id,date,input,output
524,2015,Farida Kabir attended <extra_id_0>.,<extra_id_0> International Finance Corporation <extra_id_1>
525,2015,Nedum Onuoha plays for <extra_id_0>.,<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
526,2015,Kalidou Koulibaly plays for <extra_id_0>.,<extra_id_0> S.S.C. Napoli <extra_id_1>
527,2015,WKVB is owned by <extra_id_0>.,<extra_id_0> Entercom <extra_id_1>
528,2015,<extra_id_0> is the head of the government of Jewish Autonomous Oblast.,<extra_id_0> Alexander Levintal <extra_id_1>
529,2015,<extra_id_0> is the chair of Massachusetts Institute of Technology.,<extra_id_0> L. Rafael Reif <extra_id_1>
530,2015,Piyush Goyal holds the position of <extra_id_0>.,<extra_id_0> Member of Rajya Sabha <extra_id_1>
531,2015,Joy Koesten is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
532,2015,Dimitar Berbatov plays for <extra_id_0>.,<extra_id_0> P.A.O.K. Thessaloniki F.C. <extra_id_1>
533,2015,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Stephanie Rawlings-Blake <extra_id_1>
534,2015,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
535,2015,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
536,2015,<extra_id_0> is the chair of European Border and Coast Guard Agency.,<extra_id_0> Fabrice Leggeri <extra_id_1>
537,2015,N'Golo Kanté plays for <extra_id_0>.,<extra_id_0> Leicester City F.C. <extra_id_1>
538,2015,<extra_id_0> is the chair of French Football Federation.,<extra_id_0> Noël Le Graët <extra_id_1>
539,2015,Joe Root plays for <extra_id_0>.,<extra_id_0> England and Wales cricket team <extra_id_1>
540,2015,Ruairi Quinn holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
541,2015,Greg Woolf works for <extra_id_0>.,<extra_id_0> Institute of Classical Studies <extra_id_1>
542,2015,Jérôme Boateng plays for <extra_id_0>.,<extra_id_0> FC Bayern Munich <extra_id_1>
543,2015,Craig Reid plays for <extra_id_0>.,<extra_id_0> Brentwood Town F.C. <extra_id_1>
544,2015,USNS Arrowhead is owned by <extra_id_0>.,<extra_id_0> Hornbeck Offshore Services <extra_id_1>
545,2015,Lappeenranta Airport is owned by <extra_id_0>.,<extra_id_0> Finavia <extra_id_1>
546,2015,Justin Amash is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
547,2015,<extra_id_0> is the head of the government of Guangdong.,<extra_id_0> Zhu Xiaodan <extra_id_1>
548,2015,Branislav Ivanović plays for <extra_id_0>.,<extra_id_0> Serbia national football team <extra_id_1>
549,2015,Marcela Aguiñaga is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
550,2015,<extra_id_0> is the chair of RCD Mallorca.,<extra_id_0> Utz Claassen <extra_id_1>
551,2015,Valtteri Bottas plays for <extra_id_0>.,<extra_id_0> Williams Grand Prix Engineering <extra_id_1>
552,2015,Sölvi Ottesen plays for <extra_id_0>.,<extra_id_0> Jiangsu Suning F.C. <extra_id_1>
553,2015,Galit Shmueli works for <extra_id_0>.,<extra_id_0> National Tsing Hua University <extra_id_1>
554,2015,Adam Lallana plays for <extra_id_0>.,<extra_id_0> England national association football team <extra_id_1>
555,2015,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi.,<extra_id_0> Mika Lehkosuo <extra_id_1>
556,2015,Vincent Kompany plays for <extra_id_0>.,<extra_id_0> Belgium national football team <extra_id_1>
557,2015,<extra_id_0> is the head of the government of Saint Petersburg.,<extra_id_0> Georgy Poltavchenko <extra_id_1>
558,2015,Ulrike Lunacek holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
559,2015,Chris Dercon works for <extra_id_0>.,<extra_id_0> Tate Modern <extra_id_1>
560,2015,<extra_id_0> is the head coach of FK Žalgiris Vilnius.,<extra_id_0> Valdas Dambrauskas <extra_id_1>
561,2015,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
562,2015,<extra_id_0> is the chair of Airbus Group.,<extra_id_0> Denis Ranque <extra_id_1>
563,2015,DiDi Richards attended <extra_id_0>.,<extra_id_0> Cypress Ranch High School <extra_id_1>
564,2015,Vidya Arankalle works for <extra_id_0>.,<extra_id_0> Agharkar Research Institute <extra_id_1>
565,2015,Remo Sernagiotto is a member of the <extra_id_0>.,<extra_id_0> European Conservatives and Reformists <extra_id_1>
566,2015,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Domingo Peppo <extra_id_1>
567,2015,<extra_id_0> is the head coach of FC Neman Grodno.,<extra_id_0> Sergey Solodovnikov <extra_id_1>
568,2015,<extra_id_0> is the head of the government of People's Republic of China.,<extra_id_0> Li Keqiang <extra_id_1>
569,2015,<extra_id_0> is the chair of Jamiat Ahle Hadith.,<extra_id_0> Sajid Mir <extra_id_1>
570,2015,Luol Deng plays for <extra_id_0>.,<extra_id_0> Miami Heat <extra_id_1>
571,2015,Salvador Sánchez Cerén holds the position of <extra_id_0>.,<extra_id_0> President of El Salvador <extra_id_1>
572,2015,Eamon Ryan holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
573,2015,Matteo Renzi is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
574,2015,<extra_id_0> is the head of the government of Burkina Faso.,<extra_id_0> Yacouba Isaac Zida <extra_id_1>
575,2015,Katharine A Michie works for <extra_id_0>.,<extra_id_0> University of Sydney <extra_id_1>
576,2015,Manu Sareen is a member of the <extra_id_0>.,<extra_id_0> Radical Left <extra_id_1>
577,2015,<extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.,<extra_id_0> Eldbjørg Løwer <extra_id_1>
578,2015,Michael Bach works for <extra_id_0>.,<extra_id_0> University Medical Center Freiburg <extra_id_1>
579,2015,Steven Gerrard plays for <extra_id_0>.,<extra_id_0> Los Angeles Galaxy <extra_id_1>
580,2015,Stephen Crabb holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for Wales <extra_id_1>
581,2015,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
582,2015,Safeco Plaza is owned by <extra_id_0>.,<extra_id_0> Hines Interests Limited Partnership <extra_id_1>
583,2015,Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.,<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
584,2015,Roger Holeindre is a member of the <extra_id_0>.,<extra_id_0> Party of France <extra_id_1>
585,2015,Maisons du Monde is owned by <extra_id_0>.,<extra_id_0> Bain Capital <extra_id_1>
586,2015,<extra_id_0> is the chair of Volga Federal District.,<extra_id_0> Mikhail Babich <extra_id_1>
587,2015,Abba Gumel works for <extra_id_0>.,<extra_id_0> Arizona State University <extra_id_1>
588,2015,Pamela Russell works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
589,2015,Péter Polt works for <extra_id_0>.,<extra_id_0> Eötvös Loránd University <extra_id_1>
590,2015,Mike Pence holds the position of <extra_id_0>.,<extra_id_0> Governor of Indiana <extra_id_1>
591,2015,<extra_id_0> is the chair of Anti-Defamation League.,<extra_id_0> Abraham Foxman <extra_id_1>
592,2015,<extra_id_0> is the chair of Likud Central Committee.,<extra_id_0> Haim Katz <extra_id_1>
593,2015,<extra_id_0> is the chair of Mossad.,<extra_id_0> Tamir Pardo <extra_id_1>
594,2015,<extra_id_0> is the head coach of FC Botoșani.,<extra_id_0> Leo Grozavu <extra_id_1>
595,2015,<extra_id_0> is the head coach of Hull City A.F.C..,<extra_id_0> Steve Bruce <extra_id_1>
596,2015,Martin Schulz holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
597,2015,<extra_id_0> is the head of the government of Toulouse.,<extra_id_0> Jean-Luc Moudenc <extra_id_1>
598,2015,Juan Orlando Hernández holds the position of <extra_id_0>.,<extra_id_0> President of Honduras <extra_id_1>
599,2015,<extra_id_0> is the chair of Royal Spanish Football Federation.,<extra_id_0> Ángel María Villar <extra_id_1>
600,2015,<extra_id_0> is the head of the government of Senegal.,<extra_id_0> Mahammed Dionne <extra_id_1>
601,2015,Michelle Lujan Grisham holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
602,2015,John Hoeven holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
603,2015,<extra_id_0> is the chair of Politics Can Be Different.,<extra_id_0> Bernadett Szél <extra_id_1>
604,2015,Luna is owned by <extra_id_0>.,<extra_id_0> Farkhad Akhmedov <extra_id_1>
605,2015,<extra_id_0> is the head of the government of Mainz.,<extra_id_0> Michael Ebling <extra_id_1>
606,2015,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
607,2015,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> Podemos <extra_id_1>
608,2015,<extra_id_0> is the chair of PEN America.,<extra_id_0> Andrew Solomon <extra_id_1>
609,2015,Søren Wichmann works for <extra_id_0>.,<extra_id_0> Kazan Federal University <extra_id_1>
610,2015,Oliver Günther works for <extra_id_0>.,<extra_id_0> University of Potsdam <extra_id_1>
611,2015,Liêm Hoang-Ngoc is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
612,2015,Rachel Croson works for <extra_id_0>.,<extra_id_0> University of Texas at Arlington <extra_id_1>
613,2015,<extra_id_0> is the chair of Delta Air Lines.,<extra_id_0> Daniel Carp <extra_id_1>
614,2015,<extra_id_0> is the head coach of MŠK Žilina.,<extra_id_0> Adrián Guľa <extra_id_1>
615,2015,Brian Wecht works for <extra_id_0>.,<extra_id_0> Queen Mary University of London <extra_id_1>
616,2015,Diego Biseswar plays for <extra_id_0>.,<extra_id_0> Kayserispor <extra_id_1>
617,2015,Keith Earls plays for <extra_id_0>.,<extra_id_0> Ireland Wolfhounds <extra_id_1>
618,2015,Karin Baur works for <extra_id_0>.,<extra_id_0> University of Graz <extra_id_1>
619,2015,Vitaliy Klitschko holds the position of <extra_id_0>.,<extra_id_0> Mayor of Kyiv <extra_id_1>
620,2015,<extra_id_0> is the head coach of FK Partizan.,<extra_id_0> Ljubinko Drulović <extra_id_1>
621,2015,Ben Stokes plays for <extra_id_0>.,<extra_id_0> Melbourne Renegades <extra_id_1>
622,2015,Shuli Mualem is a member of the <extra_id_0>.,<extra_id_0> The Jewish Home <extra_id_1>
623,2015,Evgeny Konnov attended <extra_id_0>.,<extra_id_0> Leopold Mozart Centre <extra_id_1>
624,2015,Eric Pickles holds the position of <extra_id_0>.,"<extra_id_0> Secretary of State for Housing, Communities and Local Government <extra_id_1>"
625,2015,Tony McMahon plays for <extra_id_0>.,<extra_id_0> Blackpool F.C. <extra_id_1>
626,2015,<extra_id_0> is the head coach of Western Bulldogs.,<extra_id_0> Luke Beveridge <extra_id_1>
627,2015,Caroline Spelman holds the position of <extra_id_0>.,<extra_id_0> Church Estates Commissioners <extra_id_1>
628,2015,J. J. Redick plays for <extra_id_0>.,<extra_id_0> Los Angeles Clippers <extra_id_1>
629,2015,Michael Noonan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
630,2015,Franck Ferrand works for <extra_id_0>.,<extra_id_0> Europe 1 <extra_id_1>
631,2015,Mihalj Kertes is a member of the <extra_id_0>.,<extra_id_0> Socialist Party of Serbia <extra_id_1>
632,2015,Computer Weekly is owned by <extra_id_0>.,<extra_id_0> TechTarget <extra_id_1>
633,2015,Antony John Williams works for <extra_id_0>.,<extra_id_0> Royal Society of Chemistry <extra_id_1>
634,2015,Guy Bailey works for <extra_id_0>.,<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
635,2015,Enrico dal Covolo holds the position of <extra_id_0>.,<extra_id_0> titular bishop <extra_id_1>
636,2015,Alexia Petsalis-Diomidis works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
637,2015,<extra_id_0> is the head coach of S.K. Sturm Graz.,<extra_id_0> Franco Foda <extra_id_1>
638,2015,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
639,2015,Kym Anderson works for <extra_id_0>.,<extra_id_0> University of Adelaide <extra_id_1>
640,2015,Antonis Samaras holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Greece <extra_id_1>
641,2015,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
642,2015,Linda Sánchez holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
643,2015,Yasiel Puig plays for <extra_id_0>.,<extra_id_0> Los Angeles Dodgers <extra_id_1>
644,2015,Scott Andrews is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
645,2015,ADV Ocean Shield is owned by <extra_id_0>.,<extra_id_0> Australian Border Force <extra_id_1>
646,2015,GameRankings is owned by <extra_id_0>.,<extra_id_0> CBS Interactive <extra_id_1>
647,2015,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Philippe Saurel <extra_id_1>
648,2015,<extra_id_0> is the chair of KDU-ČSL.,<extra_id_0> Pavel Bělobrádek <extra_id_1>
649,2015,Arne H. Krumsvik works for <extra_id_0>.,"<extra_id_0> Westerdals Oslo School of Arts, Communication and Technology <extra_id_1>"
650,2015,Dacian Cioloș holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Romania <extra_id_1>
651,2015,Stewart Downing plays for <extra_id_0>.,<extra_id_0> West Ham United F.C. <extra_id_1>
652,2015,Don Beyer holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
653,2015,Montserrat Tura i Camafreita is a member of the <extra_id_0>.,<extra_id_0> Leftwing Movement <extra_id_1>
654,2015,Daniel Kráľ works for <extra_id_0>.,<extra_id_0> University of Warwick <extra_id_1>
655,2015,Soraya Sáenz de Santamaría holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
656,2015,Sarafina Nance works for <extra_id_0>.,<extra_id_0> Harvard–Smithsonian Center for Astrophysics <extra_id_1>
657,2015,Sarafina Nance attended <extra_id_0>.,<extra_id_0> University of Texas at Austin <extra_id_1>
658,2015,Sophie Montel is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
659,2015,Beauden Barrett plays for <extra_id_0>.,<extra_id_0> Hurricanes <extra_id_1>
660,2015,"<extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Viktor Kryzhanivsky <extra_id_1>
661,2015,Maumoon Abdul Gayoom is a member of the <extra_id_0>.,<extra_id_0> Progressive Party of Maldives <extra_id_1>
662,2015,Anthony Grant plays for <extra_id_0>.,<extra_id_0> Crewe Alexandra F.C. <extra_id_1>
663,2015,WOSX is owned by <extra_id_0>.,<extra_id_0> Denison University <extra_id_1>
664,2015,Quade Cooper plays for <extra_id_0>.,<extra_id_0> Queensland Reds <extra_id_1>
665,2015,Áron Szilágyi attended <extra_id_0>.,<extra_id_0> Eötvös Loránd University <extra_id_1>
666,2015,Nicola Fratoianni is a member of the <extra_id_0>.,"<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
667,2015,Vouga railway line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
668,2015,Kendrick Nunn attended <extra_id_0>.,<extra_id_0> University of Illinois at Urbana–Champaign <extra_id_1>
669,2015,Silvio Berlusconi is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
670,2015,<extra_id_0> is the head coach of PFC Lokomotiv Plovdiv.,<extra_id_0> Hristo Kolev <extra_id_1>
671,2015,Kaspars Gerhards is a member of the <extra_id_0>.,<extra_id_0> National Alliance <extra_id_1>
672,2015,Nunzio Galantino holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
673,2015,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GMM Tai Hub <extra_id_1>
674,2015,<extra_id_0> is the head of the government of State of Palestine.,<extra_id_0> Rami Hamdallah <extra_id_1>
675,2015,Kathleen Rice holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
676,2015,Ko Wen-je holds the position of <extra_id_0>.,<extra_id_0> Mayor of Taipei <extra_id_1>
677,2015,Ko Wen-je is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
678,2015,<extra_id_0> is the head coach of Borussia Dortmund.,<extra_id_0> Jürgen Klopp <extra_id_1>
679,2015,Ana Pombo works for <extra_id_0>.,<extra_id_0> Humboldt University of Berlin <extra_id_1>
680,2015,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> Daniel Scioli <extra_id_1>
681,2015,Kyrsten Sinema holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
682,2015,Alex Neil holds the position of <extra_id_0>.,"<extra_id_0> Cabinet Secretary for Communities, Social Security and Equalities <extra_id_1>"
683,2015,Tonny Vilhena plays for <extra_id_0>.,<extra_id_0> Netherlands national under-21 football team <extra_id_1>
684,2015,Francis Maude holds the position of <extra_id_0>.,<extra_id_0> Paymaster General <extra_id_1>
685,2015,Lieven Scheire works for <extra_id_0>.,<extra_id_0> Flemish Radio and Television Broadcasting Organization <extra_id_1>
686,2015,<extra_id_0> is the head of the government of Memphis.,<extra_id_0> A C Wharton <extra_id_1>
687,2015,<extra_id_0> is the head coach of Astana City.,<extra_id_0> Bolat Raimbekov <extra_id_1>
688,2015,<extra_id_0> is the head coach of PSV Eindhoven.,<extra_id_0> Phillip Cocu <extra_id_1>
689,2015,Piero Aiello is a member of the <extra_id_0>.,<extra_id_0> New Centre-Right <extra_id_1>
690,2015,Massimo Zedda is a member of the <extra_id_0>.,"<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
691,2015,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
692,2015,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
693,2015,<extra_id_0> is the head coach of Brentford F.C..,<extra_id_0> Dean Smith <extra_id_1>
694,2015,José Antonio Carrillo works for <extra_id_0>.,<extra_id_0> Imperial College London <extra_id_1>
695,2015,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Chip Kelly <extra_id_1>
696,2015,<extra_id_0> is the head of the government of Bavaria.,<extra_id_0> Horst Seehofer <extra_id_1>
697,2015,Diane Holl works for <extra_id_0>.,<extra_id_0> Michael Waltrip Racing <extra_id_1>
698,2015,<extra_id_0> is the head coach of Tampa Bay Rowdies.,<extra_id_0> Thomas Rongen <extra_id_1>
699,2015,<extra_id_0> is the head of the government of New Jersey.,<extra_id_0> Chris Christie <extra_id_1>
700,2015,Carrie Lam holds the position of <extra_id_0>.,<extra_id_0> Chief Secretary for Administration <extra_id_1>
701,2015,Hamdi Salihi plays for <extra_id_0>.,<extra_id_0> KF Skënderbeu Korçë <extra_id_1>
702,2015,Raheem Sterling plays for <extra_id_0>.,<extra_id_0> Manchester City F.C. <extra_id_1>
703,2015,<extra_id_0> is the chair of National Development and Reform Commission.,<extra_id_0> Xu Shaoshi <extra_id_1>
704,2015,Ernest Benach i Pascual works for <extra_id_0>.,<extra_id_0> Open University of Catalonia <extra_id_1>
705,2015,Robert Upshaw attended <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
706,2015,János Volner is a member of the <extra_id_0>.,<extra_id_0> Jobbik <extra_id_1>
707,2015,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Marian Vanghelie <extra_id_1>
708,2015,Tele2 Russia is owned by <extra_id_0>.,<extra_id_0> Rostelecom <extra_id_1>
709,2015,Mark Rober works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
710,2015,Giuseppe Civati is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
711,2015,Kristalina Georgieva holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Financial Programming and the Budget <extra_id_1>
712,2015,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Eberhard van der Laan <extra_id_1>
713,2015,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Eberhard van der Laan <extra_id_1>
714,2015,Jonathan Mensah plays for <extra_id_0>.,<extra_id_0> Evian Thonon Gaillard F.C. <extra_id_1>
715,2015,Joseph Daul holds the position of <extra_id_0>.,<extra_id_0> chairperson <extra_id_1>
716,2015,Migen Memelli plays for <extra_id_0>.,<extra_id_0> KS Kastrioti <extra_id_1>
717,2015,<extra_id_0> is the head of the government of Cebu.,<extra_id_0> Hilario Davide III <extra_id_1>
718,2015,Tony Abbott holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Australia <extra_id_1>
719,2015,<extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.,<extra_id_0> Brendan O'Brien <extra_id_1>
720,2015,Rathika Sitsabaiesan is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
721,2015,Hugo Barra works for <extra_id_0>.,<extra_id_0> Xiaomi <extra_id_1>
722,2015,<extra_id_0> is the head of the government of Austria.,<extra_id_0> Werner Faymann <extra_id_1>
723,2015,Mike Nahan holds the position of <extra_id_0>.,<extra_id_0> Treasurer of Western Australia <extra_id_1>
724,2015,Moeen Ali plays for <extra_id_0>.,<extra_id_0> England and Wales cricket team <extra_id_1>
725,2015,<extra_id_0> is the head coach of Örebro SK.,<extra_id_0> Alexander Axén <extra_id_1>
726,2015,Sönke Neitzel works for <extra_id_0>.,<extra_id_0> London School of Economics and Political Science <extra_id_1>
727,2015,Yehoshua Menachem Pollack is a member of the <extra_id_0>.,<extra_id_0> Bnei Torah <extra_id_1>
728,2015,Giorgia Meloni is a member of the <extra_id_0>.,<extra_id_0> Brothers of Italy <extra_id_1>
729,2015,Danville Register & Bee is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
730,2015,Virginia Barbour works for <extra_id_0>.,<extra_id_0> Queensland University of Technology <extra_id_1>
731,2015,<extra_id_0> is the head coach of Fremantle Football Club.,<extra_id_0> Ross Lyon <extra_id_1>
732,2015,<extra_id_0> is the head of the government of Batangas.,<extra_id_0> Vilma Santos <extra_id_1>
733,2015,Mònica Terribas works for <extra_id_0>.,<extra_id_0> Catalunya Ràdio <extra_id_1>
734,2015,<extra_id_0> is the head of the government of Sector 1.,<extra_id_0> Andrei Chiliman <extra_id_1>
735,2015,Anerood Jugnauth holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Mauritius <extra_id_1>
736,2015,Sarah Zerbes works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
737,2015,<extra_id_0> is the head of the government of Basse-Terre.,<extra_id_0> Marie-Luce Penchard <extra_id_1>
738,2015,Kevin Pietersen plays for <extra_id_0>.,<extra_id_0> Melbourne Stars <extra_id_1>
739,2015,Valpak is owned by <extra_id_0>.,<extra_id_0> Cox Enterprises <extra_id_1>
740,2015,José Ramón de la Morena works for <extra_id_0>.,<extra_id_0> Cadena SER <extra_id_1>
741,2015,Bekim Balaj plays for <extra_id_0>.,<extra_id_0> Albania national association football team <extra_id_1>
742,2015,Scott Morrison holds the position of <extra_id_0>.,<extra_id_0> Minister for Social Services <extra_id_1>
743,2015,Almazbek Atambayev holds the position of <extra_id_0>.,<extra_id_0> President of Kyrgyzstan <extra_id_1>
744,2015,Carsen Stringer attended <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
745,2015,Philippe Coutinho plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
746,2015,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> University of Western Ontario <extra_id_1>
747,2015,Andrus Ansip holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Digital Agenda <extra_id_1>
748,2015,Todd Young holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
749,2015,Owen Smith holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Wales <extra_id_1>
750,2015,<extra_id_0> is the head coach of Los Angeles Galaxy.,<extra_id_0> Bruce Arena <extra_id_1>
751,2015,Michael Brown plays for <extra_id_0>.,<extra_id_0> Port Vale F.C. <extra_id_1>
752,2015,<extra_id_0> is the chair of HSBC.,<extra_id_0> Douglas Flint <extra_id_1>
753,2015,David M. Evans works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
754,2015,<extra_id_0> is the chair of Ocado.,<extra_id_0> Stuart Rose <extra_id_1>
755,2015,Alan Kelly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
756,2015,Marcus Berg plays for <extra_id_0>.,<extra_id_0> Panathinaikos F.C. <extra_id_1>
757,2015,Philip Hammond holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for Foreign and Commonwealth Affairs <extra_id_1>
758,2015,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
759,2015,Christopher Barner-Kowollik works for <extra_id_0>.,<extra_id_0> Karlsruhe Institute of Technology <extra_id_1>
760,2015,Finnkino is owned by <extra_id_0>.,<extra_id_0> Bridgepoint Capital <extra_id_1>
761,2015,Independent Tribune is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
762,2015,Joan Rigol i Roig is a member of the <extra_id_0>.,<extra_id_0> Democratic Union of Catalonia <extra_id_1>
763,2015,Trey Burke plays for <extra_id_0>.,<extra_id_0> Utah Jazz <extra_id_1>
764,2015,<extra_id_0> is the head coach of Gold Coast Football Club.,<extra_id_0> Rodney Eade <extra_id_1>
765,2015,Timothy Masiu is a member of the <extra_id_0>.,<extra_id_0> People's Progress Party <extra_id_1>
766,2015,Stephen Urban is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
767,2015,Craig Silverstein works for <extra_id_0>.,<extra_id_0> Khan Academy <extra_id_1>
768,2015,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
769,2015,<extra_id_0> is the chair of Jammu and Kashmir People's Democratic Party.,<extra_id_0> Mufti Mohammad Sayeed <extra_id_1>
770,2015,<extra_id_0> is the head of the government of Hanover.,<extra_id_0> Stefan Schostok <extra_id_1>
771,2015,Léa Salamé works for <extra_id_0>.,<extra_id_0> France Inter <extra_id_1>
772,2015,Ali Fasir plays for <extra_id_0>.,<extra_id_0> New Radiant SC <extra_id_1>
773,2015,Vivian Li works for <extra_id_0>.,<extra_id_0> National Institute for Medical Research <extra_id_1>
774,2015,Chris Andrews is a member of the <extra_id_0>.,<extra_id_0> Sinn Féin <extra_id_1>
775,2015,Manuel Bartlett Díaz is a member of the <extra_id_0>.,<extra_id_0> National Regeneration Movement <extra_id_1>
776,2015,Lee Nak-yon holds the position of <extra_id_0>.,<extra_id_0> Governor of South Jeolla Province <extra_id_1>
777,2015,Melanie Keen works for <extra_id_0>.,<extra_id_0> Iniva <extra_id_1>
778,2015,Maxim Reshetnikov works for <extra_id_0>.,<extra_id_0> Government of Moscow <extra_id_1>
779,2015,Roy Blunt holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
780,2015,Whitney Engen plays for <extra_id_0>.,<extra_id_0> United States women's national soccer team <extra_id_1>
781,2015,Quinn Slobodian works for <extra_id_0>.,<extra_id_0> Wellesley College <extra_id_1>
782,2015,<extra_id_0> is the head coach of AFC Ajax.,<extra_id_0> Frank de Boer <extra_id_1>
783,2015,Craig Gordon plays for <extra_id_0>.,<extra_id_0> Celtic F.C. <extra_id_1>
784,2015,Susan Rice holds the position of <extra_id_0>.,<extra_id_0> National Security Advisor <extra_id_1>
785,2015,John L. Hennessy holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
