id,date,input,output
472,2014,"In 2014, <extra_id_0> is the head of the government of Capital Region of Denmark.",<extra_id_0> Sophie Hæstorp Andersen <extra_id_1>
473,2014,"In 2014, <extra_id_0> is the chair of PAIS Alliance.",<extra_id_0> Rafael Correa Delgado <extra_id_1>
474,2014,"In 2014, Gilbert Arenas plays for <extra_id_0>.",<extra_id_0> Shanghai Sharks <extra_id_1>
475,2014,"In 2014, Simon Emil Ammitzbøll is a member of the <extra_id_0>.",<extra_id_0> Liberal Alliance <extra_id_1>
476,2014,"In 2014, Shahruddin bin Md. Salleh is a member of the <extra_id_0>.",<extra_id_0> United Malays National Organisation <extra_id_1>
477,2014,"In 2014, <extra_id_0> is the head of the government of Saxony-Anhalt.",<extra_id_0> Reiner Haseloff <extra_id_1>
478,2014,"In 2014, Jessica Ramos works for <extra_id_0>.",<extra_id_0> Service Employees International Union <extra_id_1>
479,2014,"In 2014, Christophe Steiner is a member of the <extra_id_0>.",<extra_id_0> Horizon Monaco <extra_id_1>
480,2014,"In 2014, <extra_id_0> is the head of the government of Seoul.",<extra_id_0> Park Won-soon <extra_id_1>
481,2014,"In 2014, <extra_id_0> is the head coach of FCU Craiova 1948.",<extra_id_0> Nicolò Napoli <extra_id_1>
482,2014,"In 2014, Campbell Newman holds the position of <extra_id_0>.",<extra_id_0> Premier of Queensland <extra_id_1>
483,2014,"In 2014, Bernie Sanders is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
484,2014,"In 2014, <extra_id_0> is the chair of Indian National Congress.",<extra_id_0> Rahul Gandhi <extra_id_1>
485,2014,"In 2014, <extra_id_0> is the chair of Russian Olympic Committee.",<extra_id_0> Alexander Zhukov <extra_id_1>
486,2014,"In 2014, Thierry Breton holds the position of <extra_id_0>.",<extra_id_0> président-directeur général <extra_id_1>
487,2014,"In 2014, <extra_id_0> is the head of the government of Altai Republic.",<extra_id_0> Alexander Berdnikov <extra_id_1>
488,2014,"In 2014, Bella Alarie attended <extra_id_0>.",<extra_id_0> National Cathedral School <extra_id_1>
489,2014,"In 2014, Alan Smith plays for <extra_id_0>.",<extra_id_0> Milton Keynes Dons F.C. <extra_id_1>
490,2014,"In 2014, Desmond Swayne holds the position of <extra_id_0>.",<extra_id_0> Vice-Chamberlain of the Household <extra_id_1>
491,2014,"In 2014, <extra_id_0> is the chair of FDP.The Liberals.",<extra_id_0> Philipp Müller <extra_id_1>
492,2014,"In 2014, <extra_id_0> is the head coach of FC Zhetysu.",<extra_id_0> Omari Tetradze <extra_id_1>
493,2014,"In 2014, Jordan Henderson plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
494,2014,"In 2014, Lucas Biglia plays for <extra_id_0>.",<extra_id_0> S.S. Lazio <extra_id_1>
495,2014,"In 2014, <extra_id_0> is the chair of European Trade Union Confederation.",<extra_id_0> Ignacio Fernández Toxo <extra_id_1>
496,2014,"In 2014, Ivan Štefanec is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
497,2014,"In 2014, Sara Ganim works for <extra_id_0>.",<extra_id_0> CNN <extra_id_1>
498,2014,"In 2014, Dominique Kalifa works for <extra_id_0>.",<extra_id_0> Sciences Po <extra_id_1>
499,2014,"In 2014, Anna van der Breggen plays for <extra_id_0>.",<extra_id_0> CCC-Liv <extra_id_1>
500,2014,"In 2014, <extra_id_0> is the head of the government of Odder Municipality.",<extra_id_0> Uffe Jensen <extra_id_1>
501,2014,"In 2014, Christina Warinner works for <extra_id_0>.",<extra_id_0> University of Oklahoma <extra_id_1>
502,2014,"In 2014, Fideo Di María plays for <extra_id_0>.",<extra_id_0> Real Madrid CF <extra_id_1>
503,2014,"In 2014, <extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.",<extra_id_0> Andrzej Eliasz <extra_id_1>
504,2014,"In 2014, José Évrard is a member of the <extra_id_0>.",<extra_id_0> French Communist Party <extra_id_1>
505,2014,"In 2014, <extra_id_0> is the chair of Polish People's Party.",<extra_id_0> Janusz Piechociński <extra_id_1>
506,2014,"In 2014, Carol Boggs works for <extra_id_0>.",<extra_id_0> University of South Carolina <extra_id_1>
507,2014,"In 2014, Tim Kaine holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
508,2014,"In 2014, Drew McDonald attended <extra_id_0>.",<extra_id_0> Newport Central Catholic High School <extra_id_1>
509,2014,"In 2014, Scott Laird plays for <extra_id_0>.",<extra_id_0> Preston North End F.C. <extra_id_1>
510,2014,"In 2014, Caitlin Rivers attended <extra_id_0>.",<extra_id_0> Virginia Tech <extra_id_1>
511,2014,"In 2014, Keiko Torii works for <extra_id_0>.",<extra_id_0> Nagoya University <extra_id_1>
512,2014,"In 2014, Rivaldo plays for <extra_id_0>.",<extra_id_0> Mogi Mirim Esporte Clube <extra_id_1>
513,2014,"In 2014, Ken Murphy works for <extra_id_0>.",<extra_id_0> Walgreens Boots Alliance <extra_id_1>
514,2014,"In 2014, Keith Brown holds the position of <extra_id_0>.","<extra_id_0> Cabinet Secretary for Infrastructure, Investment and Cities <extra_id_1>"
515,2014,"In 2014, <extra_id_0> is the chair of Christian Democratic Union.",<extra_id_0> Angela Merkel <extra_id_1>
516,2014,"In 2014, <extra_id_0> is the head coach of Delfino Pescara 1936.",<extra_id_0> Zdeněk Zeman <extra_id_1>
517,2014,"In 2014, <extra_id_0> is the head coach of S.S. Lazio.",<extra_id_0> Stefano Pioli <extra_id_1>
518,2014,"In 2014, Brittney Griner plays for <extra_id_0>.",<extra_id_0> Phoenix Mercury <extra_id_1>
519,2014,"In 2014, Michael Woodley works for <extra_id_0>.",<extra_id_0> Umeå University <extra_id_1>
520,2014,"In 2014, Lynika Strozier works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
521,2014,"In 2014, Phillip Hughes plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
522,2014,"In 2014, Tom Kennedy plays for <extra_id_0>.",<extra_id_0> Rochdale A.F.C. <extra_id_1>
523,2014,"In 2014, Frances Fitzgerald holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
524,2014,"In 2014, Jiří Pospíšil is a member of the <extra_id_0>.",<extra_id_0> Civic Democratic Party <extra_id_1>
525,2014,"In 2014, Eni Faleomavaega holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
526,2014,"In 2014, Farida Kabir works for <extra_id_0>.",<extra_id_0> National Centre for Disease Control <extra_id_1>
527,2014,"In 2014, Farida Kabir attended <extra_id_0>.",<extra_id_0> Ahmadu Bello University <extra_id_1>
528,2014,"In 2014, Nedum Onuoha plays for <extra_id_0>.",<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
529,2014,"In 2014, Kalidou Koulibaly plays for <extra_id_0>.",<extra_id_0> K.R.C. Genk <extra_id_1>
530,2014,"In 2014, WKVB is owned by <extra_id_0>.",<extra_id_0> Entercom <extra_id_1>
531,2014,"In 2014, <extra_id_0> is the head of the government of Jewish Autonomous Oblast.",<extra_id_0> Alexander Vinnikov <extra_id_1>
532,2014,"In 2014, <extra_id_0> is the chair of Massachusetts Institute of Technology.",<extra_id_0> L. Rafael Reif <extra_id_1>
533,2014,"In 2014, Piyush Goyal holds the position of <extra_id_0>.",<extra_id_0> Member of Rajya Sabha <extra_id_1>
534,2014,"In 2014, Joy Koesten is a member of the <extra_id_0>.",<extra_id_0> Republican Party <extra_id_1>
535,2014,"In 2014, Dimitar Berbatov plays for <extra_id_0>.",<extra_id_0> AS Monaco FC <extra_id_1>
536,2014,"In 2014, <extra_id_0> is the head of the government of Baltimore.",<extra_id_0> Stephanie Rawlings-Blake <extra_id_1>
537,2014,"In 2014, Matthew Trundle works for <extra_id_0>.",<extra_id_0> University of Auckland <extra_id_1>
538,2014,"In 2014, Mark Hurd works for <extra_id_0>.",<extra_id_0> Oracle Corporation <extra_id_1>
539,2014,"In 2014, <extra_id_0> is the chair of European Border and Coast Guard Agency.",<extra_id_0> Ilkka Laitinen <extra_id_1>
540,2014,"In 2014, N'Golo Kanté plays for <extra_id_0>.",<extra_id_0> Stade Malherbe Caen <extra_id_1>
541,2014,"In 2014, <extra_id_0> is the chair of French Football Federation.",<extra_id_0> Noël Le Graët <extra_id_1>
542,2014,"In 2014, Joe Root plays for <extra_id_0>.",<extra_id_0> England and Wales cricket team <extra_id_1>
543,2014,"In 2014, Ruairi Quinn holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
544,2014,"In 2014, Greg Woolf works for <extra_id_0>.",<extra_id_0> University of St Andrews <extra_id_1>
545,2014,"In 2014, Jérôme Boateng plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
546,2014,"In 2014, Craig Reid plays for <extra_id_0>.",<extra_id_0> Southend United F.C. <extra_id_1>
547,2014,"In 2014, John Hayes holds the position of <extra_id_0>.",<extra_id_0> minister without portfolio <extra_id_1>
548,2014,"In 2014, USNS Arrowhead is owned by <extra_id_0>.",<extra_id_0> Hornbeck Offshore Services <extra_id_1>
549,2014,"In 2014, Lappeenranta Airport is owned by <extra_id_0>.",<extra_id_0> Finavia <extra_id_1>
550,2014,"In 2014, Justin Amash is a member of the <extra_id_0>.",<extra_id_0> Republican Party <extra_id_1>
551,2014,"In 2014, <extra_id_0> is the head of the government of Guangdong.",<extra_id_0> Zhu Xiaodan <extra_id_1>
552,2014,"In 2014, Branislav Ivanović plays for <extra_id_0>.",<extra_id_0> Serbia national football team <extra_id_1>
553,2014,"In 2014, Marcela Aguiñaga is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
554,2014,"In 2014, <extra_id_0> is the chair of RCD Mallorca.",<extra_id_0> Utz Claassen <extra_id_1>
555,2014,"In 2014, Valtteri Bottas plays for <extra_id_0>.",<extra_id_0> Williams Grand Prix Engineering <extra_id_1>
556,2014,"In 2014, Sölvi Ottesen plays for <extra_id_0>.",<extra_id_0> FC Ural Yekaterinburg <extra_id_1>
557,2014,"In 2014, Galit Shmueli works for <extra_id_0>.",<extra_id_0> Indian School of Business <extra_id_1>
558,2014,"In 2014, Adam Lallana plays for <extra_id_0>.",<extra_id_0> Southampton F.C. <extra_id_1>
559,2014,"In 2014, <extra_id_0> is the head coach of Helsingin Jalkapalloklubi.",<extra_id_0> Sixten Boström <extra_id_1>
560,2014,"In 2014, Vincent Kompany plays for <extra_id_0>.",<extra_id_0> Belgium national football team <extra_id_1>
561,2014,"In 2014, <extra_id_0> is the head of the government of Saint Petersburg.",<extra_id_0> Georgy Poltavchenko <extra_id_1>
562,2014,"In 2014, Ulrike Lunacek holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
563,2014,"In 2014, Chris Dercon works for <extra_id_0>.",<extra_id_0> Tate Modern <extra_id_1>
564,2014,"In 2014, <extra_id_0> is the head coach of FK Žalgiris Vilnius.",<extra_id_0> Valdas Dambrauskas <extra_id_1>
565,2014,"In 2014, Darius Bogdan Vâlcov is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party <extra_id_1>
566,2014,"In 2014, <extra_id_0> is the chair of Airbus Group.",<extra_id_0> Denis Ranque <extra_id_1>
567,2014,"In 2014, DiDi Richards attended <extra_id_0>.",<extra_id_0> Cypress Ranch High School <extra_id_1>
568,2014,"In 2014, Vidya Arankalle works for <extra_id_0>.",<extra_id_0> Agharkar Research Institute <extra_id_1>
569,2014,"In 2014, Remo Sernagiotto is a member of the <extra_id_0>.",<extra_id_0> European People's Party group <extra_id_1>
570,2014,"In 2014, <extra_id_0> is the head of the government of Chaco Province.",<extra_id_0> Jorge Capitanich <extra_id_1>
571,2014,"In 2014, <extra_id_0> is the head coach of FC Neman Grodno.",<extra_id_0> Sergey Solodovnikov <extra_id_1>
572,2014,"In 2014, <extra_id_0> is the head of the government of People's Republic of China.",<extra_id_0> Li Keqiang <extra_id_1>
573,2014,"In 2014, <extra_id_0> is the chair of Jamiat Ahle Hadith.",<extra_id_0> Ehsan Elahi Zaheer <extra_id_1>
574,2014,"In 2014, Luol Deng plays for <extra_id_0>.",<extra_id_0> Cleveland Cavaliers <extra_id_1>
575,2014,"In 2014, Salvador Sánchez Cerén holds the position of <extra_id_0>.",<extra_id_0> President of El Salvador <extra_id_1>
576,2014,"In 2014, Eamon Ryan holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
577,2014,"In 2014, Matteo Renzi is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
578,2014,"In 2014, <extra_id_0> is the head of the government of Burkina Faso.",<extra_id_0> Yacouba Isaac Zida <extra_id_1>
579,2014,"In 2014, Katharine A Michie works for <extra_id_0>.",<extra_id_0> University of Sydney <extra_id_1>
580,2014,"In 2014, Manu Sareen is a member of the <extra_id_0>.",<extra_id_0> Radical Left <extra_id_1>
581,2014,"In 2014, <extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.",<extra_id_0> Eldbjørg Løwer <extra_id_1>
582,2014,"In 2014, Michael Bach works for <extra_id_0>.",<extra_id_0> University of Freiburg <extra_id_1>
583,2014,"In 2014, Steven Gerrard plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
584,2014,"In 2014, Stephen Crabb holds the position of <extra_id_0>.",<extra_id_0> Secretary of State for Wales <extra_id_1>
585,2014,"In 2014, Eskil Brøndbo is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Norway <extra_id_1>
586,2014,"In 2014, Safeco Plaza is owned by <extra_id_0>.",<extra_id_0> Hines Interests Limited Partnership <extra_id_1>
587,2014,"In 2014, Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.",<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
588,2014,"In 2014, Roger Holeindre is a member of the <extra_id_0>.",<extra_id_0> Party of France <extra_id_1>
589,2014,"In 2014, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Bain Capital <extra_id_1>
590,2014,"In 2014, <extra_id_0> is the chair of Volga Federal District.",<extra_id_0> Mikhail Babich <extra_id_1>
591,2014,"In 2014, Abba Gumel works for <extra_id_0>.",<extra_id_0> University of Manitoba <extra_id_1>
592,2014,"In 2014, Pamela Russell works for <extra_id_0>.",<extra_id_0> The University of Queensland <extra_id_1>
593,2014,"In 2014, Péter Polt works for <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
594,2014,"In 2014, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> Governor of Indiana <extra_id_1>
595,2014,"In 2014, <extra_id_0> is the chair of Anti-Defamation League.",<extra_id_0> Abraham Foxman <extra_id_1>
596,2014,"In 2014, <extra_id_0> is the chair of Likud Central Committee.",<extra_id_0> Danny Danon <extra_id_1>
597,2014,"In 2014, <extra_id_0> is the chair of Mossad.",<extra_id_0> Tamir Pardo <extra_id_1>
598,2014,"In 2014, <extra_id_0> is the head coach of FC Botoșani.",<extra_id_0> Leo Grozavu <extra_id_1>
599,2014,"In 2014, <extra_id_0> is the head coach of Hull City A.F.C..",<extra_id_0> Steve Bruce <extra_id_1>
600,2014,"In 2014, Martin Schulz holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
601,2014,"In 2014, <extra_id_0> is the head of the government of Toulouse.",<extra_id_0> Pierre Cohen <extra_id_1>
602,2014,"In 2014, Juan Orlando Hernández holds the position of <extra_id_0>.",<extra_id_0> President of the National Congress of Honduras <extra_id_1>
603,2014,"In 2014, <extra_id_0> is the chair of Royal Spanish Football Federation.",<extra_id_0> Ángel María Villar <extra_id_1>
604,2014,"In 2014, <extra_id_0> is the head of the government of Senegal.",<extra_id_0> Mahammed Dionne <extra_id_1>
605,2014,"In 2014, Michelle Lujan Grisham holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
606,2014,"In 2014, John Hoeven holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
607,2014,"In 2014, <extra_id_0> is the chair of Politics Can Be Different.",<extra_id_0> Bernadett Szél <extra_id_1>
608,2014,"In 2014, Luna is owned by <extra_id_0>.",<extra_id_0> Farkhad Akhmedov <extra_id_1>
609,2014,"In 2014, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Michael Ebling <extra_id_1>
610,2014,"In 2014, Kristin Michelsen is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
611,2014,"In 2014, Àngels Martínez Castells is a member of the <extra_id_0>.",<extra_id_0> Podemos <extra_id_1>
612,2014,"In 2014, Oliver Günther works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
613,2014,"In 2014, Liêm Hoang-Ngoc is a member of the <extra_id_0>.",<extra_id_0> Socialist Party <extra_id_1>
614,2014,"In 2014, Rachel Croson works for <extra_id_0>.",<extra_id_0> University of Texas at Arlington <extra_id_1>
615,2014,"In 2014, <extra_id_0> is the chair of Delta Air Lines.",<extra_id_0> Daniel Carp <extra_id_1>
616,2014,"In 2014, <extra_id_0> is the head coach of MŠK Žilina.",<extra_id_0> Adrián Guľa <extra_id_1>
617,2014,"In 2014, Brian Wecht works for <extra_id_0>.",<extra_id_0> Queen Mary University of London <extra_id_1>
618,2014,"In 2014, Diego Biseswar plays for <extra_id_0>.",<extra_id_0> Kayserispor <extra_id_1>
619,2014,"In 2014, Keith Earls plays for <extra_id_0>.",<extra_id_0> Ireland Wolfhounds <extra_id_1>
620,2014,"In 2014, Karin Baur works for <extra_id_0>.",<extra_id_0> University of Graz <extra_id_1>
621,2014,"In 2014, Vitaliy Klitschko holds the position of <extra_id_0>.",<extra_id_0> People's Deputy of Ukraine <extra_id_1>
622,2014,"In 2014, <extra_id_0> is the head coach of FK Partizan.",<extra_id_0> Marko Nikolić <extra_id_1>
623,2014,"In 2014, Ben Stokes plays for <extra_id_0>.",<extra_id_0> England and Wales cricket team <extra_id_1>
624,2014,"In 2014, Shuli Mualem is a member of the <extra_id_0>.",<extra_id_0> The Jewish Home <extra_id_1>
625,2014,"In 2014, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Leopold Mozart Centre <extra_id_1>
626,2014,"In 2014, Eric Pickles holds the position of <extra_id_0>.","<extra_id_0> Secretary of State for Housing, Communities and Local Government <extra_id_1>"
627,2014,"In 2014, Tony McMahon plays for <extra_id_0>.",<extra_id_0> Blackpool F.C. <extra_id_1>
628,2014,"In 2014, <extra_id_0> is the head coach of Western Bulldogs.",<extra_id_0> Brendan McCartney <extra_id_1>
629,2014,"In 2014, Graeme Smith plays for <extra_id_0>.",<extra_id_0> Surrey County Cricket Club <extra_id_1>
630,2014,"In 2014, J. J. Redick plays for <extra_id_0>.",<extra_id_0> Los Angeles Clippers <extra_id_1>
631,2014,"In 2014, Michael Noonan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
632,2014,"In 2014, Franck Ferrand works for <extra_id_0>.",<extra_id_0> Europe 1 <extra_id_1>
633,2014,"In 2014, Mihalj Kertes is a member of the <extra_id_0>.",<extra_id_0> Socialist Party of Serbia <extra_id_1>
634,2014,"In 2014, Computer Weekly is owned by <extra_id_0>.",<extra_id_0> TechTarget <extra_id_1>
635,2014,"In 2014, Antony John Williams works for <extra_id_0>.",<extra_id_0> Royal Society of Chemistry <extra_id_1>
636,2014,"In 2014, Guy Bailey works for <extra_id_0>.",<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
637,2014,"In 2014, Enrico dal Covolo holds the position of <extra_id_0>.",<extra_id_0> titular bishop <extra_id_1>
638,2014,"In 2014, Alexia Petsalis-Diomidis works for <extra_id_0>.",<extra_id_0> King's College London <extra_id_1>
639,2014,"In 2014, <extra_id_0> is the head coach of S.K. Sturm Graz.",<extra_id_0> Franco Foda <extra_id_1>
640,2014,"In 2014, Hsu Hsin-ying is a member of the <extra_id_0>.",<extra_id_0> Kuomintang <extra_id_1>
641,2014,"In 2014, Kym Anderson works for <extra_id_0>.",<extra_id_0> University of Adelaide <extra_id_1>
642,2014,"In 2014, Antonis Samaras holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Greece <extra_id_1>
643,2014,"In 2014, Michael Atwood Mason works for <extra_id_0>.",<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
644,2014,"In 2014, Linda Sánchez holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
645,2014,"In 2014, Yasiel Puig plays for <extra_id_0>.",<extra_id_0> Los Angeles Dodgers <extra_id_1>
646,2014,"In 2014, Scott Andrews is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
647,2014,"In 2014, ADV Ocean Shield is owned by <extra_id_0>.",<extra_id_0> Australian Border Force <extra_id_1>
648,2014,"In 2014, GameRankings is owned by <extra_id_0>.",<extra_id_0> CBS Interactive <extra_id_1>
649,2014,"In 2014, <extra_id_0> is the head coach of Çaykur Rizespor.",<extra_id_0> Rıza Çalımbay <extra_id_1>
650,2014,"In 2014, <extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.",<extra_id_0> Philippe Saurel <extra_id_1>
651,2014,"In 2014, <extra_id_0> is the chair of KDU-ČSL.",<extra_id_0> Pavel Bělobrádek <extra_id_1>
652,2014,"In 2014, Dacian Cioloș holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Agriculture and Rural Development <extra_id_1>
653,2014,"In 2014, Stewart Downing plays for <extra_id_0>.",<extra_id_0> West Ham United F.C. <extra_id_1>
654,2014,"In 2014, Montserrat Tura i Camafreita is a member of the <extra_id_0>.",<extra_id_0> Socialists' Party of Catalonia <extra_id_1>
655,2014,"In 2014, Daniel Kráľ works for <extra_id_0>.",<extra_id_0> University of Warwick <extra_id_1>
656,2014,"In 2014, Soraya Sáenz de Santamaría holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
657,2014,"In 2014, Sarafina Nance works for <extra_id_0>.",<extra_id_0> University of Texas at Austin <extra_id_1>
658,2014,"In 2014, Sarafina Nance attended <extra_id_0>.",<extra_id_0> University of Texas at Austin <extra_id_1>
659,2014,"In 2014, Sophie Montel is a member of the <extra_id_0>.",<extra_id_0> National Rally <extra_id_1>
660,2014,"In 2014, Beauden Barrett plays for <extra_id_0>.",<extra_id_0> Hurricanes <extra_id_1>
661,2014,"In 2014, <extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Viktor Kryzhanivsky <extra_id_1>
662,2014,"In 2014, Maumoon Abdul Gayoom is a member of the <extra_id_0>.",<extra_id_0> Progressive Party of Maldives <extra_id_1>
663,2014,"In 2014, Anthony Grant plays for <extra_id_0>.",<extra_id_0> Crewe Alexandra F.C. <extra_id_1>
664,2014,"In 2014, WOSX is owned by <extra_id_0>.",<extra_id_0> Denison University <extra_id_1>
665,2014,"In 2014, Quade Cooper plays for <extra_id_0>.",<extra_id_0> Queensland Reds <extra_id_1>
666,2014,"In 2014, Áron Szilágyi attended <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
667,2014,"In 2014, Nicola Fratoianni is a member of the <extra_id_0>.","<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
668,2014,"In 2014, Vouga railway line is owned by <extra_id_0>.",<extra_id_0> REFER <extra_id_1>
669,2014,"In 2014, Kendrick Nunn attended <extra_id_0>.",<extra_id_0> University of Illinois at Urbana–Champaign <extra_id_1>
670,2014,"In 2014, Silvio Berlusconi is a member of the <extra_id_0>.",<extra_id_0> Forza Italia (2013) <extra_id_1>
671,2014,"In 2014, <extra_id_0> is the head coach of PFC Lokomotiv Plovdiv.",<extra_id_0> Hristo Kolev <extra_id_1>
672,2014,"In 2014, Kaspars Gerhards is a member of the <extra_id_0>.",<extra_id_0> National Alliance <extra_id_1>
673,2014,"In 2014, Nunzio Galantino holds the position of <extra_id_0>.",<extra_id_0> diocesan bishop <extra_id_1>
674,2014,"In 2014, Jina Osothsilp works for <extra_id_0>.",<extra_id_0> GMM Tai Hub <extra_id_1>
675,2014,"In 2014, <extra_id_0> is the head of the government of State of Palestine.",<extra_id_0> Rami Hamdallah <extra_id_1>
676,2014,"In 2014, Kathleen Rice holds the position of <extra_id_0>.",<extra_id_0> district attorney <extra_id_1>
677,2014,"In 2014, Ko Wen-je holds the position of <extra_id_0>.",<extra_id_0> Mayor of Taipei <extra_id_1>
678,2014,"In 2014, Ko Wen-je is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
679,2014,"In 2014, <extra_id_0> is the head coach of Borussia Dortmund.",<extra_id_0> Jürgen Klopp <extra_id_1>
680,2014,"In 2014, Ana Pombo works for <extra_id_0>.",<extra_id_0> Humboldt University of Berlin <extra_id_1>
681,2014,"In 2014, <extra_id_0> is the head of the government of Province of Buenos Aires.",<extra_id_0> Daniel Scioli <extra_id_1>
682,2014,"In 2014, Kyrsten Sinema holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
683,2014,"In 2014, Dimitris Avramopoulos holds the position of <extra_id_0>.",<extra_id_0> Minister for National Defence of Greece <extra_id_1>
684,2014,"In 2014, Alex Neil holds the position of <extra_id_0>.",<extra_id_0> Cabinet Secretary for Health and Wellbeing <extra_id_1>
685,2014,"In 2014, Tonny Vilhena plays for <extra_id_0>.",<extra_id_0> Netherlands national under-21 football team <extra_id_1>
686,2014,"In 2014, Francis Maude holds the position of <extra_id_0>.",<extra_id_0> Paymaster General <extra_id_1>
687,2014,"In 2014, Lieven Scheire works for <extra_id_0>.",<extra_id_0> Flemish Radio and Television Broadcasting Organization <extra_id_1>
688,2014,"In 2014, <extra_id_0> is the head of the government of Memphis.",<extra_id_0> A C Wharton <extra_id_1>
689,2014,"In 2014, <extra_id_0> is the head coach of PSV Eindhoven.",<extra_id_0> Phillip Cocu <extra_id_1>
690,2014,"In 2014, Piero Aiello is a member of the <extra_id_0>.",<extra_id_0> New Centre-Right <extra_id_1>
691,2014,"In 2014, Massimo Zedda is a member of the <extra_id_0>.","<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
692,2014,"In 2014, Patricia Harris works for <extra_id_0>.",<extra_id_0> Bloomberg Philanthropies <extra_id_1>
693,2014,"In 2014, Peter J. Wagner works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
694,2014,"In 2014, <extra_id_0> is the head coach of Brentford F.C..",<extra_id_0> Mark Warburton <extra_id_1>
695,2014,"In 2014, José Antonio Carrillo works for <extra_id_0>.",<extra_id_0> Imperial College London <extra_id_1>
696,2014,"In 2014, <extra_id_0> is the head coach of Philadelphia Eagles.",<extra_id_0> Chip Kelly <extra_id_1>
697,2014,"In 2014, <extra_id_0> is the head of the government of Bavaria.",<extra_id_0> Horst Seehofer <extra_id_1>
698,2014,"In 2014, Diane Holl works for <extra_id_0>.",<extra_id_0> Michael Waltrip Racing <extra_id_1>
699,2014,"In 2014, <extra_id_0> is the head coach of Tampa Bay Rowdies.",<extra_id_0> Ricky Hill <extra_id_1>
700,2014,"In 2014, <extra_id_0> is the head of the government of New Jersey.",<extra_id_0> Chris Christie <extra_id_1>
701,2014,"In 2014, Carrie Lam holds the position of <extra_id_0>.",<extra_id_0> Chief Secretary for Administration <extra_id_1>
702,2014,"In 2014, Hamdi Salihi plays for <extra_id_0>.",<extra_id_0> Hapoel Acre A.F.C. <extra_id_1>
703,2014,"In 2014, Raheem Sterling plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
704,2014,"In 2014, <extra_id_0> is the chair of National Development and Reform Commission.",<extra_id_0> Xu Shaoshi <extra_id_1>
705,2014,"In 2014, Ernest Benach i Pascual works for <extra_id_0>.",<extra_id_0> Open University of Catalonia <extra_id_1>
706,2014,"In 2014, Robert Upshaw attended <extra_id_0>.",<extra_id_0> University of Washington <extra_id_1>
