id,date,input,output
468,2020,"In 2020, Numedal Line is owned by <extra_id_0>.",<extra_id_0> Bane NOR <extra_id_1>
469,2020,"In 2020, <extra_id_0> is the head coach of PFC CSKA Moscow.",<extra_id_0> Viktor Goncharenko <extra_id_1>
470,2020,"In 2020, Seiji Maehara is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
471,2020,"In 2020, Orrin Hatch holds the position of <extra_id_0>.",<extra_id_0> President pro tempore of the United States Senate <extra_id_1>
472,2020,"In 2020, James A. Robinson works for <extra_id_0>.",<extra_id_0> Harris School of Public Policy Studies <extra_id_1>
473,2020,"In 2020, Filip Petrušev attended <extra_id_0>.",<extra_id_0> Gonzaga University <extra_id_1>
474,2020,"In 2020, Dr Ranga Dias works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
475,2020,"In 2020, Rohit Sharma plays for <extra_id_0>.",<extra_id_0> Mumbai Indians <extra_id_1>
476,2020,"In 2020, Elizabeth Truss holds the position of <extra_id_0>.",<extra_id_0> Minister for Women and Equalities <extra_id_1>
477,2020,"In 2020, <extra_id_0> is the head coach of Turkey national association football team.",<extra_id_0> Şenol Güneş <extra_id_1>
478,2020,"In 2020, <extra_id_0> is the head coach of Colorado Rapids.",<extra_id_0> Anthony Hudson <extra_id_1>
479,2020,"In 2020, <extra_id_0> is the head coach of UTA Arad.",<extra_id_0> László Balint <extra_id_1>
480,2020,"In 2020, <extra_id_0> is the head coach of Seinäjoen Jalkapallokerho.",<extra_id_0> Jani Honkavaara <extra_id_1>
481,2020,"In 2020, The Gainesville Sun is owned by <extra_id_0>.",<extra_id_0> Halifax Media Group <extra_id_1>
482,2020,"In 2020, Juice Robinson works for <extra_id_0>.",<extra_id_0> New Japan Pro-Wrestling <extra_id_1>
483,2020,"In 2020, Julian Smith holds the position of <extra_id_0>.",<extra_id_0> Secretary of State for Northern Ireland <extra_id_1>
484,2020,"In 2020, Navjot Singh Sidhu holds the position of <extra_id_0>.",<extra_id_0> Member of a Legislative Assembly of India <extra_id_1>
485,2020,"In 2020, Navjot Singh Sidhu is a member of the <extra_id_0>.",<extra_id_0> Indian National Congress <extra_id_1>
486,2020,"In 2020, <extra_id_0> is the head of the government of Capital Region of Denmark.",<extra_id_0> Sophie Hæstorp Andersen <extra_id_1>
487,2020,"In 2020, <extra_id_0> is the chair of PAIS Alliance.",<extra_id_0> Lenín Moreno <extra_id_1>
488,2020,"In 2020, Gilbert Arenas plays for <extra_id_0>.",<extra_id_0> Shanghai Sharks <extra_id_1>
489,2020,"In 2020, <extra_id_0> is the head coach of FC Rapid 1923.",<extra_id_0> Adrian Iencsi <extra_id_1>
490,2020,"In 2020, <extra_id_0> is the head coach of FC Vorskla Poltava.",<extra_id_0> Yuriy Maksymov <extra_id_1>
491,2020,"In 2020, Simon Emil Ammitzbøll is a member of the <extra_id_0>.",<extra_id_0> Fremad <extra_id_1>
492,2020,"In 2020, Yves Brun works for <extra_id_0>.",<extra_id_0> Université de Montréal <extra_id_1>
493,2020,"In 2020, Shahruddin bin Md. Salleh is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
494,2020,"In 2020, <extra_id_0> is the head of the government of Saxony-Anhalt.",<extra_id_0> Reiner Haseloff <extra_id_1>
495,2020,"In 2020, <extra_id_0> is the head coach of Cowdenbeath F.C..",<extra_id_0> Gary Bollan <extra_id_1>
496,2020,"In 2020, Christophe Steiner is a member of the <extra_id_0>.",<extra_id_0> Horizon Monaco <extra_id_1>
497,2020,"In 2020, <extra_id_0> is the head of the government of Seoul.",<extra_id_0> Park Won-soon <extra_id_1>
498,2020,"In 2020, <extra_id_0> is the head coach of FCU Craiova 1948.",<extra_id_0> Nicolò Napoli <extra_id_1>
499,2020,"In 2020, Robert Barron holds the position of <extra_id_0>.",<extra_id_0> auxiliary bishop <extra_id_1>
500,2020,"In 2020, Bernie Sanders is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
501,2020,"In 2020, <extra_id_0> is the chair of Indian National Congress.",<extra_id_0> Sonia Gandhi <extra_id_1>
502,2020,"In 2020, Thierry Breton holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Internal Market and Services <extra_id_1>
503,2020,"In 2020, <extra_id_0> is the head of the government of Altai Republic.",<extra_id_0> Oleg Khorokhordin <extra_id_1>
504,2020,"In 2020, Bella Alarie attended <extra_id_0>.",<extra_id_0> Princeton University <extra_id_1>
505,2020,"In 2020, Alan Smith plays for <extra_id_0>.",<extra_id_0> Notts County F.C. <extra_id_1>
506,2020,"In 2020, <extra_id_0> is the chair of FDP.The Liberals.",<extra_id_0> Petra Gössi <extra_id_1>
507,2020,"In 2020, <extra_id_0> is the head coach of FC Zhetysu.",<extra_id_0> Dmitriy Ogai <extra_id_1>
508,2020,"In 2020, David W. Kissane works for <extra_id_0>.",<extra_id_0> University of Notre Dame Australia <extra_id_1>
509,2020,"In 2020, Jordan Henderson plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
510,2020,"In 2020, Lucas Biglia plays for <extra_id_0>.",<extra_id_0> Fatih Karagümrük S.K. <extra_id_1>
511,2020,"In 2020, Ivan Štefanec is a member of the <extra_id_0>.",<extra_id_0> Christian Democratic Movement <extra_id_1>
512,2020,"In 2020, Sara Ganim works for <extra_id_0>.",<extra_id_0> CNN <extra_id_1>
513,2020,"In 2020, Dominique Kalifa works for <extra_id_0>.",<extra_id_0> University of Paris 1 Pantheon-Sorbonne <extra_id_1>
514,2020,"In 2020, Anna van der Breggen plays for <extra_id_0>.",<extra_id_0> Boels Dolmans Cycling Team <extra_id_1>
515,2020,"In 2020, <extra_id_0> is the head of the government of Odder Municipality.",<extra_id_0> Uffe Jensen <extra_id_1>
516,2020,"In 2020, Christina Warinner works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
517,2020,"In 2020, Fideo Di María plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
518,2020,"In 2020, <extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.",<extra_id_0> Roman Cieślak <extra_id_1>
519,2020,"In 2020, José Évrard is a member of the <extra_id_0>.",<extra_id_0> The Patriots <extra_id_1>
520,2020,"In 2020, <extra_id_0> is the chair of Polish People's Party.",<extra_id_0> Władysław Kosiniak-Kamysz <extra_id_1>
521,2020,"In 2020, Tim Kaine holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
522,2020,"In 2020, Scott Laird plays for <extra_id_0>.",<extra_id_0> Scunthorpe United F.C. <extra_id_1>
523,2020,"In 2020, Caitlin Rivers works for <extra_id_0>.",<extra_id_0> Johns Hopkins Center for Health Security <extra_id_1>
524,2020,"In 2020, Keiko Torii works for <extra_id_0>.",<extra_id_0> Nagoya University <extra_id_1>
525,2020,"In 2020, Ken Murphy works for <extra_id_0>.",<extra_id_0> Tesco <extra_id_1>
526,2020,"In 2020, Keith Brown holds the position of <extra_id_0>.","<extra_id_0> Cabinet Secretary for Economy, Jobs and Fair Work <extra_id_1>"
527,2020,"In 2020, <extra_id_0> is the chair of Christian Democratic Union.",<extra_id_0> Annegret Kramp-Karrenbauer <extra_id_1>
528,2020,"In 2020, <extra_id_0> is the head coach of Delfino Pescara 1936.",<extra_id_0> Massimo Oddo <extra_id_1>
529,2020,"In 2020, <extra_id_0> is the head coach of S.S. Lazio.",<extra_id_0> Simone Inzaghi <extra_id_1>
530,2020,"In 2020, Brittney Griner plays for <extra_id_0>.",<extra_id_0> Phoenix Mercury <extra_id_1>
531,2020,"In 2020, Michael Woodley works for <extra_id_0>.",<extra_id_0> Vrije Universiteit Brussel <extra_id_1>
532,2020,"In 2020, Marcel Ciolacu holds the position of <extra_id_0>.",<extra_id_0> President of the Chamber of Deputies of Romania <extra_id_1>
533,2020,"In 2020, Lynika Strozier works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
534,2020,"In 2020, Tom Kennedy plays for <extra_id_0>.",<extra_id_0> Rochdale A.F.C. <extra_id_1>
535,2020,"In 2020, Frances Fitzgerald holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
536,2020,"In 2020, Jiří Pospíšil is a member of the <extra_id_0>.",<extra_id_0> TOP 09 <extra_id_1>
537,2020,"In 2020, Nedum Onuoha plays for <extra_id_0>.",<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
538,2020,"In 2020, Kalidou Koulibaly plays for <extra_id_0>.",<extra_id_0> S.S.C. Napoli <extra_id_1>
539,2020,"In 2020, WKVB is owned by <extra_id_0>.",<extra_id_0> Entercom <extra_id_1>
540,2020,"In 2020, <extra_id_0> is the chair of Massachusetts Institute of Technology.",<extra_id_0> L. Rafael Reif <extra_id_1>
541,2020,"In 2020, Piyush Goyal holds the position of <extra_id_0>.",<extra_id_0> Member of Rajya Sabha <extra_id_1>
542,2020,"In 2020, Joy Koesten is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
543,2020,"In 2020, <extra_id_0> is the head coach of F.K. Željezničar Sarajevo.",<extra_id_0> Amar Osim <extra_id_1>
544,2020,"In 2020, <extra_id_0> is the head coach of Lechia Gdańsk.",<extra_id_0> Piotr Stokowiec <extra_id_1>
545,2020,"In 2020, Chase F. Robinson works for <extra_id_0>.",<extra_id_0> Freer Gallery of Art <extra_id_1>
546,2020,"In 2020, <extra_id_0> is the chair of European Border and Coast Guard Agency.",<extra_id_0> Fabrice Leggeri <extra_id_1>
547,2020,"In 2020, N'Golo Kanté plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
548,2020,"In 2020, <extra_id_0> is the chair of French Football Federation.",<extra_id_0> Noël Le Graët <extra_id_1>
549,2020,"In 2020, Joe Root plays for <extra_id_0>.",<extra_id_0> Sydney Thunder <extra_id_1>
550,2020,"In 2020, <extra_id_0> is the head coach of Djurgårdens IF.",<extra_id_0> Kim Bergstrand <extra_id_1>
551,2020,"In 2020, Greg Woolf works for <extra_id_0>.",<extra_id_0> Institute of Classical Studies <extra_id_1>
552,2020,"In 2020, Jérôme Boateng plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
553,2020,"In 2020, Craig Reid plays for <extra_id_0>.",<extra_id_0> Brentwood Town F.C. <extra_id_1>
554,2020,"In 2020, <extra_id_0> is the head of the government of Brazil.",<extra_id_0> Jair Bolsonaro <extra_id_1>
555,2020,"In 2020, USNS Arrowhead is owned by <extra_id_0>.",<extra_id_0> United States Navy <extra_id_1>
556,2020,"In 2020, Lappeenranta Airport is owned by <extra_id_0>.",<extra_id_0> Lappeenranta <extra_id_1>
557,2020,"In 2020, Justin Amash is a member of the <extra_id_0>.",<extra_id_0> Libertarian Party <extra_id_1>
558,2020,"In 2020, <extra_id_0> is the head of the government of Guangdong.",<extra_id_0> Ma Xingrui <extra_id_1>
559,2020,"In 2020, Branislav Ivanović plays for <extra_id_0>.",<extra_id_0> FC Zenit Saint Petersburg <extra_id_1>
560,2020,"In 2020, Marcela Aguiñaga is a member of the <extra_id_0>.",<extra_id_0> Citizen Revolution <extra_id_1>
561,2020,"In 2020, <extra_id_0> is the chair of RCD Mallorca.",<extra_id_0> Andy Kohlberg <extra_id_1>
562,2020,"In 2020, Valtteri Bottas plays for <extra_id_0>.",<extra_id_0> Mercedes <extra_id_1>
563,2020,"In 2020, Sölvi Ottesen plays for <extra_id_0>.",<extra_id_0> Wuhan Zall F.C. <extra_id_1>
564,2020,"In 2020, Galit Shmueli works for <extra_id_0>.",<extra_id_0> National Tsing Hua University <extra_id_1>
565,2020,"In 2020, Adam Lallana plays for <extra_id_0>.",<extra_id_0> Brighton & Hove Albion F.C. <extra_id_1>
566,2020,"In 2020, <extra_id_0> is the head coach of Helsingin Jalkapalloklubi.",<extra_id_0> Toni Koskela <extra_id_1>
567,2020,"In 2020, Vincent Kompany plays for <extra_id_0>.",<extra_id_0> R.S.C. Anderlecht <extra_id_1>
568,2020,"In 2020, <extra_id_0> is the head of the government of Saint Petersburg.",<extra_id_0> Alexander Beglov <extra_id_1>
569,2020,"In 2020, Chris Dercon works for <extra_id_0>.",<extra_id_0> Tate Modern <extra_id_1>
570,2020,"In 2020, <extra_id_0> is the head coach of FK Žalgiris Vilnius.",<extra_id_0> Alyaksey Baha <extra_id_1>
571,2020,"In 2020, Darius Bogdan Vâlcov is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party <extra_id_1>
572,2020,"In 2020, <extra_id_0> is the chair of Airbus Group.",<extra_id_0> René Obermann <extra_id_1>
573,2020,"In 2020, <extra_id_0> is the head coach of Palermo FC.",<extra_id_0> Roberto Boscaglia <extra_id_1>
574,2020,"In 2020, DiDi Richards attended <extra_id_0>.",<extra_id_0> Baylor University <extra_id_1>
575,2020,"In 2020, Vidya Arankalle works for <extra_id_0>.",<extra_id_0> Agharkar Research Institute <extra_id_1>
576,2020,"In 2020, Remo Sernagiotto is a member of the <extra_id_0>.",<extra_id_0> European Conservatives and Reformists <extra_id_1>
577,2020,"In 2020, <extra_id_0> is the head of the government of Chaco Province.",<extra_id_0> Jorge Capitanich <extra_id_1>
578,2020,"In 2020, <extra_id_0> is the head coach of FC Neman Grodno.",<extra_id_0> Igor Kovalevich <extra_id_1>
579,2020,"In 2020, <extra_id_0> is the head of the government of People's Republic of China.",<extra_id_0> Li Keqiang <extra_id_1>
580,2020,"In 2020, <extra_id_0> is the chair of Jamiat Ahle Hadith.",<extra_id_0> Sajid Mir <extra_id_1>
581,2020,"In 2020, <extra_id_0> is the head coach of FC Okzhetpes.",<extra_id_0> Andrei Karpovich <extra_id_1>
582,2020,"In 2020, Franziska Brantner holds the position of <extra_id_0>.",<extra_id_0> Chief Whip <extra_id_1>
583,2020,"In 2020, Eamon Ryan holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
584,2020,"In 2020, Matteo Renzi is a member of the <extra_id_0>.",<extra_id_0> Italia Viva <extra_id_1>
585,2020,"In 2020, <extra_id_0> is the head of the government of Burkina Faso.",<extra_id_0> Christophe Joseph Marie Dabiré <extra_id_1>
586,2020,"In 2020, Katharine A Michie works for <extra_id_0>.",<extra_id_0> University of New South Wales <extra_id_1>
587,2020,"In 2020, <extra_id_0> is the head of the government of Perm Krai.",<extra_id_0> Maxim Reshetnikov <extra_id_1>
588,2020,"In 2020, Heiko Maas holds the position of <extra_id_0>.",<extra_id_0> Federal Minister for Foreign Affairs <extra_id_1>
589,2020,"In 2020, Michael Bach works for <extra_id_0>.",<extra_id_0> University Medical Center Freiburg <extra_id_1>
590,2020,"In 2020, <extra_id_0> is the head coach of Blackburn Rovers F.C..",<extra_id_0> Tony Mowbray <extra_id_1>
591,2020,"In 2020, Katherine Zappone holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
592,2020,"In 2020, Eskil Brøndbo is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Norway <extra_id_1>
593,2020,"In 2020, Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.",<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
594,2020,"In 2020, <extra_id_0> is the head coach of A.C. Perugia Calcio.",<extra_id_0> Fabio Caserta <extra_id_1>
595,2020,"In 2020, Roger Holeindre is a member of the <extra_id_0>.",<extra_id_0> Party of France <extra_id_1>
596,2020,"In 2020, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Bain Capital <extra_id_1>
597,2020,"In 2020, <extra_id_0> is the chair of Volga Federal District.",<extra_id_0> Igor Komarov <extra_id_1>
598,2020,"In 2020, Abba Gumel works for <extra_id_0>.",<extra_id_0> Arizona State University <extra_id_1>
599,2020,"In 2020, Pamela Russell works for <extra_id_0>.",<extra_id_0> The University of Queensland <extra_id_1>
600,2020,"In 2020, <extra_id_0> is the head coach of Bursaspor.",<extra_id_0> Mesut Bakkal <extra_id_1>
601,2020,"In 2020, Péter Polt works for <extra_id_0>.",<extra_id_0> National University of Public Service <extra_id_1>
602,2020,"In 2020, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> Vice President of the United States <extra_id_1>
603,2020,"In 2020, <extra_id_0> is the chair of Anti-Defamation League.",<extra_id_0> Jonathan Greenblatt <extra_id_1>
604,2020,"In 2020, <extra_id_0> is the chair of Likud Central Committee.",<extra_id_0> Haim Katz <extra_id_1>
605,2020,"In 2020, <extra_id_0> is the chair of Mossad.",<extra_id_0> Yossi Cohen <extra_id_1>
606,2020,"In 2020, <extra_id_0> is the head coach of FC Botoșani.",<extra_id_0> Marius Croitoru <extra_id_1>
607,2020,"In 2020, <extra_id_0> is the head coach of FK Csíkszereda.",<extra_id_0> Valentin Suciu <extra_id_1>
608,2020,"In 2020, <extra_id_0> is the head coach of Hull City A.F.C..",<extra_id_0> Grant McCann <extra_id_1>
609,2020,"In 2020, <extra_id_0> is the head of the government of Toulouse.",<extra_id_0> Jean-Luc Moudenc <extra_id_1>
610,2020,"In 2020, Juan Orlando Hernández holds the position of <extra_id_0>.",<extra_id_0> President of Honduras <extra_id_1>
611,2020,"In 2020, <extra_id_0> is the chair of Royal Spanish Football Federation.",<extra_id_0> Luis Rubiales <extra_id_1>
612,2020,"In 2020, <extra_id_0> is the head of the government of Senegal.",<extra_id_0> Macky Sall <extra_id_1>
613,2020,"In 2020, Michelle Lujan Grisham holds the position of <extra_id_0>.",<extra_id_0> Governor of New Mexico <extra_id_1>
614,2020,"In 2020, John Hoeven holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
615,2020,"In 2020, <extra_id_0> is the chair of Politics Can Be Different.",<extra_id_0> Erzsébet Schmuck <extra_id_1>
616,2020,"In 2020, Luna is owned by <extra_id_0>.",<extra_id_0> Farkhad Akhmedov <extra_id_1>
617,2020,"In 2020, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Michael Ebling <extra_id_1>
618,2020,"In 2020, Kristin Michelsen is a member of the <extra_id_0>.",<extra_id_0> New Self-Government <extra_id_1>
619,2020,"In 2020, Àngels Martínez Castells is a member of the <extra_id_0>.",<extra_id_0> Som Alternativa <extra_id_1>
620,2020,"In 2020, <extra_id_0> is the chair of PEN America.",<extra_id_0> Jennifer Egan <extra_id_1>
621,2020,"In 2020, Søren Wichmann works for <extra_id_0>.",<extra_id_0> Kazan Federal University <extra_id_1>
622,2020,"In 2020, Oliver Günther works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
623,2020,"In 2020, Liêm Hoang-Ngoc is a member of the <extra_id_0>.",<extra_id_0> Unsubmissive France <extra_id_1>
624,2020,"In 2020, Rachel Croson works for <extra_id_0>.",<extra_id_0> Michigan State University <extra_id_1>
625,2020,"In 2020, <extra_id_0> is the chair of Delta Air Lines.",<extra_id_0> Frank Blake <extra_id_1>
626,2020,"In 2020, <extra_id_0> is the head coach of MŠK Žilina.",<extra_id_0> Pavol Staňo <extra_id_1>
627,2020,"In 2020, Ruth Simmons works for <extra_id_0>.",<extra_id_0> Prairie View A&M University <extra_id_1>
628,2020,"In 2020, Diego Biseswar plays for <extra_id_0>.",<extra_id_0> Kayserispor <extra_id_1>
629,2020,"In 2020, Karin Baur works for <extra_id_0>.",<extra_id_0> University of Graz <extra_id_1>
630,2020,"In 2020, Vitaliy Klitschko holds the position of <extra_id_0>.",<extra_id_0> Mayor of Kyiv <extra_id_1>
631,2020,"In 2020, <extra_id_0> is the head coach of FK Partizan.",<extra_id_0> Savo Milošević <extra_id_1>
632,2020,"In 2020, Ben Stokes plays for <extra_id_0>.",<extra_id_0> Rajasthan Royals <extra_id_1>
633,2020,"In 2020, Shuli Mualem is a member of the <extra_id_0>.",<extra_id_0> New Right <extra_id_1>
634,2020,"In 2020, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Leopold Mozart Centre <extra_id_1>
635,2020,"In 2020, <extra_id_0> is the head coach of Western Bulldogs.",<extra_id_0> Luke Beveridge <extra_id_1>
636,2020,"In 2020, Caroline Spelman holds the position of <extra_id_0>.",<extra_id_0> Church Estates Commissioners <extra_id_1>
637,2020,"In 2020, J. J. Redick plays for <extra_id_0>.",<extra_id_0> Philadelphia 76ers <extra_id_1>
638,2020,"In 2020, <extra_id_0> is the chair of Ministry of SMEs and Startups.",<extra_id_0> Park Young-sun <extra_id_1>
639,2020,"In 2020, Michael Noonan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
640,2020,"In 2020, Franck Ferrand works for <extra_id_0>.",<extra_id_0> Radio Classique <extra_id_1>
641,2020,"In 2020, Mihalj Kertes is a member of the <extra_id_0>.",<extra_id_0> Serbian Progressive Party <extra_id_1>
642,2020,"In 2020, Computer Weekly is owned by <extra_id_0>.",<extra_id_0> TechTarget <extra_id_1>
643,2020,"In 2020, Antony John Williams works for <extra_id_0>.",<extra_id_0> United States Environmental Protection Agency <extra_id_1>
644,2020,"In 2020, Guy Bailey works for <extra_id_0>.",<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
645,2020,"In 2020, Enrico dal Covolo holds the position of <extra_id_0>.",<extra_id_0> titular bishop <extra_id_1>
646,2020,"In 2020, Alexia Petsalis-Diomidis works for <extra_id_0>.",<extra_id_0> University of St Andrews <extra_id_1>
647,2020,"In 2020, <extra_id_0> is the head coach of S.K. Sturm Graz.",<extra_id_0> Christian Ilzer <extra_id_1>
648,2020,"In 2020, Hsu Hsin-ying is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
649,2020,"In 2020, Kym Anderson works for <extra_id_0>.",<extra_id_0> Australian National University <extra_id_1>
650,2020,"In 2020, Michael Atwood Mason works for <extra_id_0>.",<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
651,2020,"In 2020, Linda Sánchez holds the position of <extra_id_0>.",<extra_id_0> Democratic Caucus Vice Chairman of the United States House of Representatives <extra_id_1>
652,2020,"In 2020, Yasiel Puig plays for <extra_id_0>.",<extra_id_0> Cincinnati Reds <extra_id_1>
653,2020,"In 2020, Scott Andrews is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
654,2020,"In 2020, <extra_id_0> is the head coach of AC Omonia.",<extra_id_0> Henning Berg <extra_id_1>
655,2020,"In 2020, ADV Ocean Shield is owned by <extra_id_0>.",<extra_id_0> Australian Border Force <extra_id_1>
656,2020,"In 2020, GameRankings is owned by <extra_id_0>.",<extra_id_0> Metacritic <extra_id_1>
657,2020,"In 2020, <extra_id_0> is the head coach of Çaykur Rizespor.",<extra_id_0> Stjepan Tomas <extra_id_1>
658,2020,"In 2020, <extra_id_0> is the head coach of Rubin Kazan.",<extra_id_0> Leonid Slutsky <extra_id_1>
659,2020,"In 2020, <extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.",<extra_id_0> Philippe Saurel <extra_id_1>
660,2020,"In 2020, <extra_id_0> is the chair of KDU-ČSL.",<extra_id_0> Marian Jurečka <extra_id_1>
661,2020,"In 2020, Arne H. Krumsvik works for <extra_id_0>.",<extra_id_0> University of Oslo <extra_id_1>
662,2020,"In 2020, Dacian Cioloș holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
663,2020,"In 2020, Stewart Downing plays for <extra_id_0>.",<extra_id_0> Blackburn Rovers F.C. <extra_id_1>
664,2020,"In 2020, Daniel Kráľ works for <extra_id_0>.",<extra_id_0> Masaryk University <extra_id_1>
665,2020,"In 2020, <extra_id_0> is the head coach of Íþróttabandalag Vestmannaeyja.",<extra_id_0> Helgi Sigurðsson <extra_id_1>
666,2020,"In 2020, Sarafina Nance works for <extra_id_0>.","<extra_id_0> University of California, Berkeley <extra_id_1>"
667,2020,"In 2020, Sarafina Nance attended <extra_id_0>.","<extra_id_0> University of California, Berkeley <extra_id_1>"
668,2020,"In 2020, Syed Saddiq Abdul Rahman is a member of the <extra_id_0>.",<extra_id_0> Malaysian United Indigenous Party <extra_id_1>
669,2020,"In 2020, Beauden Barrett plays for <extra_id_0>.",<extra_id_0> Hurricanes <extra_id_1>
670,2020,"In 2020, <extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Mariana Betsa <extra_id_1>
671,2020,"In 2020, Anthony Grant plays for <extra_id_0>.",<extra_id_0> Port Vale F.C. <extra_id_1>
672,2020,"In 2020, WOSX is owned by <extra_id_0>.",<extra_id_0> Ohio State University <extra_id_1>
673,2020,"In 2020, Áron Szilágyi attended <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
674,2020,"In 2020, Nicola Fratoianni is a member of the <extra_id_0>.",<extra_id_0> Sinistra Italiana <extra_id_1>
675,2020,"In 2020, Vouga railway line is owned by <extra_id_0>.",<extra_id_0> Infrastructures of Portugal <extra_id_1>
676,2020,"In 2020, Silvio Berlusconi holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
677,2020,"In 2020, Silvio Berlusconi is a member of the <extra_id_0>.",<extra_id_0> Forza Italia (2013) <extra_id_1>
678,2020,"In 2020, <extra_id_0> is the head coach of PFC Lokomotiv Plovdiv.",<extra_id_0> Bruno Akrapović <extra_id_1>
679,2020,"In 2020, Kaspars Gerhards is a member of the <extra_id_0>.",<extra_id_0> National Alliance <extra_id_1>
680,2020,"In 2020, Nunzio Galantino holds the position of <extra_id_0>.",<extra_id_0> Catholic bishop <extra_id_1>
681,2020,"In 2020, Jina Osothsilp works for <extra_id_0>.",<extra_id_0> GDH 559 <extra_id_1>
682,2020,"In 2020, <extra_id_0> is the head of the government of State of Palestine.",<extra_id_0> Mohammad Shtayyeh <extra_id_1>
683,2020,"In 2020, Ko Wen-je holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
684,2020,"In 2020, Ko Wen-je is a member of the <extra_id_0>.",<extra_id_0> Taiwan People's Party <extra_id_1>
685,2020,"In 2020, <extra_id_0> is the head coach of Borussia Dortmund.",<extra_id_0> Lucien Favre <extra_id_1>
686,2020,"In 2020, Ana Pombo works for <extra_id_0>.",<extra_id_0> Humboldt University of Berlin <extra_id_1>
687,2020,"In 2020, <extra_id_0> is the head of the government of Province of Buenos Aires.",<extra_id_0> Axel Kicillof <extra_id_1>
688,2020,"In 2020, Kyrsten Sinema holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
689,2020,"In 2020, Tonny Vilhena plays for <extra_id_0>.",<extra_id_0> Netherlands national under-21 football team <extra_id_1>
690,2020,"In 2020, Lieven Scheire works for <extra_id_0>.",<extra_id_0> Flemish Radio and Television Broadcasting Organization <extra_id_1>
691,2020,"In 2020, <extra_id_0> is the head of the government of Memphis.",<extra_id_0> Jim Strickland <extra_id_1>
692,2020,"In 2020, Robert C. O'Brien holds the position of <extra_id_0>.",<extra_id_0> National Security Advisor <extra_id_1>
693,2020,"In 2020, <extra_id_0> is the head coach of Astana City.",<extra_id_0> Bolat Raimbekov <extra_id_1>
694,2020,"In 2020, <extra_id_0> is the head coach of PSV Eindhoven.",<extra_id_0> Roger Schmidt <extra_id_1>
695,2020,"In 2020, Piero Aiello is a member of the <extra_id_0>.",<extra_id_0> New Centre-Right <extra_id_1>
696,2020,"In 2020, <extra_id_0> is the head coach of NSÍ Runavík.",<extra_id_0> Glenn Ståhl <extra_id_1>
697,2020,"In 2020, Massimo Zedda is a member of the <extra_id_0>.",<extra_id_0> Progressive Area <extra_id_1>
698,2020,"In 2020, Patricia Harris works for <extra_id_0>.",<extra_id_0> Bloomberg Philanthropies <extra_id_1>
699,2020,"In 2020, <extra_id_0> is the head coach of Szombathelyi Haladás.",<extra_id_0> János Mátyus <extra_id_1>
700,2020,"In 2020, Peter J. Wagner works for <extra_id_0>.",<extra_id_0> University of Nebraska–Lincoln <extra_id_1>
701,2020,"In 2020, <extra_id_0> is the head coach of GNK Dinamo Zagreb.",<extra_id_0> Nenad Bjelica <extra_id_1>
