id,date,input,output
522,2016,Fideo Di María plays for <extra_id_0>.,<extra_id_0> Paris Saint-Germain <extra_id_1>
523,2016,<extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.,<extra_id_0> Roman Cieślak <extra_id_1>
524,2016,José Évrard is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
525,2016,<extra_id_0> is the chair of Polish People's Party.,<extra_id_0> Władysław Kosiniak-Kamysz <extra_id_1>
526,2016,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
527,2016,Tim Kaine holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
528,2016,Drew McDonald attended <extra_id_0>.,<extra_id_0> Northern Kentucky University <extra_id_1>
529,2016,Scott Laird plays for <extra_id_0>.,<extra_id_0> Scunthorpe United F.C. <extra_id_1>
530,2016,Caitlin Rivers works for <extra_id_0>.,<extra_id_0> United States Army Center for Health Promotion and Preventive Medicine <extra_id_1>
531,2016,Keiko Torii works for <extra_id_0>.,<extra_id_0> Nagoya University <extra_id_1>
532,2016,Ken Murphy works for <extra_id_0>.,<extra_id_0> Walgreens Boots Alliance <extra_id_1>
533,2016,Keith Brown holds the position of <extra_id_0>.,"<extra_id_0> Cabinet Secretary for Infrastructure, Investment and Cities <extra_id_1>"
534,2016,<extra_id_0> is the chair of Christian Democratic Union.,<extra_id_0> Angela Merkel <extra_id_1>
535,2016,<extra_id_0> is the head coach of Delfino Pescara 1936.,<extra_id_0> Zdeněk Zeman <extra_id_1>
536,2016,<extra_id_0> is the head coach of S.S. Lazio.,<extra_id_0> Simone Inzaghi <extra_id_1>
537,2016,Brittney Griner plays for <extra_id_0>.,<extra_id_0> Phoenix Mercury <extra_id_1>
538,2016,Michael Woodley works for <extra_id_0>.,<extra_id_0> Vrije Universiteit Brussel <extra_id_1>
539,2016,Lynika Strozier works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
540,2016,Tom Kennedy plays for <extra_id_0>.,<extra_id_0> Rochdale A.F.C. <extra_id_1>
541,2016,Frances Fitzgerald holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
542,2016,Farida Kabir works for <extra_id_0>.,<extra_id_0> National Centre for Disease Control <extra_id_1>
543,2016,Farida Kabir attended <extra_id_0>.,<extra_id_0> International Finance Corporation <extra_id_1>
544,2016,Nedum Onuoha plays for <extra_id_0>.,<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
545,2016,Kalidou Koulibaly plays for <extra_id_0>.,<extra_id_0> S.S.C. Napoli <extra_id_1>
546,2016,WKVB is owned by <extra_id_0>.,<extra_id_0> Entercom <extra_id_1>
547,2016,<extra_id_0> is the head of the government of Jewish Autonomous Oblast.,<extra_id_0> Alexander Levintal <extra_id_1>
548,2016,<extra_id_0> is the chair of Massachusetts Institute of Technology.,<extra_id_0> L. Rafael Reif <extra_id_1>
549,2016,Piyush Goyal holds the position of <extra_id_0>.,<extra_id_0> Member of Rajya Sabha <extra_id_1>
550,2016,Joy Koesten is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
551,2016,Dimitar Berbatov plays for <extra_id_0>.,<extra_id_0> P.A.O.K. Thessaloniki F.C. <extra_id_1>
552,2016,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Stephanie Rawlings-Blake <extra_id_1>
553,2016,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
554,2016,<extra_id_0> is the head coach of Lechia Gdańsk.,<extra_id_0> Piotr Nowak <extra_id_1>
555,2016,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
556,2016,<extra_id_0> is the chair of European Border and Coast Guard Agency.,<extra_id_0> Fabrice Leggeri <extra_id_1>
557,2016,N'Golo Kanté plays for <extra_id_0>.,<extra_id_0> Leicester City F.C. <extra_id_1>
558,2016,<extra_id_0> is the chair of French Football Federation.,<extra_id_0> Noël Le Graët <extra_id_1>
559,2016,Joe Root plays for <extra_id_0>.,<extra_id_0> England and Wales cricket team <extra_id_1>
560,2016,Ruairi Quinn holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
561,2016,Greg Woolf works for <extra_id_0>.,<extra_id_0> Institute of Classical Studies <extra_id_1>
562,2016,Jérôme Boateng plays for <extra_id_0>.,<extra_id_0> FC Bayern Munich <extra_id_1>
563,2016,Craig Reid plays for <extra_id_0>.,<extra_id_0> Brentwood Town F.C. <extra_id_1>
564,2016,<extra_id_0> is the head of the government of Brazil.,<extra_id_0> Michel Temer <extra_id_1>
565,2016,USNS Arrowhead is owned by <extra_id_0>.,<extra_id_0> United States Navy <extra_id_1>
566,2016,Lappeenranta Airport is owned by <extra_id_0>.,<extra_id_0> Lappeenranta <extra_id_1>
567,2016,Justin Amash is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
568,2016,<extra_id_0> is the head of the government of Guangdong.,<extra_id_0> Zhu Xiaodan <extra_id_1>
569,2016,Branislav Ivanović plays for <extra_id_0>.,<extra_id_0> Serbia national football team <extra_id_1>
570,2016,Marcela Aguiñaga is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
571,2016,<extra_id_0> is the chair of RCD Mallorca.,<extra_id_0> Utz Claassen <extra_id_1>
572,2016,Valtteri Bottas plays for <extra_id_0>.,<extra_id_0> Williams Grand Prix Engineering <extra_id_1>
573,2016,Sölvi Ottesen plays for <extra_id_0>.,<extra_id_0> Wuhan Zall F.C. <extra_id_1>
574,2016,Galit Shmueli works for <extra_id_0>.,<extra_id_0> National Tsing Hua University <extra_id_1>
575,2016,Adam Lallana plays for <extra_id_0>.,<extra_id_0> England national association football team <extra_id_1>
576,2016,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi.,<extra_id_0> Mika Lehkosuo <extra_id_1>
577,2016,Vincent Kompany plays for <extra_id_0>.,<extra_id_0> Belgium national football team <extra_id_1>
578,2016,<extra_id_0> is the head of the government of Saint Petersburg.,<extra_id_0> Georgy Poltavchenko <extra_id_1>
579,2016,Ulrike Lunacek holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
580,2016,Chris Dercon works for <extra_id_0>.,<extra_id_0> Tate Modern <extra_id_1>
581,2016,<extra_id_0> is the head coach of FK Žalgiris Vilnius.,<extra_id_0> Valdas Dambrauskas <extra_id_1>
582,2016,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
583,2016,<extra_id_0> is the chair of Airbus Group.,<extra_id_0> Denis Ranque <extra_id_1>
584,2016,DiDi Richards attended <extra_id_0>.,<extra_id_0> Cypress Ranch High School <extra_id_1>
585,2016,Vidya Arankalle works for <extra_id_0>.,<extra_id_0> Agharkar Research Institute <extra_id_1>
586,2016,Remo Sernagiotto is a member of the <extra_id_0>.,<extra_id_0> European Conservatives and Reformists <extra_id_1>
587,2016,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Domingo Peppo <extra_id_1>
588,2016,<extra_id_0> is the head coach of FC Neman Grodno.,<extra_id_0> Igor Kovalevich <extra_id_1>
589,2016,<extra_id_0> is the head of the government of People's Republic of China.,<extra_id_0> Li Keqiang <extra_id_1>
590,2016,<extra_id_0> is the chair of Jamiat Ahle Hadith.,<extra_id_0> Sajid Mir <extra_id_1>
591,2016,Luol Deng plays for <extra_id_0>.,<extra_id_0> Miami Heat <extra_id_1>
592,2016,Salvador Sánchez Cerén holds the position of <extra_id_0>.,<extra_id_0> President of El Salvador <extra_id_1>
593,2016,Eamon Ryan holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
594,2016,Matteo Renzi is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
595,2016,<extra_id_0> is the head of the government of Burkina Faso.,<extra_id_0> Paul Kaba Thieba <extra_id_1>
596,2016,Katharine A Michie works for <extra_id_0>.,<extra_id_0> University of New South Wales <extra_id_1>
597,2016,Manu Sareen is a member of the <extra_id_0>.,<extra_id_0> The Alternative <extra_id_1>
598,2016,<extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.,<extra_id_0> Eldbjørg Løwer <extra_id_1>
599,2016,Michael Bach works for <extra_id_0>.,<extra_id_0> University Medical Center Freiburg <extra_id_1>
600,2016,<extra_id_0> is the head coach of Blackburn Rovers F.C..,<extra_id_0> Owen Coyle <extra_id_1>
601,2016,Steven Gerrard plays for <extra_id_0>.,<extra_id_0> Los Angeles Galaxy <extra_id_1>
602,2016,Katherine Zappone holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
603,2016,Stephen Crabb holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for Work and Pensions <extra_id_1>
604,2016,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
605,2016,Safeco Plaza is owned by <extra_id_0>.,<extra_id_0> Hines Interests Limited Partnership <extra_id_1>
606,2016,Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.,<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
607,2016,Roger Holeindre is a member of the <extra_id_0>.,<extra_id_0> Party of France <extra_id_1>
608,2016,Maisons du Monde is owned by <extra_id_0>.,<extra_id_0> Bain Capital <extra_id_1>
609,2016,<extra_id_0> is the chair of Volga Federal District.,<extra_id_0> Mikhail Babich <extra_id_1>
610,2016,Abba Gumel works for <extra_id_0>.,<extra_id_0> Arizona State University <extra_id_1>
611,2016,Pamela Russell works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
612,2016,Péter Polt works for <extra_id_0>.,<extra_id_0> Eötvös Loránd University <extra_id_1>
613,2016,Mike Pence holds the position of <extra_id_0>.,<extra_id_0> Governor of Indiana <extra_id_1>
614,2016,<extra_id_0> is the chair of Anti-Defamation League.,<extra_id_0> Jonathan Greenblatt <extra_id_1>
615,2016,<extra_id_0> is the chair of Likud Central Committee.,<extra_id_0> Haim Katz <extra_id_1>
616,2016,<extra_id_0> is the chair of Mossad.,<extra_id_0> Yossi Cohen <extra_id_1>
617,2016,<extra_id_0> is the head coach of FC Botoșani.,<extra_id_0> Leo Grozavu <extra_id_1>
618,2016,<extra_id_0> is the head coach of Hull City A.F.C..,<extra_id_0> Steve Bruce <extra_id_1>
619,2016,Martin Schulz holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
620,2016,<extra_id_0> is the head of the government of Toulouse.,<extra_id_0> Jean-Luc Moudenc <extra_id_1>
621,2016,Juan Orlando Hernández holds the position of <extra_id_0>.,<extra_id_0> President of Honduras <extra_id_1>
622,2016,<extra_id_0> is the chair of Royal Spanish Football Federation.,<extra_id_0> Ángel María Villar <extra_id_1>
623,2016,<extra_id_0> is the head of the government of Senegal.,<extra_id_0> Mahammed Dionne <extra_id_1>
624,2016,Michelle Lujan Grisham holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
625,2016,John Hoeven holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
626,2016,<extra_id_0> is the chair of Politics Can Be Different.,<extra_id_0> Ákos Hadházy <extra_id_1>
627,2016,Luna is owned by <extra_id_0>.,<extra_id_0> Farkhad Akhmedov <extra_id_1>
628,2016,<extra_id_0> is the head of the government of Mainz.,<extra_id_0> Michael Ebling <extra_id_1>
629,2016,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
630,2016,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> Podemos <extra_id_1>
631,2016,<extra_id_0> is the chair of PEN America.,<extra_id_0> Andrew Solomon <extra_id_1>
632,2016,Søren Wichmann works for <extra_id_0>.,<extra_id_0> Kazan Federal University <extra_id_1>
633,2016,Oliver Günther works for <extra_id_0>.,<extra_id_0> University of Potsdam <extra_id_1>
634,2016,Liêm Hoang-Ngoc is a member of the <extra_id_0>.,<extra_id_0> Unsubmissive France <extra_id_1>
635,2016,Rachel Croson works for <extra_id_0>.,<extra_id_0> University of Texas at Arlington <extra_id_1>
636,2016,<extra_id_0> is the chair of Delta Air Lines.,<extra_id_0> Daniel Carp <extra_id_1>
637,2016,<extra_id_0> is the head coach of MŠK Žilina.,<extra_id_0> Adrián Guľa <extra_id_1>
638,2016,Diego Biseswar plays for <extra_id_0>.,<extra_id_0> Kayserispor <extra_id_1>
639,2016,Karin Baur works for <extra_id_0>.,<extra_id_0> University of Graz <extra_id_1>
640,2016,Vitaliy Klitschko holds the position of <extra_id_0>.,<extra_id_0> Mayor of Kyiv <extra_id_1>
641,2016,<extra_id_0> is the head coach of FK Partizan.,<extra_id_0> Ivan Tomić <extra_id_1>
642,2016,Ben Stokes plays for <extra_id_0>.,<extra_id_0> England and Wales cricket team <extra_id_1>
643,2016,Shuli Mualem is a member of the <extra_id_0>.,<extra_id_0> The Jewish Home <extra_id_1>
644,2016,Evgeny Konnov attended <extra_id_0>.,<extra_id_0> Leopold Mozart Centre <extra_id_1>
645,2016,<extra_id_0> is the head coach of Western Bulldogs.,<extra_id_0> Luke Beveridge <extra_id_1>
646,2016,Caroline Spelman holds the position of <extra_id_0>.,<extra_id_0> Church Estates Commissioners <extra_id_1>
647,2016,J. J. Redick plays for <extra_id_0>.,<extra_id_0> Los Angeles Clippers <extra_id_1>
648,2016,Michael Noonan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
649,2016,Franck Ferrand works for <extra_id_0>.,<extra_id_0> Europe 1 <extra_id_1>
650,2016,Mihalj Kertes is a member of the <extra_id_0>.,<extra_id_0> Serbian Progressive Party <extra_id_1>
651,2016,Computer Weekly is owned by <extra_id_0>.,<extra_id_0> TechTarget <extra_id_1>
652,2016,Antony John Williams works for <extra_id_0>.,<extra_id_0> United States Environmental Protection Agency <extra_id_1>
653,2016,Guy Bailey works for <extra_id_0>.,<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
654,2016,Enrico dal Covolo holds the position of <extra_id_0>.,<extra_id_0> titular bishop <extra_id_1>
655,2016,Alexia Petsalis-Diomidis works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
656,2016,<extra_id_0> is the head coach of S.K. Sturm Graz.,<extra_id_0> Franco Foda <extra_id_1>
657,2016,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> Minkuotang <extra_id_1>
658,2016,Kym Anderson works for <extra_id_0>.,<extra_id_0> University of Adelaide <extra_id_1>
659,2016,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
660,2016,Linda Sánchez holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
661,2016,Yasiel Puig plays for <extra_id_0>.,<extra_id_0> Los Angeles Dodgers <extra_id_1>
662,2016,Scott Andrews is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
663,2016,<extra_id_0> is the head coach of AC Omonia.,<extra_id_0> John Carver <extra_id_1>
664,2016,ADV Ocean Shield is owned by <extra_id_0>.,<extra_id_0> Australian Border Force <extra_id_1>
665,2016,GameRankings is owned by <extra_id_0>.,<extra_id_0> CBS Interactive <extra_id_1>
666,2016,<extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.,<extra_id_0> Philippe Saurel <extra_id_1>
667,2016,<extra_id_0> is the chair of KDU-ČSL.,<extra_id_0> Pavel Bělobrádek <extra_id_1>
668,2016,Arne H. Krumsvik works for <extra_id_0>.,"<extra_id_0> Westerdals Oslo School of Arts, Communication and Technology <extra_id_1>"
669,2016,Dacian Cioloș holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Romania <extra_id_1>
670,2016,Stewart Downing plays for <extra_id_0>.,<extra_id_0> Middlesbrough F.C. <extra_id_1>
671,2016,Don Beyer holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
672,2016,Daniel Kráľ works for <extra_id_0>.,<extra_id_0> University of Warwick <extra_id_1>
673,2016,Soraya Sáenz de Santamaría holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
674,2016,Sarafina Nance works for <extra_id_0>.,<extra_id_0> University of Texas at Austin <extra_id_1>
675,2016,Sarafina Nance attended <extra_id_0>.,<extra_id_0> University of Texas at Austin <extra_id_1>
676,2016,Sophie Montel is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
677,2016,Syed Saddiq Abdul Rahman is a member of the <extra_id_0>.,<extra_id_0> Malaysian United Indigenous Party <extra_id_1>
678,2016,Beauden Barrett plays for <extra_id_0>.,<extra_id_0> Hurricanes <extra_id_1>
679,2016,"<extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Viktor Kryzhanivsky <extra_id_1>
680,2016,Maumoon Abdul Gayoom is a member of the <extra_id_0>.,<extra_id_0> Progressive Party of Maldives <extra_id_1>
681,2016,Anthony Grant plays for <extra_id_0>.,<extra_id_0> Port Vale F.C. <extra_id_1>
682,2016,WOSX is owned by <extra_id_0>.,<extra_id_0> Denison University <extra_id_1>
683,2016,Áron Szilágyi attended <extra_id_0>.,<extra_id_0> Eötvös Loránd University <extra_id_1>
684,2016,Nicola Fratoianni is a member of the <extra_id_0>.,"<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
685,2016,Vouga railway line is owned by <extra_id_0>.,<extra_id_0> Infrastructures of Portugal <extra_id_1>
686,2016,Kendrick Nunn attended <extra_id_0>.,<extra_id_0> University of Illinois at Urbana–Champaign <extra_id_1>
687,2016,Silvio Berlusconi is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
688,2016,<extra_id_0> is the head coach of PFC Lokomotiv Plovdiv.,<extra_id_0> Hristo Kolev <extra_id_1>
689,2016,Kaspars Gerhards is a member of the <extra_id_0>.,<extra_id_0> National Alliance <extra_id_1>
690,2016,Nunzio Galantino holds the position of <extra_id_0>.,<extra_id_0> Catholic bishop <extra_id_1>
691,2016,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GDH 559 <extra_id_1>
692,2016,<extra_id_0> is the head of the government of State of Palestine.,<extra_id_0> Rami Hamdallah <extra_id_1>
693,2016,Kathleen Rice holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
694,2016,Ko Wen-je holds the position of <extra_id_0>.,<extra_id_0> Mayor of Taipei <extra_id_1>
695,2016,Ko Wen-je is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
696,2016,<extra_id_0> is the head coach of Borussia Dortmund.,<extra_id_0> Thomas Tuchel <extra_id_1>
697,2016,Ana Pombo works for <extra_id_0>.,<extra_id_0> Humboldt University of Berlin <extra_id_1>
698,2016,<extra_id_0> is the head of the government of Province of Buenos Aires.,<extra_id_0> María Eugenia Vidal <extra_id_1>
699,2016,Kyrsten Sinema holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
700,2016,Alex Neil holds the position of <extra_id_0>.,"<extra_id_0> Cabinet Secretary for Communities, Social Security and Equalities <extra_id_1>"
701,2016,Tonny Vilhena plays for <extra_id_0>.,<extra_id_0> Netherlands national under-21 football team <extra_id_1>
702,2016,Lieven Scheire works for <extra_id_0>.,<extra_id_0> Flemish Radio and Television Broadcasting Organization <extra_id_1>
703,2016,<extra_id_0> is the head of the government of Memphis.,<extra_id_0> Jim Strickland <extra_id_1>
704,2016,<extra_id_0> is the head coach of Astana City.,<extra_id_0> Bolat Raimbekov <extra_id_1>
705,2016,<extra_id_0> is the head coach of PSV Eindhoven.,<extra_id_0> Phillip Cocu <extra_id_1>
706,2016,Piero Aiello is a member of the <extra_id_0>.,<extra_id_0> New Centre-Right <extra_id_1>
707,2016,Massimo Zedda is a member of the <extra_id_0>.,"<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
708,2016,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
709,2016,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
710,2016,<extra_id_0> is the head coach of Brentford F.C..,<extra_id_0> Dean Smith <extra_id_1>
711,2016,José Antonio Carrillo works for <extra_id_0>.,<extra_id_0> Imperial College London <extra_id_1>
712,2016,<extra_id_0> is the head coach of Philadelphia Eagles.,<extra_id_0> Doug Pederson <extra_id_1>
713,2016,<extra_id_0> is the head of the government of Bavaria.,<extra_id_0> Horst Seehofer <extra_id_1>
714,2016,Diane Holl works for <extra_id_0>.,<extra_id_0> Hendrick Motorsports <extra_id_1>
715,2016,<extra_id_0> is the head coach of Tampa Bay Rowdies.,<extra_id_0> Stuart Campbell <extra_id_1>
716,2016,<extra_id_0> is the head of the government of New Jersey.,<extra_id_0> Chris Christie <extra_id_1>
717,2016,Wilson Lima is a member of the <extra_id_0>.,<extra_id_0> Liberal Party <extra_id_1>
718,2016,Carrie Lam holds the position of <extra_id_0>.,<extra_id_0> Chief Secretary for Administration <extra_id_1>
719,2016,Raheem Sterling plays for <extra_id_0>.,<extra_id_0> Manchester City F.C. <extra_id_1>
720,2016,<extra_id_0> is the chair of National Development and Reform Commission.,<extra_id_0> Xu Shaoshi <extra_id_1>
721,2016,Ernest Benach i Pascual works for <extra_id_0>.,<extra_id_0> University of Lleida <extra_id_1>
722,2016,János Volner is a member of the <extra_id_0>.,<extra_id_0> Jobbik <extra_id_1>
723,2016,<extra_id_0> is the head of the government of Sector 5.,<extra_id_0> Marian Vanghelie <extra_id_1>
724,2016,Tele2 Russia is owned by <extra_id_0>.,<extra_id_0> Rostelecom <extra_id_1>
725,2016,Mark Rober works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
726,2016,Giuseppe Civati is a member of the <extra_id_0>.,<extra_id_0> Possible <extra_id_1>
727,2016,Kristalina Georgieva holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Financial Programming and the Budget <extra_id_1>
728,2016,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Eberhard van der Laan <extra_id_1>
729,2016,<extra_id_0> is the head of the government of Amsterdam.,<extra_id_0> Eberhard van der Laan <extra_id_1>
730,2016,Jonathan Mensah plays for <extra_id_0>.,<extra_id_0> FC Anzhi Makhachkala <extra_id_1>
731,2016,Joseph Daul holds the position of <extra_id_0>.,<extra_id_0> chairperson <extra_id_1>
732,2016,Migen Memelli plays for <extra_id_0>.,<extra_id_0> KS Kastrioti <extra_id_1>
733,2016,<extra_id_0> is the head of the government of Cebu.,<extra_id_0> Hilario Davide III <extra_id_1>
734,2016,Ulrike Guérot works for <extra_id_0>.,<extra_id_0> Danube University Krems <extra_id_1>
735,2016,<extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.,<extra_id_0> Brendan O'Brien <extra_id_1>
736,2016,Rathika Sitsabaiesan is a member of the <extra_id_0>.,<extra_id_0> Ontario Liberal Party <extra_id_1>
737,2016,Hugo Barra works for <extra_id_0>.,<extra_id_0> Xiaomi <extra_id_1>
738,2016,Clotilde Armand holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
739,2016,<extra_id_0> is the head of the government of Austria.,<extra_id_0> Christian Kern <extra_id_1>
740,2016,Mike Nahan holds the position of <extra_id_0>.,<extra_id_0> Treasurer of Western Australia <extra_id_1>
741,2016,Moeen Ali plays for <extra_id_0>.,<extra_id_0> England and Wales cricket team <extra_id_1>
742,2016,<extra_id_0> is the head coach of Örebro SK.,<extra_id_0> Alexander Axén <extra_id_1>
743,2016,Sönke Neitzel works for <extra_id_0>.,<extra_id_0> University of Potsdam <extra_id_1>
744,2016,Yehoshua Menachem Pollack is a member of the <extra_id_0>.,<extra_id_0> Bnei Torah <extra_id_1>
745,2016,Giorgia Meloni is a member of the <extra_id_0>.,<extra_id_0> Brothers of Italy <extra_id_1>
746,2016,Danville Register & Bee is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
747,2016,Virginia Barbour works for <extra_id_0>.,<extra_id_0> Queensland University of Technology <extra_id_1>
748,2016,<extra_id_0> is the head coach of Fremantle Football Club.,<extra_id_0> Ross Lyon <extra_id_1>
749,2016,<extra_id_0> is the head of the government of Batangas.,<extra_id_0> Vilma Santos <extra_id_1>
750,2016,Mònica Terribas works for <extra_id_0>.,<extra_id_0> Catalunya Ràdio <extra_id_1>
751,2016,<extra_id_0> is the head of the government of Sector 1.,<extra_id_0> Andrei Chiliman <extra_id_1>
752,2016,Anerood Jugnauth holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Mauritius <extra_id_1>
753,2016,Sarah Zerbes works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
754,2016,<extra_id_0> is the head of the government of Basse-Terre.,<extra_id_0> Marie-Luce Penchard <extra_id_1>
755,2016,Kevin Pietersen plays for <extra_id_0>.,<extra_id_0> Melbourne Stars <extra_id_1>
756,2016,Valpak is owned by <extra_id_0>.,<extra_id_0> Cox Enterprises <extra_id_1>
757,2016,José Ramón de la Morena works for <extra_id_0>.,<extra_id_0> Onda Cero <extra_id_1>
758,2016,Bekim Balaj plays for <extra_id_0>.,<extra_id_0> Albania national association football team <extra_id_1>
759,2016,Scott Morrison holds the position of <extra_id_0>.,<extra_id_0> Treasurer of Australia <extra_id_1>
760,2016,Almazbek Atambayev holds the position of <extra_id_0>.,<extra_id_0> President of Kyrgyzstan <extra_id_1>
761,2016,Carsen Stringer attended <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
762,2016,Philippe Coutinho plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
763,2016,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> University of Western Ontario <extra_id_1>
764,2016,Andrus Ansip holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Digital Agenda <extra_id_1>
765,2016,Todd Young holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
766,2016,Owen Smith holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Work and Pensions <extra_id_1>
767,2016,<extra_id_0> is the head coach of Los Angeles Galaxy.,<extra_id_0> Bruce Arena <extra_id_1>
768,2016,Michael Brown plays for <extra_id_0>.,<extra_id_0> Port Vale F.C. <extra_id_1>
769,2016,<extra_id_0> is the chair of HSBC.,<extra_id_0> Douglas Flint <extra_id_1>
770,2016,David M. Evans works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
771,2016,<extra_id_0> is the chair of Ocado.,<extra_id_0> Stuart Rose <extra_id_1>
772,2016,Alan Kelly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
773,2016,Marcus Berg plays for <extra_id_0>.,<extra_id_0> Panathinaikos F.C. <extra_id_1>
774,2016,<extra_id_0> is the head coach of FC Dnepr Mogilev.,<extra_id_0> Aleksandr Sednyov <extra_id_1>
775,2016,Philip Hammond holds the position of <extra_id_0>.,<extra_id_0> Chancellor of the Exchequer <extra_id_1>
776,2016,Flåm Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
777,2016,Christopher Barner-Kowollik works for <extra_id_0>.,<extra_id_0> Karlsruhe Institute of Technology <extra_id_1>
778,2016,Finnkino is owned by <extra_id_0>.,<extra_id_0> Bridgepoint Capital <extra_id_1>
779,2016,Independent Tribune is owned by <extra_id_0>.,<extra_id_0> Berkshire Hathaway <extra_id_1>
780,2016,Joan Rigol i Roig is a member of the <extra_id_0>.,<extra_id_0> Democrats of Catalonia <extra_id_1>
781,2016,Trey Burke plays for <extra_id_0>.,<extra_id_0> Utah Jazz <extra_id_1>
782,2016,<extra_id_0> is the head coach of Gold Coast Football Club.,<extra_id_0> Rodney Eade <extra_id_1>
