index,original,date,input,output
496,5047,2014,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
497,5058,2014,Marta Andreasen is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
498,5069,2014,Aleksa Bečić is a member of the <extra_id_0>.,<extra_id_0> Socialist People's Party of Montenegro <extra_id_1>
499,5083,2014,Banri Kaieda is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
500,5099,2014,Uffe Elbæk is a member of the <extra_id_0>.,<extra_id_0> The Alternative <extra_id_1>
501,5110,2014,Karen Casey is a member of the <extra_id_0>.,<extra_id_0> Nova Scotia Liberal Party <extra_id_1>
502,5121,2014,Roberta Anastase is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
503,5132,2014,Linda Collins-Smith is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
504,5143,2014,Marios Matsakis is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
505,5164,2014,Gergely Karácsony is a member of the <extra_id_0>.,<extra_id_0> Dialogue for Hungary <extra_id_1>
506,5175,2014,Miloud Chaabi is a member of the <extra_id_0>.,<extra_id_0> Environment and Sustainable Development Party <extra_id_1>
507,5191,2014,Antonio Razzi is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
508,5202,2014,Duncan McFetridge is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
509,5210,2014,Teodor Baconschi is a member of the <extra_id_0>.,<extra_id_0> People's Movement Party <extra_id_1>
510,5217,2014,Lluís Puig i Gordi is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
511,5228,2014,Joachim Starbatty is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
512,5240,2014,John Finnie is a member of the <extra_id_0>.,<extra_id_0> Scottish Green Party <extra_id_1>
513,5251,2014,Jaume Bartumeu is a member of the <extra_id_0>.,<extra_id_0> Social Democracy and Progress <extra_id_1>
514,5258,2014,Kim Han-gil is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Korea <extra_id_1>
515,5269,2014,Akram Hasson is a member of the <extra_id_0>.,<extra_id_0> Kadima <extra_id_1>
516,5280,2014,Park Byeong-seug is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Korea <extra_id_1>
517,5291,2014,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
518,5302,2014,Kamel Morjane is a member of the <extra_id_0>.,<extra_id_0> National Destourian Initiative <extra_id_1>
519,5313,2014,Sunil Babu Pant is a member of the <extra_id_0>.,<extra_id_0> Communist Party of Nepal (Unified Marxist–Leninist) <extra_id_1>
520,5324,2014,Scott Andrews is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
521,5335,2014,Fabrizio Cicchitto is a member of the <extra_id_0>.,<extra_id_0> New Centre-Right <extra_id_1>
522,5353,2014,Peter Pilz is a member of the <extra_id_0>.,<extra_id_0> Die Grünen <extra_id_1>
523,5364,2014,Troy Bell is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
524,5372,2014,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
525,5390,2014,Hanna Jensen is a member of the <extra_id_0>.,<extra_id_0> Progress <extra_id_1>
526,5401,2014,Viron Polydoras is a member of the <extra_id_0>.,<extra_id_0> Union for the Homeland and the People <extra_id_1>
527,5412,2014,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
528,5423,2014,Ichita Yamamoto is a member of the <extra_id_0>.,<extra_id_0> Liberal Democratic Party <extra_id_1>
529,5434,2014,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
530,5458,2014,Ovidiu Silaghi is a member of the <extra_id_0>.,<extra_id_0> Liberal Reformist Party (Romania) <extra_id_1>
531,5468,2014,Níkos Nikolópoulos is a member of the <extra_id_0>.,<extra_id_0> Independent Greeks <extra_id_1>
532,5474,2014,Daniel Salaverry is a member of the <extra_id_0>.,<extra_id_0> Popular Force <extra_id_1>
533,5485,2014,Ichirō Matsui is a member of the <extra_id_0>.,<extra_id_0> Osaka Restoration Association <extra_id_1>
534,5496,2014,Dan Satterberg is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
535,5507,2014,Sonja Jógvansdóttir is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
536,5518,2014,José Rafael Abinader Wasaf is a member of the <extra_id_0>.,<extra_id_0> Dominican Revolutionary Party <extra_id_1>
537,5527,2014,Jaume Alonso-Cuevillas is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
538,5536,2014,Sayuri Uenishi is a member of the <extra_id_0>.,<extra_id_0> Japan Innovation Party <extra_id_1>
539,5542,2014,Olivia Grégoire is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
540,5552,2014,Rahşan Ecevit is a member of the <extra_id_0>.,<extra_id_0> Republican People's Party <extra_id_1>
541,5563,2014,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> Podemos <extra_id_1>
542,5574,2014,Irene Rigau Oliver is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
543,5585,2014,Gheorghe Flutur is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
544,5596,2014,Josep Ramon Bosch i Codina is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
545,5607,2014,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
546,5616,2014,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
547,5627,2014,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> Vetëvendosje! <extra_id_1>
548,5637,2014,Dimitar Stoyanov is a member of the <extra_id_0>.,<extra_id_0> National-Democratic Party <extra_id_1>
549,5648,2014,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
550,5658,2014,Chen Fu-hai is a member of the <extra_id_0>.,<extra_id_0> People First Party <extra_id_1>
551,5668,2014,Pierre Nantel is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
552,5679,2014,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
553,5690,2014,Anna Grodzka is a member of the <extra_id_0>.,<extra_id_0> The Greens <extra_id_1>
554,5697,2014,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
555,5706,2014,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Social Christian Party <extra_id_1>
556,5720,2014,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Muslim League (N) <extra_id_1>
557,5731,2014,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
558,5742,2014,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
559,5753,2014,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
560,5764,2014,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
561,5775,2014,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> Finns Party <extra_id_1>
562,5785,2014,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
563,5796,2014,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Panhellenic Socialist Movement <extra_id_1>
564,5807,2014,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
565,5817,2014,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
566,5828,2014,Ivan David is a member of the <extra_id_0>.,<extra_id_0> Czech Social Democratic Party <extra_id_1>
567,5836,2014,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
568,5847,2014,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
569,5858,2014,Norbert Klein is a member of the <extra_id_0>.,<extra_id_0> 50PLUS <extra_id_1>
570,5863,2014,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Serbia <extra_id_1>
571,5874,2014,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
572,5885,2014,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Golden Dawn <extra_id_1>
573,5909,2014,Daniel Funeriu is a member of the <extra_id_0>.,<extra_id_0> People's Movement Party <extra_id_1>
574,5918,2014,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
575,5929,2014,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
576,5940,2014,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
577,5955,2014,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
578,5966,2014,Nasreena Ibrahim is a member of the <extra_id_0>.,<extra_id_0> Progressive Party of Maldives <extra_id_1>
579,5974,2014,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
580,5981,2014,Salima Yenbou is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
581,5992,2014,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
582,6003,2014,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
583,6014,2014,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> Conservative People's Party <extra_id_1>
584,6025,2014,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> Democratic Union of Catalonia <extra_id_1>
585,6036,2014,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
586,6047,2014,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
587,6058,2014,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union of Democrats and Independents <extra_id_1>
588,6069,2014,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
589,6080,2014,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
590,6091,2014,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
591,6102,2014,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
592,6119,2014,Steve Bannon works for <extra_id_0>.,<extra_id_0> Breitbart News <extra_id_1>
593,6126,2014,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> Washington Nationals <extra_id_1>
594,6137,2014,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Western Michigan Broncos football <extra_id_1>
595,6151,2014,SethBling works for <extra_id_0>.,<extra_id_0> self-employment <extra_id_1>
596,6162,2014,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
597,6173,2014,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Hamburg <extra_id_1>
598,6184,2014,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Philadelphia Orchestra <extra_id_1>
599,6195,2014,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
600,6206,2014,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Trinity College Dublin <extra_id_1>
601,6213,2014,Roberto Cazzolla Gatti works for <extra_id_0>.,<extra_id_0> University of Bari <extra_id_1>
602,6224,2014,John Carmack works for <extra_id_0>.,"<extra_id_0> Oculus VR, LLC <extra_id_1>"
603,6234,2014,Regina E. Dugan works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
604,6245,2014,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Mundo. <extra_id_1>
605,6256,2014,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Royal Concertgebouw Orchestra <extra_id_1>
606,6266,2014,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> The Rockefeller University <extra_id_1>
607,6277,2014,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
608,6287,2014,Domenico Casalino works for <extra_id_0>.,<extra_id_0> Consip <extra_id_1>
609,6293,2014,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Texas A&M University <extra_id_1>
610,6304,2014,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
611,6315,2014,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
612,6324,2014,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> Rexel <extra_id_1>
613,6335,2014,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
614,6346,2014,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> Boston College <extra_id_1>
615,6357,2014,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> WHU-Otto Beisheim School of Management <extra_id_1>
616,6368,2014,Zeynep Tüfekçi works for <extra_id_0>.,<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
617,6379,2014,Antony John Williams works for <extra_id_0>.,<extra_id_0> Royal Society of Chemistry <extra_id_1>
618,6390,2014,Julian Huppert works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
619,6397,2014,Harald G. L. Schwefel works for <extra_id_0>.,<extra_id_0> Max Planck Institute for the Science of Light <extra_id_1>
620,6408,2014,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
621,6419,2014,Tim Bray works for <extra_id_0>.,<extra_id_0> Amazon <extra_id_1>
622,6430,2014,Clive Ballard works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
623,6441,2014,Bernard Laporte works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
624,6448,2014,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Gustavus Adolphus College <extra_id_1>
625,6459,2014,Patrick McGrath works for <extra_id_0>.,<extra_id_0> Dalhousie University <extra_id_1>
626,6466,2014,Calvin Sun works for <extra_id_0>.,<extra_id_0> Jacobi Medical Center <extra_id_1>
627,6477,2014,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Leiden University <extra_id_1>
628,6488,2014,Maicer Izturis works for <extra_id_0>.,<extra_id_0> Toronto Blue Jays <extra_id_1>
629,6491,2014,Linda Bauld works for <extra_id_0>.,<extra_id_0> University of Stirling <extra_id_1>
630,6502,2014,Tony Renda works for <extra_id_0>.,<extra_id_0> Washington Nationals <extra_id_1>
631,6521,2014,Alan J. Russell works for <extra_id_0>.,<extra_id_0> Carnegie Mellon University <extra_id_1>
632,6529,2014,Katie Walsh works for <extra_id_0>.,<extra_id_0> Republican National Committee <extra_id_1>
633,6540,2014,Jane Willenbring works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
634,6551,2014,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Television Broadcasts Limited <extra_id_1>
635,6562,2014,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Commonwealth Scientific and Industrial Research Organisation <extra_id_1>
636,6582,2014,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> East Carolina Pirates football <extra_id_1>
637,6593,2014,Michael Arthur works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
638,6604,2014,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Perm Opera and Ballet Theatre <extra_id_1>
639,6613,2014,Liu Na works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
640,6624,2014,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
641,6635,2014,John S. Chen works for <extra_id_0>.,<extra_id_0> BlackBerry <extra_id_1>
642,6643,2014,Bernadette McSherry works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
643,6654,2014,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
644,6665,2014,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> BBC America <extra_id_1>
645,6675,2014,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
646,6686,2014,Ed H. Chi works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
647,6696,2014,Katherine Maher works for <extra_id_0>.,<extra_id_0> Access Now <extra_id_1>
648,6707,2014,Erin Lavik works for <extra_id_0>.,<extra_id_0> Case Western Reserve University <extra_id_1>
649,6726,2014,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
650,6737,2014,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Yale University <extra_id_1>
651,6747,2014,Sebastian Deffner works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
652,6758,2014,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> NHS Tayside <extra_id_1>
653,6769,2014,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of Westminster <extra_id_1>
654,6780,2014,Katherine Mack works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
655,6791,2014,Dino Meneghin works for <extra_id_0>.,<extra_id_0> FIBA Europe <extra_id_1>
656,6802,2014,Martin Bean works for <extra_id_0>.,<extra_id_0> The Open University <extra_id_1>
657,6813,2014,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> University of Amsterdam <extra_id_1>
658,6824,2014,Philippe Verdier works for <extra_id_0>.,<extra_id_0> France 2 <extra_id_1>
659,6845,2014,Paulo Fonseca works for <extra_id_0>.,<extra_id_0> Futebol Clube do Porto <extra_id_1>
660,6848,2014,Max Hattler works for <extra_id_0>.,<extra_id_0> Royal College of Art <extra_id_1>
661,6859,2014,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> ETH Zurich <extra_id_1>
662,6870,2014,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
663,6881,2014,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Bibliothèque nationale de France <extra_id_1>
664,6892,2014,John Alroy works for <extra_id_0>.,<extra_id_0> Macquarie University <extra_id_1>
665,6902,2014,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> France Inter <extra_id_1>
666,6912,2014,Farida Kabir works for <extra_id_0>.,<extra_id_0> National Centre for Disease Control <extra_id_1>
667,6921,2014,Jeff Berding works for <extra_id_0>.,<extra_id_0> Cincinnati Bengals <extra_id_1>
668,6931,2014,Laurence Boone works for <extra_id_0>.,<extra_id_0> Bank of America <extra_id_1>
669,6941,2014,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
670,6952,2014,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> University of Notre Dame <extra_id_1>
671,6962,2014,Jawad Fares works for <extra_id_0>.,<extra_id_0> Lebanese University <extra_id_1>
672,6970,2014,Vincent Chauvet works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
673,6978,2014,Lauren Cole Sallan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
674,6985,2014,Nerida G. Wilson works for <extra_id_0>.,<extra_id_0> Western Australian Museum <extra_id_1>
675,6996,2014,Samy Azer works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
676,7007,2014,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
677,7018,2014,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
678,7028,2014,Patrick Chêne works for <extra_id_0>.,<extra_id_0> La Chaîne parlementaire <extra_id_1>
679,7034,2014,Rein Ahas works for <extra_id_0>.,<extra_id_0> Ghent University <extra_id_1>
680,7045,2014,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Josef Korbel School of International Studies <extra_id_1>
681,7056,2014,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
682,7067,2014,Tory Bruno works for <extra_id_0>.,<extra_id_0> Lockheed Martin <extra_id_1>
683,7074,2014,Carmen Lamela Díaz works for <extra_id_0>.,<extra_id_0> National Court of Spain <extra_id_1>
684,7086,2014,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> Orange <extra_id_1>
685,7097,2014,Alain Fuchs works for <extra_id_0>.,<extra_id_0> National Center for Scientific Research <extra_id_1>
686,7108,2014,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
687,7119,2014,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> Metropolitan Police Department of the District of Columbia <extra_id_1>
688,7130,2014,Nathalie Levy works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
689,7141,2014,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Glasgow <extra_id_1>
690,7149,2014,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> University of Western Ontario <extra_id_1>
691,7160,2014,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Polityka <extra_id_1>
692,7171,2014,Louis Moresi works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
693,7177,2014,Laura Serrant works for <extra_id_0>.,<extra_id_0> University of Wolverhampton <extra_id_1>
694,7188,2014,Thomas Reiter works for <extra_id_0>.,<extra_id_0> European Space Agency <extra_id_1>
695,7196,2014,Hannu Manninen works for <extra_id_0>.,<extra_id_0> Nordic Regional Airlines <extra_id_1>
696,7207,2014,Rosana Pinheiro-Machado works for <extra_id_0>.,<extra_id_0> University of Oxford <extra_id_1>
697,7214,2014,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Boston Ballet <extra_id_1>
698,7228,2014,Giel Beelen works for <extra_id_0>.,<extra_id_0> BNNVARA <extra_id_1>
699,7239,2014,Darcy Padilla works for <extra_id_0>.,<extra_id_0> San Francisco Art Institute <extra_id_1>
700,7250,2014,Jerome Guillen works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
701,7259,2014,Nadarajah Asokan works for <extra_id_0>.,<extra_id_0> Aalto University <extra_id_1>
702,7270,2014,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Cedar Fair <extra_id_1>
703,7281,2014,Eric Jagielo works for <extra_id_0>.,<extra_id_0> New York Yankees <extra_id_1>
704,7288,2014,Phiwa Nkambule works for <extra_id_0>.,<extra_id_0> Cybatar Cloud <extra_id_1>
705,7301,2014,Jane Elliott works for <extra_id_0>.,<extra_id_0> Economic and Social Research Council <extra_id_1>
706,7312,2014,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
707,7322,2014,Norbert Perrimon works for <extra_id_0>.,<extra_id_0> Harvard Medical School <extra_id_1>
708,7332,2014,Benjamin Fung works for <extra_id_0>.,<extra_id_0> McGill University <extra_id_1>
709,7343,2014,Li Zhaoping works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
710,7354,2014,Grace Starry West works for <extra_id_0>.,<extra_id_0> Hillsdale College <extra_id_1>
711,7361,2014,Dogan Corneille works for <extra_id_0>.,<extra_id_0> Kozakken Boys <extra_id_1>
712,7372,2014,Doug Shane works for <extra_id_0>.,<extra_id_0> The Spaceship Company <extra_id_1>
713,7383,2014,Alex Mullen works for <extra_id_0>.,<extra_id_0> All Souls College <extra_id_1>
714,7391,2014,Paul Codrea works for <extra_id_0>.,<extra_id_0> ASU Politehnica Timișoara <extra_id_1>
715,7398,2014,Anna Keay works for <extra_id_0>.,<extra_id_0> Landmark Trust <extra_id_1>
716,7407,2014,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> National Institute on Deafness and Other Communication Disorders <extra_id_1>
717,7418,2014,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> University of Bern <extra_id_1>
718,7429,2014,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Kingston University <extra_id_1>
719,7448,2014,Philip W. Kantoff works for <extra_id_0>.,<extra_id_0> Brigham and Women's Hospital <extra_id_1>
720,7459,2014,Gitta Kutyniok works for <extra_id_0>.,<extra_id_0> Technical University of Berlin <extra_id_1>
721,7476,2014,Sabine Schmidtke works for <extra_id_0>.,<extra_id_0> Freie Universität Berlin <extra_id_1>
722,7487,2014,Anand Lal Shimpi works for <extra_id_0>.,<extra_id_0> AnandTech <extra_id_1>
723,7501,2014,Robyn Denholm works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
724,7512,2014,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Novo Nordisk <extra_id_1>
725,7520,2014,Stephen Powis works for <extra_id_0>.,<extra_id_0> Royal Free London NHS Foundation Trust <extra_id_1>
726,7531,2014,Motohiro Yogo works for <extra_id_0>.,<extra_id_0> Federal Reserve Bank of Minneapolis <extra_id_1>
727,7546,2014,Sylvia Richardson works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
728,7557,2014,Patrick O'Shea works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
729,7567,2014,Amarnath Amarasingam works for <extra_id_0>.,<extra_id_0> Wilfrid Laurier University <extra_id_1>
730,7578,2014,Adam Shoemaker works for <extra_id_0>.,<extra_id_0> Griffith University <extra_id_1>
731,7589,2014,Leonid Sazanov works for <extra_id_0>.,<extra_id_0> MRC Mitochondrial Biology Unit <extra_id_1>
732,7600,2014,James Allsop works for <extra_id_0>.,<extra_id_0> University of Sydney <extra_id_1>
733,7610,2014,Elizabeth A. Fenn works for <extra_id_0>.,<extra_id_0> University of Colorado Boulder <extra_id_1>
734,7621,2014,Marina Granovskaia works for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
735,7629,2014,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
736,7636,2014,Peggy Johnson works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
737,7647,2014,Ieke Moerdijk works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
738,7658,2014,Liv Inger Somby works for <extra_id_0>.,<extra_id_0> NRK Sápmi <extra_id_1>
739,7668,2014,Michael Fleischhacker works for <extra_id_0>.,<extra_id_0> Servus TV <extra_id_1>
740,7679,2014,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
741,7689,2014,Arnoud De Meyer works for <extra_id_0>.,<extra_id_0> Singapore Management University <extra_id_1>
742,7698,2014,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
743,7709,2014,José Manuel Campa works for <extra_id_0>.,<extra_id_0> Banco Santander <extra_id_1>
744,7725,2014,Angela Casini works for <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
745,7733,2014,Ilya Sutskever works for <extra_id_0>.,<extra_id_0> Google Brain <extra_id_1>
746,7744,2014,Danny O'Brien works for <extra_id_0>.,<extra_id_0> Electronic Frontier Foundation <extra_id_1>
747,7754,2014,Matthew A. Waller works for <extra_id_0>.,<extra_id_0> University of Arkansas <extra_id_1>
