index,original,date,input,output
492,5355,2016,Peter Pilz is a member of the <extra_id_0>.,<extra_id_0> Die Grünen <extra_id_1>
493,5366,2016,Troy Bell is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
494,5374,2016,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
495,5392,2016,Hanna Jensen is a member of the <extra_id_0>.,<extra_id_0> Progress <extra_id_1>
496,5403,2016,Viron Polydoras is a member of the <extra_id_0>.,<extra_id_0> Union for the Homeland and the People <extra_id_1>
497,5414,2016,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> Minkuotang <extra_id_1>
498,5425,2016,Ichita Yamamoto is a member of the <extra_id_0>.,<extra_id_0> Liberal Democratic Party <extra_id_1>
499,5436,2016,John Darley is a member of the <extra_id_0>.,<extra_id_0> Centre Alliance <extra_id_1>
500,5442,2016,Kawlo Iyun Pacidal is a member of the <extra_id_0>.,<extra_id_0> New Power Party <extra_id_1>
501,5460,2016,Ovidiu Silaghi is a member of the <extra_id_0>.,<extra_id_0> Alliance of Liberals and Democrats Party (Romania) <extra_id_1>
502,5476,2016,Daniel Salaverry is a member of the <extra_id_0>.,<extra_id_0> Popular Force <extra_id_1>
503,5487,2016,Ichirō Matsui is a member of the <extra_id_0>.,<extra_id_0> Osaka Restoration Association <extra_id_1>
504,5498,2016,Dan Satterberg is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
505,5509,2016,Sonja Jógvansdóttir is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
506,5520,2016,José Rafael Abinader Wasaf is a member of the <extra_id_0>.,<extra_id_0> Modern Revolutionary Party <extra_id_1>
507,5529,2016,Jaume Alonso-Cuevillas is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
508,5554,2016,Rahşan Ecevit is a member of the <extra_id_0>.,<extra_id_0> Republican People's Party <extra_id_1>
509,5565,2016,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> Podemos <extra_id_1>
510,5576,2016,Irene Rigau Oliver is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
511,5587,2016,Gheorghe Flutur is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
512,5598,2016,Josep Ramon Bosch i Codina is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
513,5609,2016,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
514,5618,2016,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
515,5629,2016,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> Vetëvendosje! <extra_id_1>
516,5639,2016,Dimitar Stoyanov is a member of the <extra_id_0>.,<extra_id_0> National-Democratic Party <extra_id_1>
517,5650,2016,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
518,5660,2016,Chen Fu-hai is a member of the <extra_id_0>.,<extra_id_0> People First Party <extra_id_1>
519,5670,2016,Pierre Nantel is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
520,5681,2016,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
521,5692,2016,Anna Grodzka is a member of the <extra_id_0>.,<extra_id_0> The Greens <extra_id_1>
522,5708,2016,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Social Christian Party <extra_id_1>
523,5722,2016,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Muslim League (N) <extra_id_1>
524,5733,2016,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
525,5744,2016,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
526,5755,2016,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
527,5766,2016,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
528,5777,2016,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> Finns Party <extra_id_1>
529,5787,2016,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
530,5798,2016,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Democratic Alignment <extra_id_1>
531,5809,2016,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
532,5819,2016,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
533,5838,2016,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
534,5849,2016,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
535,5865,2016,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
536,5876,2016,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
537,5887,2016,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Golden Dawn <extra_id_1>
538,5900,2016,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
539,5920,2016,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Ecologist Green Party of Mexico <extra_id_1>
540,5931,2016,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
541,5942,2016,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
542,5957,2016,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
543,5968,2016,Nasreena Ibrahim is a member of the <extra_id_0>.,<extra_id_0> Progressive Party of Maldives <extra_id_1>
544,5976,2016,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
545,5983,2016,Salima Yenbou is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
546,5994,2016,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
547,6005,2016,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
548,6016,2016,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> The New Right <extra_id_1>
549,6027,2016,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> Democratic Union of Catalonia <extra_id_1>
550,6038,2016,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
551,6049,2016,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
552,6060,2016,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union of Democrats and Independents <extra_id_1>
553,6071,2016,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
554,6082,2016,José Évrard is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
555,6093,2016,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
556,6104,2016,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
557,6110,2016,Elon Musk works for <extra_id_0>.,<extra_id_0> The Boring Company <extra_id_1>
558,6121,2016,Steve Bannon works for <extra_id_0>.,<extra_id_0> Breitbart News <extra_id_1>
559,6128,2016,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> Detroit Tigers <extra_id_1>
560,6139,2016,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Western Michigan Broncos football <extra_id_1>
561,6153,2016,SethBling works for <extra_id_0>.,<extra_id_0> self-employment <extra_id_1>
562,6164,2016,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
563,6175,2016,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Hamburg <extra_id_1>
564,6186,2016,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Philadelphia Orchestra <extra_id_1>
565,6197,2016,Didier Fassin works for <extra_id_0>.,"<extra_id_0> University of California, Berkeley <extra_id_1>"
566,6208,2016,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Trinity College Dublin <extra_id_1>
567,6215,2016,Roberto Cazzolla Gatti works for <extra_id_0>.,<extra_id_0> Tomsk State University <extra_id_1>
568,6226,2016,John Carmack works for <extra_id_0>.,"<extra_id_0> Oculus VR, LLC <extra_id_1>"
569,6236,2016,Regina E. Dugan works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
570,6247,2016,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Español <extra_id_1>
571,6258,2016,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Bavarian Radio Symphony Orchestra <extra_id_1>
572,6268,2016,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> Florida International University <extra_id_1>
573,6279,2016,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
574,6295,2016,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Morgan Stanley <extra_id_1>
575,6306,2016,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
576,6317,2016,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
577,6326,2016,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> Rexel <extra_id_1>
578,6337,2016,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
579,6348,2016,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> Boston College <extra_id_1>
580,6359,2016,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> Technical University of Munich <extra_id_1>
581,6370,2016,Zeynep Tüfekçi works for <extra_id_0>.,<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
582,6381,2016,Antony John Williams works for <extra_id_0>.,<extra_id_0> United States Environmental Protection Agency <extra_id_1>
583,6392,2016,Julian Huppert works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
584,6399,2016,Harald G. L. Schwefel works for <extra_id_0>.,<extra_id_0> Max Planck Institute for the Science of Light <extra_id_1>
585,6410,2016,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
586,6421,2016,Tim Bray works for <extra_id_0>.,<extra_id_0> Amazon <extra_id_1>
587,6432,2016,Clive Ballard works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
588,6443,2016,Bernard Laporte works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
589,6450,2016,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Gustavus Adolphus College <extra_id_1>
590,6461,2016,Patrick McGrath works for <extra_id_0>.,<extra_id_0> Dalhousie University <extra_id_1>
591,6468,2016,Calvin Sun works for <extra_id_0>.,<extra_id_0> Jacobi Medical Center <extra_id_1>
592,6479,2016,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Tilburg University <extra_id_1>
593,6490,2016,Maicer Izturis works for <extra_id_0>.,<extra_id_0> Toronto Blue Jays <extra_id_1>
594,6493,2016,Linda Bauld works for <extra_id_0>.,<extra_id_0> University of Stirling <extra_id_1>
595,6504,2016,Tony Renda works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
596,6512,2016,Clara Ponsatí i Obiols works for <extra_id_0>.,<extra_id_0> University of St Andrews <extra_id_1>
597,6523,2016,Alan J. Russell works for <extra_id_0>.,<extra_id_0> Carnegie Mellon University <extra_id_1>
598,6531,2016,Katie Walsh works for <extra_id_0>.,<extra_id_0> Republican National Committee <extra_id_1>
599,6542,2016,Jane Willenbring works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
600,6553,2016,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Ming Pao <extra_id_1>
601,6564,2016,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Queensland University of Technology <extra_id_1>
602,6574,2016,Mark Rober works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
603,6584,2016,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> Virginia Cavaliers football <extra_id_1>
604,6595,2016,Michael Arthur works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
605,6606,2016,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Perm Opera and Ballet Theatre <extra_id_1>
606,6615,2016,Liu Na works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
607,6626,2016,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
608,6637,2016,John S. Chen works for <extra_id_0>.,<extra_id_0> BlackBerry <extra_id_1>
609,6645,2016,Bernadette McSherry works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
610,6656,2016,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
611,6667,2016,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> BBC America <extra_id_1>
612,6677,2016,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
613,6688,2016,Ed H. Chi works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
614,6698,2016,Katherine Maher works for <extra_id_0>.,<extra_id_0> Wikimedia Foundation <extra_id_1>
615,6709,2016,Erin Lavik works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
616,6717,2016,Elaine Saunders works for <extra_id_0>.,<extra_id_0> Australian National Fabrication Facility <extra_id_1>
617,6728,2016,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Frankfurt Institute for Advanced Studies <extra_id_1>
618,6739,2016,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Yale University <extra_id_1>
619,6749,2016,Sebastian Deffner works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
620,6760,2016,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> NHS Tayside <extra_id_1>
621,6771,2016,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of Westminster <extra_id_1>
622,6782,2016,Katherine Mack works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
623,6793,2016,Dino Meneghin works for <extra_id_0>.,<extra_id_0> FIBA Europe <extra_id_1>
624,6804,2016,Martin Bean works for <extra_id_0>.,<extra_id_0> RMIT University <extra_id_1>
625,6815,2016,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> University of Amsterdam <extra_id_1>
626,6826,2016,Philippe Verdier works for <extra_id_0>.,<extra_id_0> RT France <extra_id_1>
627,6836,2016,Abraham Nitzan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
628,6850,2016,Max Hattler works for <extra_id_0>.,<extra_id_0> City University of Hong Kong <extra_id_1>
629,6861,2016,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
630,6872,2016,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
631,6883,2016,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Bibliothèque nationale de France <extra_id_1>
632,6894,2016,John Alroy works for <extra_id_0>.,<extra_id_0> Macquarie University <extra_id_1>
633,6904,2016,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> France Inter <extra_id_1>
634,6914,2016,Farida Kabir works for <extra_id_0>.,<extra_id_0> National Centre for Disease Control <extra_id_1>
635,6923,2016,Jeff Berding works for <extra_id_0>.,<extra_id_0> FC Cincinnati <extra_id_1>
636,6933,2016,Laurence Boone works for <extra_id_0>.,<extra_id_0> President of the French Republic <extra_id_1>
637,6943,2016,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
638,6954,2016,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> Marquette University <extra_id_1>
639,6964,2016,Jawad Fares works for <extra_id_0>.,<extra_id_0> Lebanese University <extra_id_1>
640,6971,2016,Vincent Chauvet works for <extra_id_0>.,<extra_id_0> Edenred <extra_id_1>
641,6980,2016,Lauren Cole Sallan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
642,6987,2016,Nerida G. Wilson works for <extra_id_0>.,<extra_id_0> Western Australian Museum <extra_id_1>
643,6998,2016,Samy Azer works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
644,7009,2016,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
645,7020,2016,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
646,7036,2016,Rein Ahas works for <extra_id_0>.,<extra_id_0> Ghent University <extra_id_1>
647,7047,2016,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Josef Korbel School of International Studies <extra_id_1>
648,7058,2016,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
649,7069,2016,Tory Bruno works for <extra_id_0>.,<extra_id_0> United Launch Alliance <extra_id_1>
650,7076,2016,Carmen Lamela Díaz works for <extra_id_0>.,<extra_id_0> National Court of Spain <extra_id_1>
651,7088,2016,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> France Télévisions <extra_id_1>
652,7099,2016,Alain Fuchs works for <extra_id_0>.,<extra_id_0> National Center for Scientific Research <extra_id_1>
653,7110,2016,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
654,7121,2016,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> National Football League <extra_id_1>
655,7132,2016,Nathalie Levy works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
656,7143,2016,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Glasgow <extra_id_1>
657,7151,2016,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> University of Western Ontario <extra_id_1>
658,7162,2016,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Polityka <extra_id_1>
659,7173,2016,Louis Moresi works for <extra_id_0>.,<extra_id_0> University of Southern California <extra_id_1>
660,7179,2016,Laura Serrant works for <extra_id_0>.,<extra_id_0> University of Wolverhampton <extra_id_1>
661,7190,2016,Thomas Reiter works for <extra_id_0>.,<extra_id_0> European Space Agency <extra_id_1>
662,7198,2016,Hannu Manninen works for <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
663,7209,2016,Rosana Pinheiro-Machado works for <extra_id_0>.,<extra_id_0> University of Oxford <extra_id_1>
664,7216,2016,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Norwegian National Opera and Ballet <extra_id_1>
665,7230,2016,Giel Beelen works for <extra_id_0>.,<extra_id_0> BNNVARA <extra_id_1>
666,7241,2016,Darcy Padilla works for <extra_id_0>.,<extra_id_0> Agence Vu <extra_id_1>
667,7252,2016,Jerome Guillen works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
668,7261,2016,Nadarajah Asokan works for <extra_id_0>.,<extra_id_0> Aalto University <extra_id_1>
669,7272,2016,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Cedar Fair <extra_id_1>
670,7283,2016,Eric Jagielo works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
671,7290,2016,Phiwa Nkambule works for <extra_id_0>.,<extra_id_0> Riovic <extra_id_1>
672,7296,2016,Tania Bubela works for <extra_id_0>.,<extra_id_0> University of Alberta <extra_id_1>
673,7303,2016,Jane Elliott works for <extra_id_0>.,<extra_id_0> Economic and Social Research Council <extra_id_1>
674,7314,2016,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
675,7324,2016,Norbert Perrimon works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
676,7334,2016,Benjamin Fung works for <extra_id_0>.,<extra_id_0> McGill University <extra_id_1>
677,7345,2016,Li Zhaoping works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
678,7356,2016,Grace Starry West works for <extra_id_0>.,<extra_id_0> Hillsdale College <extra_id_1>
679,7363,2016,Dogan Corneille works for <extra_id_0>.,<extra_id_0> VV Noordwijk <extra_id_1>
680,7374,2016,Doug Shane works for <extra_id_0>.,<extra_id_0> The Spaceship Company <extra_id_1>
681,7385,2016,Alex Mullen works for <extra_id_0>.,<extra_id_0> All Souls College <extra_id_1>
682,7400,2016,Anna Keay works for <extra_id_0>.,<extra_id_0> Landmark Trust <extra_id_1>
683,7409,2016,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> National Institute on Deafness and Other Communication Disorders <extra_id_1>
684,7420,2016,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> University of Bern <extra_id_1>
685,7431,2016,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Kingston University <extra_id_1>
686,7437,2016,Roland Steinacher works for <extra_id_0>.,<extra_id_0> Alexander von Humboldt Foundation <extra_id_1>
687,7450,2016,Philip W. Kantoff works for <extra_id_0>.,<extra_id_0> Memorial Sloan Kettering Cancer Center <extra_id_1>
688,7461,2016,Gitta Kutyniok works for <extra_id_0>.,<extra_id_0> Technical University of Berlin <extra_id_1>
689,7467,2016,Julia Ebner works for <extra_id_0>.,<extra_id_0> Quilliam <extra_id_1>
690,7478,2016,Sabine Schmidtke works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
691,7489,2016,Anand Lal Shimpi works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
692,7503,2016,Robyn Denholm works for <extra_id_0>.,<extra_id_0> ABB Group <extra_id_1>
693,7514,2016,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Lundbeck <extra_id_1>
694,7522,2016,Stephen Powis works for <extra_id_0>.,<extra_id_0> Royal Free London NHS Foundation Trust <extra_id_1>
695,7533,2016,Motohiro Yogo works for <extra_id_0>.,<extra_id_0> Princeton University <extra_id_1>
696,7548,2016,Sylvia Richardson works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
697,7559,2016,Patrick O'Shea works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
698,7569,2016,Amarnath Amarasingam works for <extra_id_0>.,<extra_id_0> Wilfrid Laurier University <extra_id_1>
699,7580,2016,Adam Shoemaker works for <extra_id_0>.,<extra_id_0> Griffith University <extra_id_1>
700,7591,2016,Leonid Sazanov works for <extra_id_0>.,<extra_id_0> Institute of Science and Technology <extra_id_1>
701,7601,2016,James Allsop works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
702,7612,2016,Elizabeth A. Fenn works for <extra_id_0>.,<extra_id_0> University of Colorado Boulder <extra_id_1>
703,7623,2016,Marina Granovskaia works for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
704,7631,2016,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
705,7638,2016,Peggy Johnson works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
706,7649,2016,Ieke Moerdijk works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
707,7660,2016,Liv Inger Somby works for <extra_id_0>.,<extra_id_0> NRK Sápmi <extra_id_1>
708,7670,2016,Michael Fleischhacker works for <extra_id_0>.,<extra_id_0> Servus TV <extra_id_1>
709,7681,2016,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
710,7691,2016,Arnoud De Meyer works for <extra_id_0>.,<extra_id_0> Singapore Management University <extra_id_1>
711,7700,2016,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
712,7711,2016,José Manuel Campa works for <extra_id_0>.,<extra_id_0> Banco Santander <extra_id_1>
713,7716,2016,Gilles Pélisson works for <extra_id_0>.,<extra_id_0> TF1 Group <extra_id_1>
714,7727,2016,Angela Casini works for <extra_id_0>.,<extra_id_0> Cardiff University <extra_id_1>
715,7735,2016,Ilya Sutskever works for <extra_id_0>.,<extra_id_0> OpenAI <extra_id_1>
716,7746,2016,Danny O'Brien works for <extra_id_0>.,<extra_id_0> Electronic Frontier Foundation <extra_id_1>
717,7756,2016,Matthew A. Waller works for <extra_id_0>.,<extra_id_0> University of Arkansas <extra_id_1>
718,7766,2016,Hanna Pickard works for <extra_id_0>.,<extra_id_0> University of Birmingham <extra_id_1>
719,7777,2016,Merrilyn Goos works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
720,7787,2016,Allison Randal works for <extra_id_0>.,<extra_id_0> Hewlett-Packard <extra_id_1>
721,7798,2016,Ben Agathangelou works for <extra_id_0>.,<extra_id_0> Haas F1 Team <extra_id_1>
722,7809,2016,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
723,7817,2016,David Gistau Retes works for <extra_id_0>.,<extra_id_0> ABC <extra_id_1>
724,7827,2016,Tony Heinz works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
725,7838,2016,Cameron Neylon works for <extra_id_0>.,<extra_id_0> Curtin University <extra_id_1>
726,7849,2016,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> Business Council of Australia <extra_id_1>
727,7860,2016,Kate Calder works for <extra_id_0>.,<extra_id_0> Ohio State University <extra_id_1>
728,7871,2016,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
729,7881,2016,Lina Zahr Eddine works for <extra_id_0>.,<extra_id_0> Al Mayadeen <extra_id_1>
730,7891,2016,Natasha Bertrand works for <extra_id_0>.,<extra_id_0> Business Insider <extra_id_1>
731,7900,2016,Jeff Hammerbacher works for <extra_id_0>.,<extra_id_0> Medical University of South Carolina <extra_id_1>
732,7911,2016,Lili Hinstin works for <extra_id_0>.,<extra_id_0> Entrevues Belfort Film Festival <extra_id_1>
733,7922,2016,Barbara J. Anderson works for <extra_id_0>.,<extra_id_0> Manaaki Whenua – Landcare Research <extra_id_1>
734,7933,2016,Frédéric Mion works for <extra_id_0>.,<extra_id_0> Fondation Nationale des Sciences Politiques <extra_id_1>
735,7942,2016,Jeroen van den Brink works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
736,7949,2016,Karin Baur works for <extra_id_0>.,<extra_id_0> University of Graz <extra_id_1>
737,7962,2016,Thomas Devaney works for <extra_id_0>.,<extra_id_0> Haverford College <extra_id_1>
738,7973,2016,DaiWai Olson works for <extra_id_0>.,<extra_id_0> University of Texas at Dallas <extra_id_1>
739,7989,2016,Rosa Visiedo Claverol works for <extra_id_0>.,<extra_id_0> University CEU Cardenal Herrera <extra_id_1>
740,8000,2016,Andreas Küttel works for <extra_id_0>.,<extra_id_0> University of Southern Denmark <extra_id_1>
741,8011,2016,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GDH 559 <extra_id_1>
742,8022,2016,Michael Burton works for <extra_id_0>.,<extra_id_0> University of York <extra_id_1>
743,8033,2016,Kristen L. Knutson works for <extra_id_0>.,<extra_id_0> Northwestern University <extra_id_1>
744,8044,2016,John Giannandrea works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
745,8055,2016,Jennifer Bendery works for <extra_id_0>.,<extra_id_0> HuffPost <extra_id_1>
746,8066,2016,Stephanie Stebich works for <extra_id_0>.,<extra_id_0> Tacoma Art Museum <extra_id_1>
747,8079,2016,Johan Lundström works for <extra_id_0>.,<extra_id_0> Karolinska Institute <extra_id_1>
