index,original,date,input,output
493,5544,2017,Olivia Grégoire is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
494,5555,2017,Rahşan Ecevit is a member of the <extra_id_0>.,<extra_id_0> Republican People's Party <extra_id_1>
495,5566,2017,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> Podemos <extra_id_1>
496,5577,2017,Irene Rigau Oliver is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
497,5588,2017,Gheorghe Flutur is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
498,5599,2017,Josep Ramon Bosch i Codina is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
499,5610,2017,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
500,5619,2017,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
501,5630,2017,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> Vetëvendosje! <extra_id_1>
502,5640,2017,Dimitar Stoyanov is a member of the <extra_id_0>.,<extra_id_0> National-Democratic Party <extra_id_1>
503,5651,2017,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
504,5661,2017,Chen Fu-hai is a member of the <extra_id_0>.,<extra_id_0> People First Party <extra_id_1>
505,5671,2017,Pierre Nantel is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
506,5682,2017,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
507,5698,2017,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> TOP 09 <extra_id_1>
508,5709,2017,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Social Christian Party <extra_id_1>
509,5723,2017,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Peoples Party <extra_id_1>
510,5734,2017,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
511,5745,2017,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
512,5756,2017,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
513,5767,2017,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
514,5778,2017,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> National Coalition Party <extra_id_1>
515,5788,2017,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
516,5799,2017,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Democratic Alignment <extra_id_1>
517,5810,2017,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
518,5820,2017,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
519,5839,2017,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
520,5850,2017,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
521,5866,2017,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
522,5877,2017,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
523,5888,2017,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Greek Solution <extra_id_1>
524,5892,2017,Massimiliano Smeriglio is a member of the <extra_id_0>.,<extra_id_0> Progressive Camp <extra_id_1>
525,5901,2017,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
526,5910,2017,Junya Ogawa is a member of the <extra_id_0>.,<extra_id_0> Party of Hope <extra_id_1>
527,5921,2017,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Ecologist Green Party of Mexico <extra_id_1>
528,5932,2017,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
529,5943,2017,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
530,5947,2017,Aurore Lalucq is a member of the <extra_id_0>.,<extra_id_0> Génération.s <extra_id_1>
531,5958,2017,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
532,5969,2017,Nasreena Ibrahim is a member of the <extra_id_0>.,<extra_id_0> Progressive Party of Maldives <extra_id_1>
533,5977,2017,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
534,5984,2017,Salima Yenbou is a member of the <extra_id_0>.,<extra_id_0> Independent Ecological Alliance <extra_id_1>
535,5995,2017,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
536,6006,2017,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
537,6017,2017,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> The New Right <extra_id_1>
538,6028,2017,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> United to Advance <extra_id_1>
539,6039,2017,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
540,6050,2017,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
541,6061,2017,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union of Democrats and Independents <extra_id_1>
542,6072,2017,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
543,6083,2017,José Évrard is a member of the <extra_id_0>.,<extra_id_0> The Patriots <extra_id_1>
544,6094,2017,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
545,6105,2017,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
546,6111,2017,Elon Musk works for <extra_id_0>.,<extra_id_0> The Boring Company <extra_id_1>
547,6129,2017,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> Detroit Tigers <extra_id_1>
548,6140,2017,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Minnesota Golden Gophers football <extra_id_1>
549,6154,2017,SethBling works for <extra_id_0>.,<extra_id_0> self-employment <extra_id_1>
550,6165,2017,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
551,6176,2017,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Hamburg <extra_id_1>
552,6187,2017,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Philadelphia Orchestra <extra_id_1>
553,6198,2017,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
554,6209,2017,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Trinity College Dublin <extra_id_1>
555,6216,2017,Roberto Cazzolla Gatti works for <extra_id_0>.,<extra_id_0> Tomsk State University <extra_id_1>
556,6227,2017,John Carmack works for <extra_id_0>.,"<extra_id_0> Oculus VR, LLC <extra_id_1>"
557,6237,2017,Regina E. Dugan works for <extra_id_0>.,"<extra_id_0> Facebook, Inc. <extra_id_1>"
558,6248,2017,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Español <extra_id_1>
559,6259,2017,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Bavarian Radio Symphony Orchestra <extra_id_1>
560,6269,2017,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> Florida International University <extra_id_1>
561,6280,2017,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
562,6296,2017,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Morgan Stanley <extra_id_1>
563,6307,2017,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
564,6318,2017,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
565,6327,2017,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> RATP <extra_id_1>
566,6338,2017,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
567,6349,2017,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> Boston College <extra_id_1>
568,6360,2017,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> Technical University of Munich <extra_id_1>
569,6371,2017,Zeynep Tüfekçi works for <extra_id_0>.,<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
570,6382,2017,Antony John Williams works for <extra_id_0>.,<extra_id_0> United States Environmental Protection Agency <extra_id_1>
571,6393,2017,Julian Huppert works for <extra_id_0>.,<extra_id_0> Jesus College <extra_id_1>
572,6400,2017,Harald G. L. Schwefel works for <extra_id_0>.,<extra_id_0> Max Planck Institute for the Science of Light <extra_id_1>
573,6411,2017,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
574,6422,2017,Tim Bray works for <extra_id_0>.,<extra_id_0> Amazon <extra_id_1>
575,6433,2017,Clive Ballard works for <extra_id_0>.,<extra_id_0> University of Exeter <extra_id_1>
576,6451,2017,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Gustavus Adolphus College <extra_id_1>
577,6462,2017,Patrick McGrath works for <extra_id_0>.,<extra_id_0> Dalhousie University <extra_id_1>
578,6469,2017,Calvin Sun works for <extra_id_0>.,<extra_id_0> Jacobi Medical Center <extra_id_1>
579,6480,2017,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Tilburg University <extra_id_1>
580,6494,2017,Linda Bauld works for <extra_id_0>.,<extra_id_0> University of Stirling <extra_id_1>
581,6505,2017,Tony Renda works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
582,6513,2017,Clara Ponsatí i Obiols works for <extra_id_0>.,<extra_id_0> University of St Andrews <extra_id_1>
583,6524,2017,Alan J. Russell works for <extra_id_0>.,<extra_id_0> Carnegie Mellon University <extra_id_1>
584,6532,2017,Katie Walsh works for <extra_id_0>.,<extra_id_0> America First Policies <extra_id_1>
585,6543,2017,Jane Willenbring works for <extra_id_0>.,<extra_id_0> Scripps Institution of Oceanography <extra_id_1>
586,6554,2017,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Radio Television Hong Kong <extra_id_1>
587,6565,2017,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Queensland University of Technology <extra_id_1>
588,6575,2017,Mark Rober works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
589,6585,2017,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> Virginia Cavaliers football <extra_id_1>
590,6596,2017,Michael Arthur works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
591,6607,2017,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Perm Opera and Ballet Theatre <extra_id_1>
592,6616,2017,Liu Na works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
593,6627,2017,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
594,6638,2017,John S. Chen works for <extra_id_0>.,<extra_id_0> BlackBerry <extra_id_1>
595,6646,2017,Bernadette McSherry works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
596,6657,2017,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
597,6668,2017,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> BBC America <extra_id_1>
598,6678,2017,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
599,6689,2017,Ed H. Chi works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
600,6699,2017,Katherine Maher works for <extra_id_0>.,<extra_id_0> Wikimedia Foundation <extra_id_1>
601,6710,2017,Erin Lavik works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
602,6718,2017,Elaine Saunders works for <extra_id_0>.,<extra_id_0> Australian National Fabrication Facility <extra_id_1>
603,6729,2017,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Frankfurt Institute for Advanced Studies <extra_id_1>
604,6740,2017,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Yale University <extra_id_1>
605,6750,2017,Sebastian Deffner works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
606,6761,2017,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> NHS Tayside <extra_id_1>
607,6772,2017,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of Westminster <extra_id_1>
608,6783,2017,Katherine Mack works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
609,6794,2017,Dino Meneghin works for <extra_id_0>.,<extra_id_0> FIBA Europe <extra_id_1>
610,6805,2017,Martin Bean works for <extra_id_0>.,<extra_id_0> RMIT University <extra_id_1>
611,6816,2017,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
612,6827,2017,Philippe Verdier works for <extra_id_0>.,<extra_id_0> RT France <extra_id_1>
613,6837,2017,Abraham Nitzan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
614,6851,2017,Max Hattler works for <extra_id_0>.,<extra_id_0> City University of Hong Kong <extra_id_1>
615,6862,2017,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
616,6873,2017,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
617,6884,2017,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Bibliothèque nationale de France <extra_id_1>
618,6895,2017,John Alroy works for <extra_id_0>.,<extra_id_0> Macquarie University <extra_id_1>
619,6905,2017,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> TMC <extra_id_1>
620,6908,2017,Ron Jans works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
621,6924,2017,Jeff Berding works for <extra_id_0>.,<extra_id_0> FC Cincinnati <extra_id_1>
622,6944,2017,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
623,6955,2017,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> Marquette University <extra_id_1>
624,6965,2017,Jawad Fares works for <extra_id_0>.,<extra_id_0> Lebanese University <extra_id_1>
625,6972,2017,Vincent Chauvet works for <extra_id_0>.,<extra_id_0> Autun <extra_id_1>
626,6981,2017,Lauren Cole Sallan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
627,6988,2017,Nerida G. Wilson works for <extra_id_0>.,<extra_id_0> Western Australian Museum <extra_id_1>
628,6999,2017,Samy Azer works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
629,7010,2017,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
630,7021,2017,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
631,7037,2017,Rein Ahas works for <extra_id_0>.,<extra_id_0> Ghent University <extra_id_1>
632,7048,2017,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Josef Korbel School of International Studies <extra_id_1>
633,7059,2017,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
634,7070,2017,Tory Bruno works for <extra_id_0>.,<extra_id_0> United Launch Alliance <extra_id_1>
635,7077,2017,Carmen Lamela Díaz works for <extra_id_0>.,<extra_id_0> National Court of Spain <extra_id_1>
636,7089,2017,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> France Télévisions <extra_id_1>
637,7100,2017,Alain Fuchs works for <extra_id_0>.,<extra_id_0> PSL Research University <extra_id_1>
638,7111,2017,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
639,7122,2017,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> National Football League <extra_id_1>
640,7133,2017,Nathalie Levy works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
641,7144,2017,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Glasgow <extra_id_1>
642,7152,2017,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> UCLA Graduate School of Education and Information Studies <extra_id_1>
643,7163,2017,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Polityka <extra_id_1>
644,7180,2017,Laura Serrant works for <extra_id_0>.,<extra_id_0> Sheffield Hallam University <extra_id_1>
645,7191,2017,Thomas Reiter works for <extra_id_0>.,<extra_id_0> European Space Agency <extra_id_1>
646,7199,2017,Hannu Manninen works for <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
647,7217,2017,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Norwegian National Opera and Ballet <extra_id_1>
648,7231,2017,Giel Beelen works for <extra_id_0>.,<extra_id_0> BNNVARA <extra_id_1>
649,7242,2017,Darcy Padilla works for <extra_id_0>.,<extra_id_0> Agence Vu <extra_id_1>
650,7253,2017,Jerome Guillen works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
651,7262,2017,Nadarajah Asokan works for <extra_id_0>.,<extra_id_0> Aalto University <extra_id_1>
652,7273,2017,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Cedar Fair <extra_id_1>
653,7284,2017,Eric Jagielo works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
654,7291,2017,Phiwa Nkambule works for <extra_id_0>.,<extra_id_0> Riovic <extra_id_1>
655,7297,2017,Tania Bubela works for <extra_id_0>.,<extra_id_0> University of Alberta <extra_id_1>
656,7304,2017,Jane Elliott works for <extra_id_0>.,<extra_id_0> University of Exeter <extra_id_1>
657,7315,2017,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
658,7325,2017,Norbert Perrimon works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
659,7335,2017,Benjamin Fung works for <extra_id_0>.,<extra_id_0> McGill University <extra_id_1>
660,7346,2017,Li Zhaoping works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
661,7364,2017,Dogan Corneille works for <extra_id_0>.,<extra_id_0> VV Noordwijk <extra_id_1>
662,7375,2017,Doug Shane works for <extra_id_0>.,<extra_id_0> The Spaceship Company <extra_id_1>
663,7386,2017,Alex Mullen works for <extra_id_0>.,<extra_id_0> All Souls College <extra_id_1>
664,7392,2017,Paul Codrea works for <extra_id_0>.,<extra_id_0> FC Ripensia Timișoara <extra_id_1>
665,7401,2017,Anna Keay works for <extra_id_0>.,<extra_id_0> Landmark Trust <extra_id_1>
666,7410,2017,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> National Institute on Deafness and Other Communication Disorders <extra_id_1>
667,7421,2017,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> Champalimaud Foundation <extra_id_1>
668,7432,2017,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Kingston University <extra_id_1>
669,7438,2017,Roland Steinacher works for <extra_id_0>.,<extra_id_0> University of Tübingen <extra_id_1>
670,7440,2017,Kathryn Mann works for <extra_id_0>.,<extra_id_0> Brown University <extra_id_1>
671,7451,2017,Philip W. Kantoff works for <extra_id_0>.,<extra_id_0> Memorial Sloan Kettering Cancer Center <extra_id_1>
672,7462,2017,Gitta Kutyniok works for <extra_id_0>.,<extra_id_0> Technical University of Berlin <extra_id_1>
673,7468,2017,Julia Ebner works for <extra_id_0>.,<extra_id_0> Institute for Strategic Dialogue <extra_id_1>
674,7479,2017,Sabine Schmidtke works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
675,7490,2017,Anand Lal Shimpi works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
676,7494,2017,Louise Gullifer works for <extra_id_0>.,<extra_id_0> Leiden University <extra_id_1>
677,7504,2017,Robyn Denholm works for <extra_id_0>.,<extra_id_0> ABB Group <extra_id_1>
678,7515,2017,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Lundbeck <extra_id_1>
679,7523,2017,Stephen Powis works for <extra_id_0>.,<extra_id_0> Royal Free London NHS Foundation Trust <extra_id_1>
680,7534,2017,Motohiro Yogo works for <extra_id_0>.,<extra_id_0> Princeton University <extra_id_1>
681,7538,2017,Katie Miller works for <extra_id_0>.,<extra_id_0> United States Department of Homeland Security <extra_id_1>
682,7549,2017,Sylvia Richardson works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
683,7560,2017,Patrick O'Shea works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
684,7570,2017,Amarnath Amarasingam works for <extra_id_0>.,<extra_id_0> Wilfrid Laurier University <extra_id_1>
685,7581,2017,Adam Shoemaker works for <extra_id_0>.,<extra_id_0> Southern Cross University <extra_id_1>
686,7592,2017,Leonid Sazanov works for <extra_id_0>.,<extra_id_0> Institute of Science and Technology <extra_id_1>
687,7602,2017,James Allsop works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
688,7613,2017,Elizabeth A. Fenn works for <extra_id_0>.,<extra_id_0> University of Colorado Boulder <extra_id_1>
689,7624,2017,Marina Granovskaia works for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
690,7632,2017,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
691,7639,2017,Peggy Johnson works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
692,7650,2017,Ieke Moerdijk works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
693,7661,2017,Liv Inger Somby works for <extra_id_0>.,<extra_id_0> Sámi University of Applied Sciences <extra_id_1>
694,7671,2017,Michael Fleischhacker works for <extra_id_0>.,<extra_id_0> Servus TV <extra_id_1>
695,7682,2017,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
696,7692,2017,Arnoud De Meyer works for <extra_id_0>.,<extra_id_0> Singapore Management University <extra_id_1>
697,7701,2017,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
698,7712,2017,José Manuel Campa works for <extra_id_0>.,<extra_id_0> Banco Santander <extra_id_1>
699,7717,2017,Gilles Pélisson works for <extra_id_0>.,<extra_id_0> TF1 Group <extra_id_1>
700,7728,2017,Angela Casini works for <extra_id_0>.,<extra_id_0> Cardiff University <extra_id_1>
701,7736,2017,Ilya Sutskever works for <extra_id_0>.,<extra_id_0> OpenAI <extra_id_1>
702,7747,2017,Danny O'Brien works for <extra_id_0>.,<extra_id_0> Electronic Frontier Foundation <extra_id_1>
703,7757,2017,Matthew A. Waller works for <extra_id_0>.,<extra_id_0> Sam M. Walton College of Business <extra_id_1>
704,7767,2017,Hanna Pickard works for <extra_id_0>.,<extra_id_0> University of Birmingham <extra_id_1>
705,7778,2017,Merrilyn Goos works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
706,7788,2017,Allison Randal works for <extra_id_0>.,<extra_id_0> Hewlett-Packard <extra_id_1>
707,7799,2017,Ben Agathangelou works for <extra_id_0>.,<extra_id_0> Haas F1 Team <extra_id_1>
708,7810,2017,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
709,7818,2017,David Gistau Retes works for <extra_id_0>.,<extra_id_0> ABC <extra_id_1>
710,7828,2017,Tony Heinz works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
711,7839,2017,Cameron Neylon works for <extra_id_0>.,<extra_id_0> Curtin University <extra_id_1>
712,7850,2017,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> Business Council of Australia <extra_id_1>
713,7861,2017,Kate Calder works for <extra_id_0>.,<extra_id_0> Ohio State University <extra_id_1>
714,7872,2017,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
715,7882,2017,Lina Zahr Eddine works for <extra_id_0>.,<extra_id_0> Al Mayadeen <extra_id_1>
716,7892,2017,Natasha Bertrand works for <extra_id_0>.,<extra_id_0> Business Insider <extra_id_1>
717,7901,2017,Jeff Hammerbacher works for <extra_id_0>.,<extra_id_0> Medical University of South Carolina <extra_id_1>
718,7912,2017,Lili Hinstin works for <extra_id_0>.,<extra_id_0> Entrevues Belfort Film Festival <extra_id_1>
719,7923,2017,Barbara J. Anderson works for <extra_id_0>.,<extra_id_0> Manaaki Whenua – Landcare Research <extra_id_1>
720,7934,2017,Frédéric Mion works for <extra_id_0>.,<extra_id_0> Fondation Nationale des Sciences Politiques <extra_id_1>
721,7950,2017,Karin Baur works for <extra_id_0>.,<extra_id_0> University of Graz <extra_id_1>
722,7963,2017,Thomas Devaney works for <extra_id_0>.,<extra_id_0> Haverford College <extra_id_1>
723,7974,2017,DaiWai Olson works for <extra_id_0>.,<extra_id_0> University of Texas at Dallas <extra_id_1>
724,7990,2017,Rosa Visiedo Claverol works for <extra_id_0>.,<extra_id_0> University CEU Cardenal Herrera <extra_id_1>
725,8001,2017,Andreas Küttel works for <extra_id_0>.,<extra_id_0> University of Southern Denmark <extra_id_1>
726,8012,2017,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GDH 559 <extra_id_1>
727,8023,2017,Michael Burton works for <extra_id_0>.,<extra_id_0> University of York <extra_id_1>
728,8034,2017,Kristen L. Knutson works for <extra_id_0>.,<extra_id_0> Northwestern University <extra_id_1>
729,8045,2017,John Giannandrea works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
730,8056,2017,Jennifer Bendery works for <extra_id_0>.,<extra_id_0> HuffPost <extra_id_1>
731,8067,2017,Stephanie Stebich works for <extra_id_0>.,<extra_id_0> Smithsonian American Art Museum <extra_id_1>
732,8080,2017,Johan Lundström works for <extra_id_0>.,<extra_id_0> Karolinska Institute <extra_id_1>
733,8091,2017,Cecilie Redisch Kvamme works for <extra_id_0>.,<extra_id_0> Arna-Bjørnar <extra_id_1>
734,8102,2017,James Broach works for <extra_id_0>.,<extra_id_0> Penn State Milton S. Hershey Medical Center <extra_id_1>
735,8111,2017,Valerie Hackl works for <extra_id_0>.,<extra_id_0> Österreichische Bundesbahnen <extra_id_1>
736,8119,2017,Todd Landman works for <extra_id_0>.,<extra_id_0> University of Nottingham <extra_id_1>
737,8129,2017,Brian M. Rosenthal works for <extra_id_0>.,<extra_id_0> The New York Times <extra_id_1>
738,8140,2017,<extra_id_0> is the head of the government of France.,<extra_id_0> Bernard Cazeneuve <extra_id_1>
739,8150,2017,<extra_id_0> is the head of the government of Portugal.,<extra_id_0> António Costa <extra_id_1>
740,8161,2017,<extra_id_0> is the head of the government of Italy.,<extra_id_0> Paolo Gentiloni <extra_id_1>
741,8172,2017,<extra_id_0> is the head of the government of Spain.,<extra_id_0> Mariano Rajoy <extra_id_1>
742,8183,2017,<extra_id_0> is the head of the government of Norway.,<extra_id_0> Erna Solberg <extra_id_1>
743,8191,2017,<extra_id_0> is the head of the government of Pakistan.,<extra_id_0> Shahid Khaqan Abbasi <extra_id_1>
744,8202,2017,<extra_id_0> is the head of the government of Moscow.,<extra_id_0> Sergey Sobyanin <extra_id_1>
745,8213,2017,<extra_id_0> is the head of the government of Texas.,<extra_id_0> Greg Abbott <extra_id_1>
746,8224,2017,<extra_id_0> is the head of the government of Rome.,<extra_id_0> Virginia Raggi <extra_id_1>
747,8235,2017,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Catherine E. Pugh <extra_id_1>
748,8245,2017,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Carles Puigdemont <extra_id_1>
