index,original,date,input,output
492,5672,2018,Pierre Nantel is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
493,5683,2018,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
494,5699,2018,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> TOP 09 <extra_id_1>
495,5710,2018,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Social Christian Party <extra_id_1>
496,5713,2018,Huang Jie is a member of the <extra_id_0>.,<extra_id_0> New Power Party <extra_id_1>
497,5724,2018,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Peoples Party <extra_id_1>
498,5735,2018,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
499,5746,2018,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
500,5757,2018,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
501,5768,2018,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> Alliance of Liberals and Democrats Party (Romania) <extra_id_1>
502,5779,2018,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> National Coalition Party <extra_id_1>
503,5789,2018,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
504,5800,2018,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Democratic Alignment <extra_id_1>
505,5811,2018,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
506,5821,2018,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
507,5840,2018,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> Valor (political party) <extra_id_1>
508,5851,2018,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
509,5867,2018,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
510,5878,2018,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
511,5889,2018,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Popular Orthodox Rally <extra_id_1>
512,5893,2018,Massimiliano Smeriglio is a member of the <extra_id_0>.,<extra_id_0> Progressive Camp <extra_id_1>
513,5902,2018,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> La République En Marche <extra_id_1>
514,5911,2018,Junya Ogawa is a member of the <extra_id_0>.,<extra_id_0> Constitutional Democratic Party of Japan <extra_id_1>
515,5922,2018,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Ecologist Green Party of Mexico <extra_id_1>
516,5933,2018,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
517,5944,2018,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> Forza Italia (2013) <extra_id_1>
518,5948,2018,Aurore Lalucq is a member of the <extra_id_0>.,<extra_id_0> Génération.s <extra_id_1>
519,5959,2018,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
520,5978,2018,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
521,5985,2018,Salima Yenbou is a member of the <extra_id_0>.,<extra_id_0> Independent Ecological Alliance <extra_id_1>
522,5996,2018,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> France Arise <extra_id_1>
523,6007,2018,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
524,6018,2018,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> The New Right <extra_id_1>
525,6029,2018,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> United to Advance <extra_id_1>
526,6040,2018,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> National Regeneration Movement <extra_id_1>
527,6051,2018,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
528,6062,2018,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union of Democrats and Independents <extra_id_1>
529,6073,2018,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
530,6084,2018,José Évrard is a member of the <extra_id_0>.,<extra_id_0> The Patriots <extra_id_1>
531,6095,2018,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
532,6106,2018,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
533,6112,2018,Elon Musk works for <extra_id_0>.,<extra_id_0> The Boring Company <extra_id_1>
534,6130,2018,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> Detroit Tigers <extra_id_1>
535,6141,2018,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Minnesota Golden Gophers football <extra_id_1>
536,6155,2018,SethBling works for <extra_id_0>.,<extra_id_0> self-employment <extra_id_1>
537,6166,2018,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
538,6177,2018,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Hamburg <extra_id_1>
539,6188,2018,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Philadelphia Orchestra <extra_id_1>
540,6199,2018,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
541,6210,2018,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Dublin Institute for Advanced Studies <extra_id_1>
542,6217,2018,Roberto Cazzolla Gatti works for <extra_id_0>.,<extra_id_0> Purdue University <extra_id_1>
543,6228,2018,John Carmack works for <extra_id_0>.,"<extra_id_0> Oculus VR, LLC <extra_id_1>"
544,6238,2018,Regina E. Dugan works for <extra_id_0>.,"<extra_id_0> Facebook, Inc. <extra_id_1>"
545,6249,2018,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Español <extra_id_1>
546,6260,2018,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Bavarian Radio Symphony Orchestra <extra_id_1>
547,6270,2018,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> Florida International University <extra_id_1>
548,6281,2018,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
549,6297,2018,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Morgan Stanley <extra_id_1>
550,6308,2018,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
551,6319,2018,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
552,6328,2018,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> RATP <extra_id_1>
553,6339,2018,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
554,6350,2018,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> Boston College <extra_id_1>
555,6361,2018,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> Technical University of Munich <extra_id_1>
556,6372,2018,Zeynep Tüfekçi works for <extra_id_0>.,<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
557,6383,2018,Antony John Williams works for <extra_id_0>.,<extra_id_0> United States Environmental Protection Agency <extra_id_1>
558,6394,2018,Julian Huppert works for <extra_id_0>.,<extra_id_0> Jesus College <extra_id_1>
559,6401,2018,Harald G. L. Schwefel works for <extra_id_0>.,<extra_id_0> Max Planck Institute for the Science of Light <extra_id_1>
560,6412,2018,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
561,6423,2018,Tim Bray works for <extra_id_0>.,<extra_id_0> Amazon <extra_id_1>
562,6434,2018,Clive Ballard works for <extra_id_0>.,<extra_id_0> University of Exeter <extra_id_1>
563,6452,2018,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Gustavus Adolphus College <extra_id_1>
564,6463,2018,Patrick McGrath works for <extra_id_0>.,<extra_id_0> Dalhousie University <extra_id_1>
565,6470,2018,Calvin Sun works for <extra_id_0>.,<extra_id_0> Jacobi Medical Center <extra_id_1>
566,6481,2018,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Tilburg University <extra_id_1>
567,6495,2018,Linda Bauld works for <extra_id_0>.,<extra_id_0> University of Stirling <extra_id_1>
568,6506,2018,Tony Renda works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
569,6514,2018,Clara Ponsatí i Obiols works for <extra_id_0>.,<extra_id_0> University of St Andrews <extra_id_1>
570,6525,2018,Alan J. Russell works for <extra_id_0>.,<extra_id_0> Carnegie Mellon University <extra_id_1>
571,6533,2018,Katie Walsh works for <extra_id_0>.,<extra_id_0> America First Policies <extra_id_1>
572,6544,2018,Jane Willenbring works for <extra_id_0>.,<extra_id_0> Scripps Institution of Oceanography <extra_id_1>
573,6555,2018,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Radio Television Hong Kong <extra_id_1>
574,6566,2018,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Queensland University of Technology <extra_id_1>
575,6576,2018,Mark Rober works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
576,6586,2018,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> Virginia Cavaliers football <extra_id_1>
577,6597,2018,Michael Arthur works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
578,6608,2018,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Perm Opera and Ballet Theatre <extra_id_1>
579,6617,2018,Liu Na works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
580,6628,2018,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
581,6639,2018,John S. Chen works for <extra_id_0>.,<extra_id_0> BlackBerry <extra_id_1>
582,6647,2018,Bernadette McSherry works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
583,6658,2018,Patricia Harris works for <extra_id_0>.,<extra_id_0> Bloomberg Philanthropies <extra_id_1>
584,6669,2018,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> BBC America <extra_id_1>
585,6679,2018,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
586,6690,2018,Ed H. Chi works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
587,6700,2018,Katherine Maher works for <extra_id_0>.,<extra_id_0> Wikimedia Foundation <extra_id_1>
588,6711,2018,Erin Lavik works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
589,6719,2018,Elaine Saunders works for <extra_id_0>.,<extra_id_0> Australian National Fabrication Facility <extra_id_1>
590,6730,2018,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Frankfurt Institute for Advanced Studies <extra_id_1>
591,6741,2018,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Yale University <extra_id_1>
592,6751,2018,Sebastian Deffner works for <extra_id_0>.,"<extra_id_0> University of Maryland, Baltimore County <extra_id_1>"
593,6762,2018,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> NHS Tayside <extra_id_1>
594,6773,2018,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of Westminster <extra_id_1>
595,6784,2018,Katherine Mack works for <extra_id_0>.,<extra_id_0> North Carolina State University <extra_id_1>
596,6795,2018,Dino Meneghin works for <extra_id_0>.,<extra_id_0> FIBA Europe <extra_id_1>
597,6806,2018,Martin Bean works for <extra_id_0>.,<extra_id_0> RMIT University <extra_id_1>
598,6817,2018,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
599,6828,2018,Philippe Verdier works for <extra_id_0>.,<extra_id_0> RT France <extra_id_1>
600,6838,2018,Abraham Nitzan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
601,6852,2018,Max Hattler works for <extra_id_0>.,<extra_id_0> City University of Hong Kong <extra_id_1>
602,6863,2018,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
603,6874,2018,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
604,6885,2018,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Bibliothèque nationale de France <extra_id_1>
605,6896,2018,John Alroy works for <extra_id_0>.,<extra_id_0> Macquarie University <extra_id_1>
606,6906,2018,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> TMC <extra_id_1>
607,6909,2018,Ron Jans works for <extra_id_0>.,<extra_id_0> FC Groningen <extra_id_1>
608,6915,2018,Farida Kabir works for <extra_id_0>.,<extra_id_0> Department for International Development <extra_id_1>
609,6925,2018,Jeff Berding works for <extra_id_0>.,<extra_id_0> FC Cincinnati <extra_id_1>
610,6934,2018,Laurence Boone works for <extra_id_0>.,<extra_id_0> Organisation for Economic Cooperation and Development <extra_id_1>
611,6945,2018,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
612,6956,2018,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> Marquette University <extra_id_1>
613,6966,2018,Jawad Fares works for <extra_id_0>.,<extra_id_0> Lebanese University <extra_id_1>
614,6973,2018,Vincent Chauvet works for <extra_id_0>.,<extra_id_0> Autun <extra_id_1>
615,6982,2018,Lauren Cole Sallan works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
616,6989,2018,Nerida G. Wilson works for <extra_id_0>.,<extra_id_0> Western Australian Museum <extra_id_1>
617,7000,2018,Samy Azer works for <extra_id_0>.,<extra_id_0> King Saud University <extra_id_1>
618,7011,2018,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
619,7022,2018,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
620,7030,2018,Patrick Chêne works for <extra_id_0>.,<extra_id_0> LCI <extra_id_1>
621,7038,2018,Rein Ahas works for <extra_id_0>.,<extra_id_0> Ghent University <extra_id_1>
622,7049,2018,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
623,7060,2018,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
624,7071,2018,Tory Bruno works for <extra_id_0>.,<extra_id_0> United Launch Alliance <extra_id_1>
625,7078,2018,Carmen Lamela Díaz works for <extra_id_0>.,<extra_id_0> Supreme Court of Spain <extra_id_1>
626,7090,2018,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> France Télévisions <extra_id_1>
627,7101,2018,Alain Fuchs works for <extra_id_0>.,<extra_id_0> PSL Research University <extra_id_1>
628,7112,2018,Deborah Orr works for <extra_id_0>.,<extra_id_0> i <extra_id_1>
629,7123,2018,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> National Football League <extra_id_1>
630,7134,2018,Nathalie Levy works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
631,7145,2018,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Glasgow <extra_id_1>
632,7153,2018,Sarah T. Roberts works for <extra_id_0>.,<extra_id_0> UCLA Graduate School of Education and Information Studies <extra_id_1>
633,7164,2018,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Polityka <extra_id_1>
634,7181,2018,Laura Serrant works for <extra_id_0>.,<extra_id_0> Manchester Metropolitan University <extra_id_1>
635,7192,2018,Thomas Reiter works for <extra_id_0>.,<extra_id_0> European Space Agency <extra_id_1>
636,7200,2018,Hannu Manninen works for <extra_id_0>.,<extra_id_0> Finnair <extra_id_1>
637,7218,2018,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Norwegian National Opera and Ballet <extra_id_1>
638,7232,2018,Giel Beelen works for <extra_id_0>.,<extra_id_0> Radio Veronica <extra_id_1>
639,7243,2018,Darcy Padilla works for <extra_id_0>.,<extra_id_0> Agence Vu <extra_id_1>
640,7254,2018,Jerome Guillen works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
641,7263,2018,Nadarajah Asokan works for <extra_id_0>.,<extra_id_0> Aalto University <extra_id_1>
642,7274,2018,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Cedar Fair <extra_id_1>
643,7285,2018,Eric Jagielo works for <extra_id_0>.,<extra_id_0> Cincinnati Reds <extra_id_1>
644,7292,2018,Phiwa Nkambule works for <extra_id_0>.,<extra_id_0> Riovic <extra_id_1>
645,7298,2018,Tania Bubela works for <extra_id_0>.,<extra_id_0> Simon Fraser University <extra_id_1>
646,7305,2018,Jane Elliott works for <extra_id_0>.,<extra_id_0> University of Exeter <extra_id_1>
647,7316,2018,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
648,7326,2018,Norbert Perrimon works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
649,7336,2018,Benjamin Fung works for <extra_id_0>.,<extra_id_0> McGill University <extra_id_1>
650,7347,2018,Li Zhaoping works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Biological Cybernetics <extra_id_1>
651,7365,2018,Dogan Corneille works for <extra_id_0>.,<extra_id_0> VV Noordwijk <extra_id_1>
652,7376,2018,Doug Shane works for <extra_id_0>.,<extra_id_0> The Spaceship Company <extra_id_1>
653,7387,2018,Alex Mullen works for <extra_id_0>.,<extra_id_0> All Souls College <extra_id_1>
654,7393,2018,Paul Codrea works for <extra_id_0>.,<extra_id_0> FC Ripensia Timișoara <extra_id_1>
655,7402,2018,Anna Keay works for <extra_id_0>.,<extra_id_0> Landmark Trust <extra_id_1>
656,7411,2018,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> National Institute on Deafness and Other Communication Disorders <extra_id_1>
657,7422,2018,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> Champalimaud Foundation <extra_id_1>
658,7433,2018,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Kingston University <extra_id_1>
659,7439,2018,Roland Steinacher works for <extra_id_0>.,<extra_id_0> University of Tübingen <extra_id_1>
660,7441,2018,Kathryn Mann works for <extra_id_0>.,<extra_id_0> Brown University <extra_id_1>
661,7452,2018,Philip W. Kantoff works for <extra_id_0>.,<extra_id_0> Memorial Sloan Kettering Cancer Center <extra_id_1>
662,7463,2018,Gitta Kutyniok works for <extra_id_0>.,<extra_id_0> Technical University of Berlin <extra_id_1>
663,7469,2018,Julia Ebner works for <extra_id_0>.,<extra_id_0> Institute for Strategic Dialogue <extra_id_1>
664,7480,2018,Sabine Schmidtke works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
665,7491,2018,Anand Lal Shimpi works for <extra_id_0>.,<extra_id_0> Apple Inc. <extra_id_1>
666,7505,2018,Robyn Denholm works for <extra_id_0>.,<extra_id_0> Telstra <extra_id_1>
667,7524,2018,Stephen Powis works for <extra_id_0>.,<extra_id_0> Royal Free London NHS Foundation Trust <extra_id_1>
668,7535,2018,Motohiro Yogo works for <extra_id_0>.,<extra_id_0> Princeton University <extra_id_1>
669,7539,2018,Katie Miller works for <extra_id_0>.,<extra_id_0> United States Department of Homeland Security <extra_id_1>
670,7550,2018,Sylvia Richardson works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
671,7561,2018,Patrick O'Shea works for <extra_id_0>.,<extra_id_0> University College Cork <extra_id_1>
672,7571,2018,Amarnath Amarasingam works for <extra_id_0>.,<extra_id_0> Wilfrid Laurier University <extra_id_1>
673,7582,2018,Adam Shoemaker works for <extra_id_0>.,<extra_id_0> Southern Cross University <extra_id_1>
674,7593,2018,Leonid Sazanov works for <extra_id_0>.,<extra_id_0> Institute of Science and Technology <extra_id_1>
675,7603,2018,James Allsop works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
676,7614,2018,Elizabeth A. Fenn works for <extra_id_0>.,<extra_id_0> University of Colorado Boulder <extra_id_1>
677,7625,2018,Marina Granovskaia works for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
678,7633,2018,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
679,7640,2018,Peggy Johnson works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
680,7651,2018,Ieke Moerdijk works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
681,7662,2018,Liv Inger Somby works for <extra_id_0>.,<extra_id_0> Sámi University of Applied Sciences <extra_id_1>
682,7672,2018,Michael Fleischhacker works for <extra_id_0>.,<extra_id_0> Servus TV <extra_id_1>
683,7683,2018,Matthew Trundle works for <extra_id_0>.,<extra_id_0> University of Auckland <extra_id_1>
684,7693,2018,Arnoud De Meyer works for <extra_id_0>.,<extra_id_0> Singapore Management University <extra_id_1>
685,7702,2018,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
686,7713,2018,José Manuel Campa works for <extra_id_0>.,<extra_id_0> Banco Santander <extra_id_1>
687,7718,2018,Gilles Pélisson works for <extra_id_0>.,<extra_id_0> TF1 Group <extra_id_1>
688,7729,2018,Angela Casini works for <extra_id_0>.,<extra_id_0> Cardiff University <extra_id_1>
689,7737,2018,Ilya Sutskever works for <extra_id_0>.,<extra_id_0> OpenAI <extra_id_1>
690,7748,2018,Danny O'Brien works for <extra_id_0>.,<extra_id_0> Electronic Frontier Foundation <extra_id_1>
691,7758,2018,Matthew A. Waller works for <extra_id_0>.,<extra_id_0> Sam M. Walton College of Business <extra_id_1>
692,7761,2018,Jari Jones works for <extra_id_0>.,<extra_id_0> FX <extra_id_1>
693,7768,2018,Hanna Pickard works for <extra_id_0>.,<extra_id_0> University of Birmingham <extra_id_1>
694,7779,2018,Merrilyn Goos works for <extra_id_0>.,<extra_id_0> University of Limerick <extra_id_1>
695,7789,2018,Allison Randal works for <extra_id_0>.,<extra_id_0> SUSE <extra_id_1>
696,7800,2018,Ben Agathangelou works for <extra_id_0>.,<extra_id_0> Haas F1 Team <extra_id_1>
697,7811,2018,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
698,7819,2018,David Gistau Retes works for <extra_id_0>.,<extra_id_0> El Mundo. <extra_id_1>
699,7829,2018,Tony Heinz works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
700,7840,2018,Cameron Neylon works for <extra_id_0>.,<extra_id_0> Curtin University <extra_id_1>
701,7851,2018,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> Business Council of Australia <extra_id_1>
702,7862,2018,Kate Calder works for <extra_id_0>.,<extra_id_0> Ohio State University <extra_id_1>
703,7873,2018,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> University of Nebraska–Lincoln <extra_id_1>
704,7883,2018,Lina Zahr Eddine works for <extra_id_0>.,<extra_id_0> Al Mayadeen <extra_id_1>
705,7893,2018,Natasha Bertrand works for <extra_id_0>.,<extra_id_0> The Atlantic <extra_id_1>
706,7902,2018,Jeff Hammerbacher works for <extra_id_0>.,<extra_id_0> Medical University of South Carolina <extra_id_1>
707,7913,2018,Lili Hinstin works for <extra_id_0>.,<extra_id_0> Locarno Film Festival <extra_id_1>
708,7924,2018,Barbara J. Anderson works for <extra_id_0>.,<extra_id_0> Manaaki Whenua – Landcare Research <extra_id_1>
709,7935,2018,Frédéric Mion works for <extra_id_0>.,<extra_id_0> Fondation Nationale des Sciences Politiques <extra_id_1>
710,7951,2018,Karin Baur works for <extra_id_0>.,<extra_id_0> University of Graz <extra_id_1>
711,7964,2018,Thomas Devaney works for <extra_id_0>.,<extra_id_0> Haverford College <extra_id_1>
712,7975,2018,DaiWai Olson works for <extra_id_0>.,<extra_id_0> University of Texas at Dallas <extra_id_1>
713,7991,2018,Rosa Visiedo Claverol works for <extra_id_0>.,<extra_id_0> University CEU Cardenal Herrera <extra_id_1>
714,8002,2018,Andreas Küttel works for <extra_id_0>.,<extra_id_0> University of Southern Denmark <extra_id_1>
715,8013,2018,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GDH 559 <extra_id_1>
716,8024,2018,Michael Burton works for <extra_id_0>.,<extra_id_0> University of York <extra_id_1>
717,8035,2018,Kristen L. Knutson works for <extra_id_0>.,<extra_id_0> Northwestern University <extra_id_1>
718,8046,2018,John Giannandrea works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
719,8057,2018,Jennifer Bendery works for <extra_id_0>.,<extra_id_0> HuffPost <extra_id_1>
720,8068,2018,Stephanie Stebich works for <extra_id_0>.,<extra_id_0> Smithsonian American Art Museum <extra_id_1>
721,8081,2018,Johan Lundström works for <extra_id_0>.,<extra_id_0> Stockholm University <extra_id_1>
722,8092,2018,Cecilie Redisch Kvamme works for <extra_id_0>.,<extra_id_0> Arna-Bjørnar <extra_id_1>
723,8103,2018,James Broach works for <extra_id_0>.,<extra_id_0> Penn State Milton S. Hershey Medical Center <extra_id_1>
724,8112,2018,Valerie Hackl works for <extra_id_0>.,<extra_id_0> Österreichische Bundesbahnen <extra_id_1>
725,8120,2018,Todd Landman works for <extra_id_0>.,<extra_id_0> University of Nottingham <extra_id_1>
726,8130,2018,Brian M. Rosenthal works for <extra_id_0>.,<extra_id_0> The New York Times <extra_id_1>
727,8141,2018,<extra_id_0> is the head of the government of France.,<extra_id_0> Édouard Philippe <extra_id_1>
728,8151,2018,<extra_id_0> is the head of the government of Portugal.,<extra_id_0> António Costa <extra_id_1>
729,8162,2018,<extra_id_0> is the head of the government of Italy.,<extra_id_0> Paolo Gentiloni <extra_id_1>
730,8173,2018,<extra_id_0> is the head of the government of Spain.,<extra_id_0> Pedro Sánchez <extra_id_1>
731,8184,2018,<extra_id_0> is the head of the government of Norway.,<extra_id_0> Erna Solberg <extra_id_1>
732,8192,2018,<extra_id_0> is the head of the government of Pakistan.,<extra_id_0> Nasir-ul-Mulk <extra_id_1>
733,8203,2018,<extra_id_0> is the head of the government of Moscow.,<extra_id_0> Sergey Sobyanin <extra_id_1>
734,8214,2018,<extra_id_0> is the head of the government of Texas.,<extra_id_0> Greg Abbott <extra_id_1>
735,8225,2018,<extra_id_0> is the head of the government of Rome.,<extra_id_0> Virginia Raggi <extra_id_1>
736,8236,2018,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Catherine E. Pugh <extra_id_1>
737,8246,2018,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Quim Torra <extra_id_1>
738,8254,2018,<extra_id_0> is the head of the government of Taiwan.,<extra_id_0> Lai Ching-te <extra_id_1>
739,8261,2018,<extra_id_0> is the head of the government of Thailand.,<extra_id_0> Prayut Chan-ocha <extra_id_1>
740,8272,2018,<extra_id_0> is the head of the government of Erlangen.,<extra_id_0> Florian Janik <extra_id_1>
741,8283,2018,<extra_id_0> is the head of the government of Pittsburgh.,<extra_id_0> Bill Peduto <extra_id_1>
742,8291,2018,<extra_id_0> is the head of the government of Slovenia.,<extra_id_0> Marjan Šarec <extra_id_1>
743,8301,2018,<extra_id_0> is the head of the government of British Columbia.,<extra_id_0> John Horgan <extra_id_1>
744,8312,2018,<extra_id_0> is the head of the government of Budapest.,<extra_id_0> István Tarlós <extra_id_1>
745,8322,2018,<extra_id_0> is the head of the government of Florida.,<extra_id_0> Rick Scott <extra_id_1>
746,8338,2018,<extra_id_0> is the head of the government of Stuttgart.,<extra_id_0> Fritz Kuhn <extra_id_1>
747,8349,2018,<extra_id_0> is the head of the government of San Francisco.,<extra_id_0> London Breed <extra_id_1>
748,8360,2018,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Mevlüt Uysal <extra_id_1>
