index,original,date,input,output
496,5361,2011,Troy Bell is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
497,5369,2011,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
498,5380,2011,Janice Lee is a member of the <extra_id_0>.,<extra_id_0> Democratic Action Party <extra_id_1>
499,5387,2011,Hanna Jensen is a member of the <extra_id_0>.,<extra_id_0> Progress <extra_id_1>
500,5398,2011,Viron Polydoras is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
501,5409,2011,Hsu Hsin-ying is a member of the <extra_id_0>.,<extra_id_0> Kuomintang <extra_id_1>
502,5420,2011,Ichita Yamamoto is a member of the <extra_id_0>.,<extra_id_0> Liberal Democratic Party <extra_id_1>
503,5431,2011,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
504,5448,2011,Guillaume Rose is a member of the <extra_id_0>.,<extra_id_0> Union for Monaco <extra_id_1>
505,5455,2011,Ovidiu Silaghi is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
506,5466,2011,Níkos Nikolópoulos is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
507,5471,2011,Daniel Salaverry is a member of the <extra_id_0>.,<extra_id_0> American Popular Revolutionary Alliance <extra_id_1>
508,5482,2011,Ichirō Matsui is a member of the <extra_id_0>.,<extra_id_0> Osaka Restoration Association <extra_id_1>
509,5493,2011,Dan Satterberg is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
510,5504,2011,Sonja Jógvansdóttir is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
511,5515,2011,José Rafael Abinader Wasaf is a member of the <extra_id_0>.,<extra_id_0> Dominican Revolutionary Party <extra_id_1>
512,5524,2011,Jaume Alonso-Cuevillas is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
513,5539,2011,Olivia Grégoire is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
514,5549,2011,Rahşan Ecevit is a member of the <extra_id_0>.,<extra_id_0> Republican People's Party <extra_id_1>
515,5560,2011,Àngels Martínez Castells is a member of the <extra_id_0>.,<extra_id_0> United and Alternative Left <extra_id_1>
516,5571,2011,Irene Rigau Oliver is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
517,5582,2011,Gheorghe Flutur is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
518,5593,2011,Josep Ramon Bosch i Codina is a member of the <extra_id_0>.,<extra_id_0> People's Party <extra_id_1>
519,5604,2011,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
520,5613,2011,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
521,5624,2011,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> Vetëvendosje! <extra_id_1>
522,5634,2011,Dimitar Stoyanov is a member of the <extra_id_0>.,<extra_id_0> National Union Attack <extra_id_1>
523,5645,2011,Eskil Brøndbo is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Norway <extra_id_1>
524,5655,2011,Chen Fu-hai is a member of the <extra_id_0>.,<extra_id_0> People First Party <extra_id_1>
525,5665,2011,Pierre Nantel is a member of the <extra_id_0>.,<extra_id_0> New Democratic Party <extra_id_1>
526,5676,2011,Miquel Sàmper Rodríguez is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
527,5687,2011,Anna Grodzka is a member of the <extra_id_0>.,<extra_id_0> Palikot's Movement <extra_id_1>
528,5694,2011,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
529,5703,2011,Luzmila Nicolalde is a member of the <extra_id_0>.,<extra_id_0> Patriotic Society <extra_id_1>
530,5717,2011,Abdul Hakeem Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Muslim League (N) <extra_id_1>
531,5728,2011,Alexandra Arce is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
532,5739,2011,Pavlos Polakis is a member of the <extra_id_0>.,<extra_id_0> New Left Current <extra_id_1>
533,5750,2011,Chen Hsueh-sheng is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
534,5761,2011,Marius Nicoară is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
535,5772,2011,Veera Ruoho is a member of the <extra_id_0>.,<extra_id_0> Finns Party <extra_id_1>
536,5783,2011,Wilhelm von Gottberg is a member of the <extra_id_0>.,<extra_id_0> Christian Democratic Union <extra_id_1>
537,5793,2011,Dimitris Kremastinos is a member of the <extra_id_0>.,<extra_id_0> Panhellenic Socialist Movement <extra_id_1>
538,5804,2011,Paolo Romani is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
539,5814,2011,Giulio Gallera is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
540,5825,2011,Ivan David is a member of the <extra_id_0>.,<extra_id_0> Czech Social Democratic Party <extra_id_1>
541,5833,2011,María Teresa Sosa is a member of the <extra_id_0>.,<extra_id_0> Institutional Republican Party <extra_id_1>
542,5844,2011,Catherine Osson is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
543,5855,2011,Norbert Klein is a member of the <extra_id_0>.,<extra_id_0> 50PLUS <extra_id_1>
544,5860,2011,Zoran Stojković is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Serbia <extra_id_1>
545,5871,2011,Mircea Hava is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
546,5882,2011,Nikolaos Michos is a member of the <extra_id_0>.,<extra_id_0> Golden Dawn <extra_id_1>
547,5897,2011,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
548,5906,2011,Daniel Funeriu is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
549,5915,2011,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
550,5926,2011,Gheorghe Falcă is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
551,5937,2011,Raffaele Baldassarre is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
552,5952,2011,Hitoshi Goto is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
553,5963,2011,Nasreena Ibrahim is a member of the <extra_id_0>.,<extra_id_0> Dhivehi Rayyithunge Party <extra_id_1>
554,5971,2011,Yariv Oppenheimer is a member of the <extra_id_0>.,<extra_id_0> Israeli Labor Party <extra_id_1>
555,5989,2011,Bernard Monot is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
556,6000,2011,Mihai Mohaci is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
557,6011,2011,Pernille Vermund is a member of the <extra_id_0>.,<extra_id_0> Conservative People's Party <extra_id_1>
558,6022,2011,Josep Sánchez i Llibre is a member of the <extra_id_0>.,<extra_id_0> Democratic Union of Catalonia <extra_id_1>
559,6033,2011,Alma Marina Vitela is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
560,6044,2011,Manuel García Corpus is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
561,6055,2011,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
562,6066,2011,Nicolas Florian is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
563,6077,2011,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
564,6088,2011,Joan Mesquida Ferrando is a member of the <extra_id_0>.,<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
565,6099,2011,Brigitte Boccone-Pagès is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
566,6116,2011,Steve Bannon works for <extra_id_0>.,<extra_id_0> Breitbart News <extra_id_1>
567,6123,2011,Nate Schierholtz works for <extra_id_0>.,<extra_id_0> San Francisco Giants <extra_id_1>
568,6134,2011,P. J. Fleck works for <extra_id_0>.,<extra_id_0> Rutgers Scarlet Knights football <extra_id_1>
569,6145,2011,Elinor Ostrom works for <extra_id_0>.,<extra_id_0> Indiana University <extra_id_1>
570,6148,2011,SethBling works for <extra_id_0>.,<extra_id_0> Microsoft Corporation <extra_id_1>
571,6159,2011,Jonathan Haidt works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
572,6170,2011,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Halle-Wittenberg <extra_id_1>
573,6181,2011,Yannick Nézet-Séguin works for <extra_id_0>.,<extra_id_0> Rotterdam Philharmonic Orchestra <extra_id_1>
574,6192,2011,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
575,6203,2011,Peter T. Gallagher works for <extra_id_0>.,<extra_id_0> Trinity College Dublin <extra_id_1>
576,6221,2011,John Carmack works for <extra_id_0>.,<extra_id_0> id Software <extra_id_1>
577,6232,2011,Regina E. Dugan works for <extra_id_0>.,<extra_id_0> DARPA <extra_id_1>
578,6242,2011,Pedro J. Ramírez works for <extra_id_0>.,<extra_id_0> El Mundo. <extra_id_1>
579,6253,2011,Mariss Jansons works for <extra_id_0>.,<extra_id_0> Royal Concertgebouw Orchestra <extra_id_1>
580,6263,2011,Matthew DeGennaro works for <extra_id_0>.,<extra_id_0> The Rockefeller University <extra_id_1>
581,6274,2011,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
582,6284,2011,Domenico Casalino works for <extra_id_0>.,<extra_id_0> Consip <extra_id_1>
583,6290,2011,Bjarne Stroustrup works for <extra_id_0>.,<extra_id_0> Texas A&M University <extra_id_1>
584,6301,2011,Shaf Baloch Keshavjee works for <extra_id_0>.,<extra_id_0> University Health Network <extra_id_1>
585,6312,2011,Carol Boggs works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
586,6321,2011,Catherine Guillouard works for <extra_id_0>.,<extra_id_0> Eutelsat <extra_id_1>
587,6332,2011,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
588,6343,2011,Heather Cox Richardson works for <extra_id_0>.,<extra_id_0> Boston College <extra_id_1>
589,6354,2011,Thomas Hutzschenreuter works for <extra_id_0>.,<extra_id_0> WHU-Otto Beisheim School of Management <extra_id_1>
590,6365,2011,Zeynep Tüfekçi works for <extra_id_0>.,<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
591,6376,2011,Antony John Williams works for <extra_id_0>.,<extra_id_0> Royal Society of Chemistry <extra_id_1>
592,6387,2011,Julian Huppert works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
593,6405,2011,Giliano Wijnaldum works for <extra_id_0>.,<extra_id_0> AZ Alkmaar <extra_id_1>
594,6416,2011,Tim Bray works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
595,6427,2011,Clive Ballard works for <extra_id_0>.,<extra_id_0> King's College London <extra_id_1>
596,6438,2011,Bernard Laporte works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
597,6445,2011,Marcia Bunge works for <extra_id_0>.,<extra_id_0> Valparaiso University <extra_id_1>
598,6456,2011,Patrick McGrath works for <extra_id_0>.,<extra_id_0> IWK Health Centre <extra_id_1>
599,6474,2011,Willem B. Drees works for <extra_id_0>.,<extra_id_0> Leiden University <extra_id_1>
600,6485,2011,Maicer Izturis works for <extra_id_0>.,<extra_id_0> Los Angeles Angels <extra_id_1>
601,6499,2011,Tony Renda works for <extra_id_0>.,<extra_id_0> Washington Nationals <extra_id_1>
602,6510,2011,Clara Ponsatí i Obiols works for <extra_id_0>.,<extra_id_0> Spanish National Research Council <extra_id_1>
603,6518,2011,Alan J. Russell works for <extra_id_0>.,<extra_id_0> University of Pittsburgh <extra_id_1>
604,6537,2011,Jane Willenbring works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
605,6548,2011,Nabela Qoser works for <extra_id_0>.,<extra_id_0> Television Broadcasts Limited <extra_id_1>
606,6559,2011,Bronwyn Harch works for <extra_id_0>.,<extra_id_0> Commonwealth Scientific and Industrial Research Organisation <extra_id_1>
607,6570,2011,Mark Rober works for <extra_id_0>.,<extra_id_0> Jet Propulsion Laboratory <extra_id_1>
608,6579,2011,Ruffin McNeill works for <extra_id_0>.,<extra_id_0> East Carolina Pirates football <extra_id_1>
609,6590,2011,Michael Arthur works for <extra_id_0>.,<extra_id_0> University of Leeds <extra_id_1>
610,6601,2011,Theodoros Currentzis works for <extra_id_0>.,<extra_id_0> Perm Opera and Ballet Theatre <extra_id_1>
611,6610,2011,Liu Na works for <extra_id_0>.,<extra_id_0> Rice University <extra_id_1>
612,6621,2011,Nick Birbilis works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
613,6632,2011,John S. Chen works for <extra_id_0>.,<extra_id_0> Sybase <extra_id_1>
614,6651,2011,Patricia Harris works for <extra_id_0>.,<extra_id_0> New York City <extra_id_1>
615,6662,2011,Ann Sarnoff works for <extra_id_0>.,<extra_id_0> BBC America <extra_id_1>
616,6672,2011,Antonio H. Castro Neto works for <extra_id_0>.,<extra_id_0> National University of Singapore <extra_id_1>
617,6683,2011,Ed H. Chi works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
618,6694,2011,Katherine Maher works for <extra_id_0>.,<extra_id_0> National Democratic Institute for International Affairs <extra_id_1>
619,6704,2011,Erin Lavik works for <extra_id_0>.,<extra_id_0> Case Western Reserve University <extra_id_1>
620,6715,2011,Elaine Saunders works for <extra_id_0>.,<extra_id_0> RMIT University <extra_id_1>
621,6723,2011,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
622,6734,2011,Tabetha S. Boyajian works for <extra_id_0>.,<extra_id_0> Georgia State University <extra_id_1>
623,6744,2011,Sebastian Deffner works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
624,6755,2011,Sarah Martins Da Silva works for <extra_id_0>.,<extra_id_0> University of Dundee <extra_id_1>
625,6766,2011,Rachel Aldred works for <extra_id_0>.,<extra_id_0> University of East London <extra_id_1>
626,6777,2011,Katherine Mack works for <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
627,6788,2011,Dino Meneghin works for <extra_id_0>.,<extra_id_0> Federazione Italiana Pallacanestro <extra_id_1>
628,6799,2011,Martin Bean works for <extra_id_0>.,<extra_id_0> The Open University <extra_id_1>
629,6810,2011,Jean d'Aspremont works for <extra_id_0>.,<extra_id_0> University of Amsterdam <extra_id_1>
630,6821,2011,Philippe Verdier works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
631,6832,2011,Abraham Nitzan works for <extra_id_0>.,<extra_id_0> Tel Aviv University <extra_id_1>
632,6842,2011,Paulo Fonseca works for <extra_id_0>.,<extra_id_0> Clube Desportivo das Aves <extra_id_1>
633,6856,2011,Emanuela Del Gado works for <extra_id_0>.,<extra_id_0> ETH Zurich <extra_id_1>
634,6867,2011,Peter Vorderer works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
635,6878,2011,Rémi Mathis works for <extra_id_0>.,<extra_id_0> Bibliothèque nationale de France <extra_id_1>
636,6889,2011,John Alroy works for <extra_id_0>.,<extra_id_0> Macquarie University <extra_id_1>
637,6900,2011,Nora Hamzawi works for <extra_id_0>.,<extra_id_0> M6 <extra_id_1>
638,6918,2011,Jeff Berding works for <extra_id_0>.,<extra_id_0> Cincinnati Bengals <extra_id_1>
639,6928,2011,Laurence Boone works for <extra_id_0>.,<extra_id_0> Bank of America <extra_id_1>
640,6938,2011,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
641,6949,2011,Daniel J. Myers works for <extra_id_0>.,<extra_id_0> University of Notre Dame <extra_id_1>
642,6959,2011,Jawad Fares works for <extra_id_0>.,<extra_id_0> Lebanese University <extra_id_1>
643,6993,2011,Samy Azer works for <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
644,7004,2011,Michael Atwood Mason works for <extra_id_0>.,<extra_id_0> National Museum of Natural History <extra_id_1>
645,7015,2011,John Campbell Brown works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
646,7025,2011,Patrick Chêne works for <extra_id_0>.,<extra_id_0> La Chaîne parlementaire <extra_id_1>
647,7031,2011,Rein Ahas works for <extra_id_0>.,<extra_id_0> Umeå University <extra_id_1>
648,7042,2011,Erica Chenoweth works for <extra_id_0>.,<extra_id_0> Wesleyan University <extra_id_1>
649,7053,2011,Kristin De Troyer works for <extra_id_0>.,<extra_id_0> St. Katherine College <extra_id_1>
650,7064,2011,Tory Bruno works for <extra_id_0>.,<extra_id_0> Lockheed Martin <extra_id_1>
651,7083,2011,Delphine Ernotte works for <extra_id_0>.,<extra_id_0> Orange <extra_id_1>
652,7094,2011,Alain Fuchs works for <extra_id_0>.,<extra_id_0> National Center for Scientific Research <extra_id_1>
653,7105,2011,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
654,7116,2011,Cathy L. Lanier works for <extra_id_0>.,<extra_id_0> Metropolitan Police Department of the District of Columbia <extra_id_1>
655,7127,2011,Nathalie Levy works for <extra_id_0>.,<extra_id_0> BFM TV <extra_id_1>
656,7138,2011,Serena A. Corr works for <extra_id_0>.,<extra_id_0> University of Kent <extra_id_1>
657,7157,2011,Artur Domosławski works for <extra_id_0>.,<extra_id_0> Polityka <extra_id_1>
658,7168,2011,Louis Moresi works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
659,7174,2011,Laura Serrant works for <extra_id_0>.,<extra_id_0> University of Wolverhampton <extra_id_1>
660,7185,2011,Thomas Reiter works for <extra_id_0>.,<extra_id_0> European Space Agency <extra_id_1>
661,7204,2011,Rosana Pinheiro-Machado works for <extra_id_0>.,<extra_id_0> Escola Superior de Propaganda e Marketing <extra_id_1>
662,7211,2011,Whitney Jensen works for <extra_id_0>.,<extra_id_0> Boston Ballet <extra_id_1>
663,7222,2011,Julio Guzmán Cáceres works for <extra_id_0>.,<extra_id_0> Inter-American Development Bank <extra_id_1>
664,7225,2011,Giel Beelen works for <extra_id_0>.,<extra_id_0> BNNVARA <extra_id_1>
665,7236,2011,Darcy Padilla works for <extra_id_0>.,<extra_id_0> San Francisco Art Institute <extra_id_1>
666,7247,2011,Jerome Guillen works for <extra_id_0>.,"<extra_id_0> Tesla, Inc. <extra_id_1>"
667,7267,2011,Matt Ouimet works for <extra_id_0>.,<extra_id_0> Cedar Fair <extra_id_1>
668,7278,2011,Eric Jagielo works for <extra_id_0>.,<extra_id_0> New York Yankees <extra_id_1>
669,7309,2011,Sabine Carey works for <extra_id_0>.,<extra_id_0> University of Mannheim <extra_id_1>
670,7319,2011,Norbert Perrimon works for <extra_id_0>.,<extra_id_0> Harvard Medical School <extra_id_1>
671,7329,2011,Benjamin Fung works for <extra_id_0>.,<extra_id_0> Concordia University <extra_id_1>
672,7340,2011,Li Zhaoping works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
673,7351,2011,Grace Starry West works for <extra_id_0>.,<extra_id_0> Hillsdale College <extra_id_1>
674,7358,2011,Dogan Corneille works for <extra_id_0>.,<extra_id_0> Alphense Boys <extra_id_1>
675,7369,2011,Doug Shane works for <extra_id_0>.,<extra_id_0> Scaled Composites <extra_id_1>
676,7380,2011,Alex Mullen works for <extra_id_0>.,<extra_id_0> All Souls College <extra_id_1>
677,7395,2011,Anna Keay works for <extra_id_0>.,<extra_id_0> English Heritage <extra_id_1>
678,7406,2011,Lisa Cunningham works for <extra_id_0>.,<extra_id_0> Medical University of South Carolina <extra_id_1>
679,7415,2011,José Luis Ortiz Moreno works for <extra_id_0>.,<extra_id_0> University of Bern <extra_id_1>
680,7426,2011,Patricia Berrahou Phillippy works for <extra_id_0>.,<extra_id_0> Kingston University <extra_id_1>
681,7445,2011,Philip W. Kantoff works for <extra_id_0>.,<extra_id_0> Brigham and Women's Hospital <extra_id_1>
682,7456,2011,Gitta Kutyniok works for <extra_id_0>.,<extra_id_0> Osnabrück University <extra_id_1>
683,7473,2011,Sabine Schmidtke works for <extra_id_0>.,<extra_id_0> Freie Universität Berlin <extra_id_1>
684,7484,2011,Anand Lal Shimpi works for <extra_id_0>.,<extra_id_0> AnandTech <extra_id_1>
685,7498,2011,Robyn Denholm works for <extra_id_0>.,<extra_id_0> Juniper Networks <extra_id_1>
686,7509,2011,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Novo Nordisk <extra_id_1>
687,7517,2011,Stephen Powis works for <extra_id_0>.,<extra_id_0> Royal Free London NHS Foundation Trust <extra_id_1>
688,7528,2011,Motohiro Yogo works for <extra_id_0>.,<extra_id_0> Federal Reserve Bank of Minneapolis <extra_id_1>
689,7543,2011,Sylvia Richardson works for <extra_id_0>.,<extra_id_0> Imperial College London <extra_id_1>
690,7554,2011,Patrick O'Shea works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
691,7564,2011,Amarnath Amarasingam works for <extra_id_0>.,<extra_id_0> Wilfrid Laurier University <extra_id_1>
692,7575,2011,Adam Shoemaker works for <extra_id_0>.,<extra_id_0> Monash University <extra_id_1>
693,7586,2011,Leonid Sazanov works for <extra_id_0>.,<extra_id_0> MRC Mitochondrial Biology Unit <extra_id_1>
694,7597,2011,James Allsop works for <extra_id_0>.,<extra_id_0> University of Sydney <extra_id_1>
695,7607,2011,Elizabeth A. Fenn works for <extra_id_0>.,<extra_id_0> Duke University <extra_id_1>
696,7618,2011,Marina Granovskaia works for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
697,7644,2011,Ieke Moerdijk works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
698,7655,2011,Liv Inger Somby works for <extra_id_0>.,<extra_id_0> NRK Sápmi <extra_id_1>
699,7666,2011,Michael Fleischhacker works for <extra_id_0>.,<extra_id_0> Die Presse <extra_id_1>
700,7676,2011,Matthew Trundle works for <extra_id_0>.,<extra_id_0> Victoria University of Wellington <extra_id_1>
701,7686,2011,Arnoud De Meyer works for <extra_id_0>.,<extra_id_0> Singapore Management University <extra_id_1>
702,7695,2011,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
703,7706,2011,José Manuel Campa works for <extra_id_0>.,<extra_id_0> IESE Business School <extra_id_1>
704,7722,2011,Angela Casini works for <extra_id_0>.,<extra_id_0> École polytechnique fédérale de Lausanne <extra_id_1>
705,7741,2011,Danny O'Brien works for <extra_id_0>.,<extra_id_0> Committee to Protect Journalists <extra_id_1>
706,7751,2011,Matthew A. Waller works for <extra_id_0>.,<extra_id_0> University of Arkansas <extra_id_1>
707,7764,2011,Mike Harrington works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
708,7772,2011,Merrilyn Goos works for <extra_id_0>.,<extra_id_0> The University of Queensland <extra_id_1>
709,7783,2011,Allison Randal works for <extra_id_0>.,<extra_id_0> Canonical Group Limited <extra_id_1>
710,7793,2011,Ben Agathangelou works for <extra_id_0>.,<extra_id_0> HRT Formula One Team <extra_id_1>
711,7804,2011,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
712,7822,2011,Tony Heinz works for <extra_id_0>.,<extra_id_0> Columbia University <extra_id_1>
713,7833,2011,Cameron Neylon works for <extra_id_0>.,<extra_id_0> Science and Technology Facilities Council <extra_id_1>
714,7844,2011,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> KPMG <extra_id_1>
715,7855,2011,Kate Calder works for <extra_id_0>.,<extra_id_0> Ohio State University <extra_id_1>
716,7866,2011,Peter J. Wagner works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
717,7886,2011,Natasha Bertrand works for <extra_id_0>.,<extra_id_0> Business Insider <extra_id_1>
718,7906,2011,Lili Hinstin works for <extra_id_0>.,<extra_id_0> Cinéma du Réel <extra_id_1>
719,7917,2011,Barbara J. Anderson works for <extra_id_0>.,<extra_id_0> University of York <extra_id_1>
720,7928,2011,Frédéric Mion works for <extra_id_0>.,<extra_id_0> Canal+ <extra_id_1>
721,7939,2011,Jeroen van den Brink works for <extra_id_0>.,<extra_id_0> Radboud University Nijmegen <extra_id_1>
722,7944,2011,Karin Baur works for <extra_id_0>.,<extra_id_0> ETH Zurich <extra_id_1>
723,7955,2011,Merete Riisager works for <extra_id_0>.,<extra_id_0> The Lego Group <extra_id_1>
724,7957,2011,Thomas Devaney works for <extra_id_0>.,<extra_id_0> Haverford College <extra_id_1>
725,7968,2011,DaiWai Olson works for <extra_id_0>.,<extra_id_0> Duke University <extra_id_1>
726,7979,2011,Armen Amiryan works for <extra_id_0>.,<extra_id_0> Armenian State Pedagogical University <extra_id_1>
727,7984,2011,Rosa Visiedo Claverol works for <extra_id_0>.,<extra_id_0> University CEU Cardenal Herrera <extra_id_1>
728,7995,2011,Andreas Küttel works for <extra_id_0>.,<extra_id_0> University of Southern Denmark <extra_id_1>
729,8006,2011,Jina Osothsilp works for <extra_id_0>.,<extra_id_0> GMM Tai Hub <extra_id_1>
730,8017,2011,Michael Burton works for <extra_id_0>.,<extra_id_0> University of Aberdeen <extra_id_1>
731,8028,2011,Kristen L. Knutson works for <extra_id_0>.,<extra_id_0> University of Chicago <extra_id_1>
732,8039,2011,John Giannandrea works for <extra_id_0>.,<extra_id_0> Google <extra_id_1>
733,8050,2011,Jennifer Bendery works for <extra_id_0>.,<extra_id_0> HuffPost <extra_id_1>
734,8061,2011,Stephanie Stebich works for <extra_id_0>.,<extra_id_0> Tacoma Art Museum <extra_id_1>
735,8072,2011,José María Castellano works for <extra_id_0>.,"<extra_id_0> NCG Banco, S.A. <extra_id_1>"
736,8085,2011,Cecilie Redisch Kvamme works for <extra_id_0>.,<extra_id_0> Tertnes IL <extra_id_1>
737,8096,2011,James Broach works for <extra_id_0>.,<extra_id_0> Princeton University <extra_id_1>
738,8123,2011,Brian M. Rosenthal works for <extra_id_0>.,<extra_id_0> The Seattle Times <extra_id_1>
739,8134,2011,<extra_id_0> is the head of the government of France.,<extra_id_0> François Fillon <extra_id_1>
740,8144,2011,<extra_id_0> is the head of the government of Portugal.,<extra_id_0> Pedro Passos Coelho <extra_id_1>
741,8155,2011,<extra_id_0> is the head of the government of Italy.,<extra_id_0> Silvio Berlusconi <extra_id_1>
742,8166,2011,<extra_id_0> is the head of the government of Spain.,<extra_id_0> Mariano Rajoy <extra_id_1>
743,8177,2011,<extra_id_0> is the head of the government of Norway.,<extra_id_0> Jens Stoltenberg <extra_id_1>
744,8196,2011,<extra_id_0> is the head of the government of Moscow.,<extra_id_0> Sergey Sobyanin <extra_id_1>
745,8207,2011,<extra_id_0> is the head of the government of Texas.,<extra_id_0> Rick Perry <extra_id_1>
746,8218,2011,<extra_id_0> is the head of the government of Rome.,<extra_id_0> Gianni Alemanno <extra_id_1>
747,8229,2011,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Stephanie Rawlings-Blake <extra_id_1>
748,8239,2011,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
749,8265,2011,<extra_id_0> is the head of the government of Erlangen.,<extra_id_0> Siegfried Balleis <extra_id_1>
750,8276,2011,<extra_id_0> is the head of the government of Pittsburgh.,<extra_id_0> Luke Ravenstahl <extra_id_1>
